# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/condition2/9929279/counts.txt" "../results/condition2/9929279/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/condition2/9929279/alignment_sorted.bam
YIR036W-A	chrIX	422635	423036	+	402	0
YIR037W	chrIX	423013	423850	+	838	6321
YIR038C	chrIX	423687	425265	-	1579	2148
YIR039C	chrIX	430339	432364	-	2026	967
YIR040C	chrIX	433389	433721	-	333	0
YIR041W	chrIX	432511	434436	+	1926	49
YIR042C	chrIX	434844	436253	-	1410	201
YJL225C	chrX	466	6130	-	5665	3762
YJL225W-A	chrX	829	1311	+	483	0
YJL223C	chrX	8776	9138	-	363	7
YJL222W-B	chrX	9346	9483	+	138	1
YJL222W-A	chrX	9452	9679	+	228	1
YJL222W	chrX	11475	16124	+	4650	4081
YJL221C	chrX	16767	18536	-	1770	312
YJL220W	chrX	18243	18695	+	453	15
YJL219W	chrX	19497	21200	+	1704	670
YJL218W	chrX	21850	22716	+	867	376
YJL217W	chrX	22951	23911	+	961	4901
YJL216C	chrX	24341	26086	-	1746	524
YJL215C	chrX	26074	28358	-	2285	320
YJL214W	chrX	26887	28596	+	1710	159
YJL213W	chrX	31815	33496	+	1682	2469
YJL212C	chrX	33610	36319	-	2710	6724
YJL211C	chrX	36237	37462	-	1226	63
YJL210W	chrX	36690	38154	+	1465	456
YJL209W	chrX	37939	40067	+	2129	1544
YJL208C	chrX	39495	41251	-	1757	2122
YJL207C	chrX	41389	47433	-	6045	8872
YJL206C	chrX	47659	49935	-	2277	2014
YJL205C	chrX	50023	51336	-	1314	912
YJL204C	chrX	50629	53151	-	2523	1325
YJL203W	chrX	53095	54465	+	1371	423
YJL202C	chrX	53943	54290	-	348	0
YJL201W	chrX	54294	56359	+	2066	1732
YJL200C	chrX	56291	58939	-	2649	9453
YJL199C	chrX	59597	60559	-	963	522
YJL198W	chrX	60794	63655	+	2862	8829
YJL197W	chrX	63766	67628	+	3863	6380
YJL197C-A	chrX	65805	66086	-	282	0
YJL196C	chrX	67715	68991	-	1277	4680
YJL195C	chrX	69241	69942	-	702	2
YJL194W	chrX	69300	71016	+	1717	984
YJL193W	chrX	71080	72727	+	1648	1333
YJL192C	chrX	72549	73453	-	905	6229
YJL191W	chrX	73736	74936	+	1201	12236
YJL190C	chrX	74632	75402	-	771	26090
YJL189W	chrX	75770	76613	+	844	709
YJL188C	chrX	76202	76510	-	309	0
YJL187C	chrX	76700	79355	-	2656	3983
YJL186W	chrX	79730	82141	+	2412	10349
YJL185C	chrX	81903	83216	-	1314	1170
YJL184W	chrX	83210	84237	+	1028	1162
YJL183W	chrX	83790	85471	+	1682	3826
YJL182C	chrX	85435	85752	-	318	0
YJL181W	chrX	85432	88766	+	3335	1158
YJL180C	chrX	87481	88632	-	1152	0
YJL179W	chrX	87792	89334	+	1543	722
YJL178C	chrX	89110	90142	-	1033	3468
YJL177W	chrX	90677	91915	+	1239	18647
YJL176C	chrX	91818	94593	-	2776	0
YJL175W	chrX	91760	94976	+	3217	3
YJL174W	chrX	94774	96221	+	1448	5692
YJL173C	chrX	95965	96542	-	578	1427
YJL172W	chrX	97698	99631	+	1934	15918
YJL171C	chrX	99315	100926	-	1612	14937
YJL170C	chrX	101123	101887	-	765	604
YJL169W	chrX	102099	102467	+	369	0
YJL168C	chrX	101975	104537	-	2563	3062
YJL167W	chrX	104764	106201	+	1438	15135
YJL166W	chrX	106332	107051	+	720	2132
YJL165C	chrX	106881	109626	-	2746	8595
YJL164C	chrX	109539	111403	-	1865	2612
YJL163C	chrX	111550	113413	-	1864	934
YJL162C	chrX	113767	115713	-	1947	1600
YJL161W	chrX	116457	117947	+	1491	659
YJL160C	chrX	117806	118858	-	1053	383
YJL159W	chrX	119503	121998	+	2496	96892
YJL158C	chrX	121864	122999	-	1136	10676
YJL157C	chrX	123836	126328	-	2493	7818
YJL156W-A	chrX	126604	126825	+	222	0
YJL156C	chrX	126427	129037	-	2611	3751
YJL155C	chrX	129091	130818	-	1728	2222
YJL154C	chrX	131024	134003	-	2980	11120
YJL153C	chrX	134193	135937	-	1745	710
YJL152W	chrX	136174	136533	+	360	0
YJL151C	chrX	135911	136806	-	896	4447
YJL150W	chrX	137123	137425	+	303	25
YJL149W	chrX	137343	139434	+	2092	2510
YJL148W	chrX	140380	142094	+	1715	3080
YJL147C	chrX	141189	142799	-	1611	383
YJL146W	chrX	143166	144940	+	1775	1862
YJL145W	chrX	145082	146157	+	1076	2671
YJL144W	chrX	145870	146905	+	1036	592
YJL143W	chrX	147055	149372	+	2318	3907
YJL142C	chrX	147810	150372	-	2563	0
YJL141C	chrX	147861	150514	-	2654	30
YJL140W	chrX	150836	151796	+	961	2
YJL139C	chrX	150871	153202	-	2332	3014
YJL138C	chrX	153246	154800	-	1555	44679
YJL137C	chrX	154673	156221	-	1549	1838
YJL136W-A	chrX	156169	156252	+	84	0
YJL136C	chrX	156179	157598	-	1420	16639
YJL135W	chrX	157877	158194	+	318	0
YJL134W	chrX	157918	159624	+	1707	2546
YJL133C-A	chrX	159410	160731	-	1322	331
YJL133W	chrX	160375	161732	+	1358	2081
YJL132W	chrX	161892	164317	+	2426	1117
YJL131C	chrX	163884	165374	-	1491	818
YJL130C	chrX	165723	172752	-	7030	79137
YJL129C	chrX	173599	177306	-	3708	8845
YJL128C	chrX	177866	180324	-	2459	5569
YJL127W-A	chrX	180194	180310	+	117	0
YJL127C-B	chrX	181275	183844	-	2570	1802
YJL127C	chrX	181823	184301	-	2479	0
YJL126W	chrX	183645	185567	+	1923	1235
YJL125C	chrX	185394	186731	-	1338	2790
YJL124C	chrX	186813	188277	-	1465	4026
YJL123C	chrX	187830	190308	-	2479	2071
YJL122W	chrX	189243	190398	+	1156	0
YJL121C	chrX	190308	191546	-	1239	0
YJL120W	chrX	190323	191698	+	1376	0
YJL119C	chrX	191150	192343	-	1194	0
YJL118W	chrX	191384	192469	+	1086	0
YJL117W	chrX	192441	193808	+	1368	5698
YJL116C	chrX	193495	195090	-	1596	3848
YJL115W	chrX	195603	197228	+	1626	464
YJL112W	chrX	205257	207600	+	2344	2502
YJL111W	chrX	207801	209896	+	2096	9432
YJL110C	chrX	209719	211675	-	1957	2776
YJL109C	chrX	212000	217309	-	5310	34225
YJL108C	chrX	217474	219946	-	2473	1157
YJL107C	chrX	218853	220016	-	1164	41
YJL106W	chrX	220604	223515	+	2912	999
YJL105W	chrX	225055	226737	+	1683	502
YJL104W	chrX	226920	227938	+	1019	2908
YJL103C	chrX	228831	231085	-	2255	1398
YJL102W	chrX	231259	233884	+	2626	1966
YJL101C	chrX	234002	236507	-	2506	9300
YJL100W	chrX	236920	239192	+	2273	1956
YJL099W	chrX	239414	241654	+	2241	2140
YJL098W	chrX	241374	245316	+	3943	9491
YJL097W	chrX	245490	246339	+	850	2243
YJL096W	chrX	246144	247066	+	923	1977
YJL095W	chrX	247255	251691	+	4437	4323
YJL094C	chrX	251658	254490	-	2833	6000
YJL093C	chrX	254737	256812	-	2076	4708
YJL092W	chrX	257239	261110	+	3872	6320
YJL091C	chrX	260533	262569	-	2037	2614
YJL090C	chrX	262674	265096	-	2423	1931
YJL089W	chrX	265926	268415	+	2490	564
YJL088W	chrX	268777	270047	+	1271	936
YJL087C	chrX	269795	272610	-	2816	3184
YJL086C	chrX	272478	272846	-	369	1
YJL085W	chrX	272755	274812	+	2058	1531
YJL084C	chrX	274703	278143	-	3441	2765
YJL083W	chrX	278337	281109	+	2773	1997
YJL082W	chrX	281069	283598	+	2530	4178
YJL081C	chrX	283397	285337	-	1941	4662
YJL080C	chrX	285428	289438	-	4011	22026
YJL079C	chrX	289691	291058	-	1368	1964
YJL078C	chrX	290970	294087	-	3118	233
YJL077W-B	chrX	291598	294320	+	2723	0
YJL077C	chrX	294666	295061	-	396	0
YJL077W-A	chrX	294142	295059	+	918	248
YJL076W	chrX	295208	299008	+	3801	13072
YJL075C	chrX	298460	298876	-	417	0
YJL074C	chrX	299157	302849	-	3693	3767
YJL073W	chrX	303061	305205	+	2145	1306
YJL072C	chrX	304627	306452	-	1826	885
YJL071W	chrX	306020	307975	+	1956	1573
YJL070C	chrX	307871	310683	-	2813	2053
YJL069C	chrX	310812	312747	-	1936	4850
YJL068C	chrX	312774	313979	-	1206	3304
YJL067W	chrX	314084	314434	+	351	0
YJL066C	chrX	313832	315043	-	1212	15
YJL065C	chrX	314500	316326	-	1827	133
YJL064W	chrX	315175	315570	+	396	0
YJL063C	chrX	315680	316827	-	1148	362
YJL062W-A	chrX	316682	317272	+	591	1243
YJL062W	chrX	317235	319869	+	2635	5198
YJL061W	chrX	319968	323220	+	3253	5877
YJL060W	chrX	323312	324848	+	1537	3193
YJL059W	chrX	324909	326294	+	1386	704
YJL058C	chrX	326184	327951	-	1768	1288
YJL057C	chrX	328036	330211	-	2176	2401
YJL056C	chrX	330294	333136	-	2843	1443
YJL055W	chrX	332954	334155	+	1202	5586
YJL054W	chrX	334222	335881	+	1660	4831
YJL053W	chrX	335828	337275	+	1448	2500
YJL052C-A	chrX	337884	338003	-	120	6
YJL052W	chrX	338157	339471	+	1315	48227
YJL051W	chrX	339712	342470	+	2759	2311
YJL050W	chrX	342452	345836	+	3385	15202
YJL049W	chrX	345940	347417	+	1478	780
YJL048C	chrX	347194	348729	-	1536	2294
YJL047C-A	chrX	348573	349372	-	800	1346
YJL047C	chrX	349504	352375	-	2872	2935
YJL046W	chrX	352359	353905	+	1547	1952
YJL045W	chrX	356002	358115	+	2114	839
YJL044C	chrX	357892	359755	-	1864	3180
YJL043W	chrX	360060	361239	+	1180	248
YJL042W	chrX	361141	365600	+	4460	8250
YJL041W	chrX	365660	368510	+	2851	10481
YJL039C	chrX	368748	373799	-	5052	18076
YJL038C	chrX	374957	375860	-	904	619
YJL037W	chrX	376662	377336	+	675	565
YJL036W	chrX	378698	380366	+	1669	1669
YJL035C	chrX	380093	381054	-	962	689
YJL034W	chrX	381261	383764	+	2504	87332
YJL033W	chrX	383801	386249	+	2449	7653
YJL032W	chrX	386348	386662	+	315	0
YJL031C	chrX	386264	387549	-	1286	1231
YJL030W	chrX	387397	389456	+	2060	958
YJL029C	chrX	388285	390956	-	2672	1932
YJL028W	chrX	391311	391646	+	336	16
YJL027C	chrX	391767	392725	-	959	19
YJL026W	chrX	392210	393762	+	1553	9704
YJL026C-A	chrX	393066	393287	-	222	0
YJL025W	chrX	393887	395801	+	1915	496
YJL024C	chrX	394411	396634	-	2224	1493
YJL023C	chrX	397198	398694	-	1497	775
YJL022W	chrX	397955	398892	+	938	113
YJL020C	chrX	398937	402410	-	3474	6223
YJL020W-A	chrX	400981	401238	+	258	0
YJL019W	chrX	402781	405523	+	2743	3100
YJL016W	chrX	405309	407400	+	2092	3054
YJL015C	chrX	407142	407426	-	285	0
YJL014W	chrX	407516	409473	+	1958	15593
YJL013C	chrX	409493	411040	-	1548	1471
YJL012C	chrX	411121	413492	-	2372	7640
YJL011C	chrX	413875	414821	-	947	878
YJL010C	chrX	417421	419599	-	2179	5821
YJL009W	chrX	419855	420181	+	327	0
YJL008C	chrX	419715	421709	-	1995	11487
YJL007C	chrX	422698	423012	-	315	47
YJL006C	chrX	423061	424184	-	1124	1528
YJL005W	chrX	425157	431237	+	6081	18050
YJL004C	chrX	431283	432574	-	1292	1664
YJL003W	chrX	432417	433429	+	1013	797
YJL002C	chrX	433110	434974	-	1865	11816
YJL001W	chrX	434798	436121	+	1324	6637
YJR001W	chrX	436537	438741	+	2205	5991
YJR002W	chrX	438835	441305	+	2471	7897
YJR003C	chrX	440839	442575	-	1737	1956
YJR004C	chrX	442766	445678	-	2913	2032
YJR005W	chrX	445866	448321	+	2456	3891
YJR005C-A	chrX	448166	448781	-	616	96
YJR006W	chrX	449190	450897	+	1708	2817
YJR007W	chrX	450882	452174	+	1293	10991
YJR008W	chrX	452269	453665	+	1397	1555
YJR009C	chrX	453545	454953	-	1409	130053
YJR010W	chrX	456142	457903	+	1762	0
YJR010C-A	chrX	454730	458592	-	3863	740
YJR011C	chrX	458343	459654	-	1312	712
YJR012C	chrX	459795	460193	-	399	0
YJR013W	chrX	459765	461687	+	1923	1537
YJR014W	chrX	461350	462775	+	1426	4440
YJR015W	chrX	462541	464401	+	1861	6536
YJR016C	chrX	464265	466272	-	2008	23995
YJR017C	chrX	466209	467108	-	900	247
YJR018W	chrX	466488	467218	+	731	0
YJR019C	chrX	467132	468316	-	1185	0
YJR020W	chrX	467255	468556	+	1302	0
YJR021C	chrX	468414	469644	-	1231	597
YJR022W	chrX	469784	470113	+	330	0
YJR023C	chrX	469804	470205	-	402	0
YJR024C	chrX	470153	470985	-	833	3280
YJR025C	chrX	470986	471884	-	899	5083
YJR030C	chrX	483959	486196	-	2238	1761
YJR031C	chrX	486453	490911	-	4459	6354
YJR032W	chrX	491015	492491	+	1477	2854
YJR033C	chrX	492378	496451	-	4074	5330
YJR034W	chrX	496580	497257	+	678	825
YJR035W	chrX	497355	500612	+	3258	2520
YJR036C	chrX	500713	503391	-	2679	1127
YJR037W	chrX	503102	503485	+	384	44
YJR038C	chrX	503710	504072	-	363	63
YJR039W	chrX	503936	507301	+	3366	2322
YJR040W	chrX	507671	510157	+	2487	4158
YJR041C	chrX	510040	513811	-	3772	8920
YJR042W	chrX	514026	516469	+	2444	4909
YJR043C	chrX	516276	517581	-	1306	1247
YJR044C	chrX	518586	519335	-	750	2081
YJR045C	chrX	519370	521741	-	2372	48814
YJR046W	chrX	521963	523904	+	1942	4411
YJR047C	chrX	524797	525504	-	708	2563
YJR048W	chrX	526027	526986	+	960	10
YJR049C	chrX	526265	528498	-	2234	3238
YJR050W	chrX	528638	529702	+	1065	1315
YJR051W	chrX	529795	531522	+	1728	3784
YJR052W	chrX	531984	533825	+	1842	2205
YJR053W	chrX	534027	535751	+	1725	1572
YJR054W	chrX	535928	537667	+	1740	2818
YJR055W	chrX	538702	539704	+	1003	967
YJR056C	chrX	541622	542703	-	1082	1933
YJR057W	chrX	544052	544867	+	816	1117
YJR058C	chrX	544541	545464	-	924	900
YJR059W	chrX	545712	548371	+	2660	4509
YJR060W	chrX	548637	550592	+	1956	2543
YJR061W	chrX	550511	553318	+	2808	911
YJR062C	chrX	551915	554863	-	2949	2056
YJR063W	chrX	555143	555797	+	655	3007
YJR064W	chrX	555862	557750	+	1889	14976
YJR065C	chrX	557510	559210	-	1701	10505
YJR066W	chrX	559416	566828	+	7413	9889
YJR067C	chrX	566054	567477	-	1424	789
YJR068W	chrX	567590	568825	+	1236	2932
YJR069C	chrX	568589	569450	-	862	2378
YJR070C	chrX	569477	570907	-	1431	6112
YJR071W	chrX	570405	570773	+	369	0
YJR072C	chrX	570611	572165	-	1555	5552
YJR073C	chrX	572261	573735	-	1475	4377
YJR074W	chrX	573074	573884	+	811	100
YJR075W	chrX	573919	575444	+	1526	6848
YJR076C	chrX	575220	576758	-	1539	4520
YJR077C	chrX	577042	578658	-	1617	8248
YJR078W	chrX	578860	580221	+	1362	3995
YJR079W	chrX	580205	581239	+	1035	0
YJR080C	chrX	580207	581699	-	1493	525
YJR082C	chrX	581692	582938	-	1247	1903
YJR083C	chrX	582303	583579	-	1277	340
YJR084W	chrX	583690	585170	+	1481	1456
YJR085C	chrX	584946	585481	-	536	2143
YJR086W	chrX	586039	586452	+	414	2
YJR087W	chrX	586400	586750	+	351	0
YJR088C	chrX	586070	587702	-	1633	2015
YJR089W	chrX	587718	590582	+	2865	3072
YJR090C	chrX	590872	594327	-	3456	7062
YJR091C	chrX	594778	598406	-	3629	9988
YJR092W	chrX	598735	603078	+	4344	5678
YJR093C	chrX	602251	604261	-	2011	1086
YJR094C	chrX	604397	605848	-	1452	303
YJR094W-A	chrX	608273	609104	+	832	14625
YJR095W	chrX	609676	610934	+	1259	335
YJR096W	chrX	611024	612131	+	1108	3171
YJR097W	chrX	612324	613167	+	844	929
YJR098C	chrX	613059	615253	-	2195	1352
YJR099W	chrX	615136	617739	+	2604	2175
YJR100C	chrX	616279	617766	-	1488	0
YJR101W	chrX	618114	619195	+	1082	2869
YJR102C	chrX	618972	620054	-	1083	1014
YJR103W	chrX	620558	622568	+	2011	14
YJR104C	chrX	620643	623989	-	3347	23350
YJR105W	chrX	623169	624649	+	1481	13359
YJR106W	chrX	624803	627165	+	2363	1068
YJR107W	chrX	625556	628436	+	2881	2917
YJR107C-A	chrX	628457	628693	-	237	505
YJR108W	chrX	628712	629083	+	372	183
YJR109C	chrX	629482	633022	-	3541	8628
YJR110W	chrX	633489	635858	+	2370	1952
YJR111C	chrX	635738	636836	-	1099	1393
YJR112W	chrX	636992	637788	+	797	731
YJR112W-A	chrX	637753	638401	+	649	676
YJR113C	chrX	638113	639395	-	1283	641
YJR114W	chrX	638659	639051	+	393	0
YJR115W	chrX	638736	640749	+	2014	142
YJR116W	chrX	640641	641856	+	1216	1100
YJR117W	chrX	641968	643534	+	1567	5798
YJR118C	chrX	643304	644216	-	913	1328
YJR119C	chrX	644223	646589	-	2367	1656
YJR120W	chrX	647126	647476	+	351	1
YJR121W	chrX	647371	649513	+	2143	18403
YJR122W	chrX	649343	652035	+	2693	2279
YJR123W	chrX	651667	652777	+	1111	53985
YJR124C	chrX	652697	654485	-	1789	4596
YJR125C	chrX	654335	656023	-	1689	4209
YJR126C	chrX	656254	658689	-	2436	5924
YJR127C	chrX	658917	663059	-	4143	5919
YJR128W	chrX	662921	663280	+	360	65
YJR129C	chrX	663680	665083	-	1404	15337
YJR130C	chrX	665049	667427	-	2379	2391
YJR131W	chrX	667592	671262	+	3671	2912
YJR132W	chrX	669461	672843	+	3383	0
YJR133W	chrX	670433	673726	+	3294	2918
YJR134C	chrX	673615	675944	-	2330	1286
YJR135C	chrX	674631	676839	-	2209	644
YJR135W-A	chrX	676946	677639	+	694	1532
YJR136C	chrX	677352	678782	-	1431	1093
YJR137C	chrX	678957	683285	-	4329	5801
YJR138W	chrX	684567	689321	+	4755	3847
YJR139C	chrX	689310	690925	-	1616	17670
YJR140C	chrX	690750	695696	-	4947	6028
YJR140W-A	chrX	690961	691110	+	150	0
YJR141W	chrX	695873	697171	+	1299	809
YJR142W	chrX	696757	698363	+	1607	1968
YJR143C	chrX	698168	700705	-	2538	18471
YJR144W	chrX	700686	701957	+	1272	2411
YJR145C	chrX	701849	703563	-	1715	51976
YJR146W	chrX	703885	704238	+	354	198
YJR147W	chrX	704050	705719	+	1670	1372
YJR148W	chrX	705592	707187	+	1596	12885
YJR149W	chrX	707092	708594	+	1503	701
YJR150C	chrX	708704	709885	-	1182	211
YJR151C	chrX	712255	715740	-	3486	656
YJR151W-A	chrX	717580	717630	+	51	31
YJR152W	chrX	718161	721391	+	3231	1874
YJR153W	chrX	722431	724778	+	2348	1455
YJR154W	chrX	725784	726824	+	1041	621
YJR155W	chrX	727026	728332	+	1307	938
YJR156C	chrX	728574	729596	-	1023	449
YJR157W	chrX	730515	730877	+	363	12
YJR158W	chrX	732440	734143	+	1704	394
YJR159W	chrX	736044	737117	+	1074	551
YJR160C	chrX	738008	739816	-	1809	1161
YJR161C	chrX	742848	743999	-	1152	788
YJR162C	chrX	744911	745261	-	351	0
YKL225W	chrXI	451	798	+	348	0
YKL224C	chrXI	1810	2181	-	372	2
YKL223W	chrXI	2389	2721	+	333	2
YKL222C	chrXI	3228	5738	-	2511	1869
YKL221W	chrXI	6107	7528	+	1422	193
YKL220C	chrXI	9091	11226	-	2136	873
YKL219W	chrXI	14485	15708	+	1224	1483
YKL218C	chrXI	17159	19802	-	2644	3147
YKL217W	chrXI	22006	24219	+	2214	1317
YKL216W	chrXI	25099	26560	+	1462	12631
YKL215C	chrXI	26659	30718	-	4060	8246
YKL214C	chrXI	30874	31761	-	888	1383
YKL213C	chrXI	31885	34183	-	2299	8746
YKL212W	chrXI	34342	36508	+	2167	13960
YKL211C	chrXI	36541	38230	-	1690	6280
YKL210W	chrXI	39104	42329	+	3226	35499
YKL209C	chrXI	42423	46295	-	3873	15519
YKL208W	chrXI	47136	48176	+	1041	8
YKL207W	chrXI	47184	49135	+	1952	4996
YKL206C	chrXI	48926	49908	-	983	1819
YKL205W	chrXI	50005	53479	+	3475	8010
YKL204W	chrXI	53661	55776	+	2116	2326
YKL203C	chrXI	55935	63359	-	7425	13372
YKL202W	chrXI	63821	64402	+	582	13
YKL201C	chrXI	63930	67466	-	3537	2192
YKL198C	chrXI	68087	70446	-	2360	1305
YKL197C	chrXI	70335	73897	-	3563	4869
YKL196C	chrXI	74697	75652	-	956	6700
YKL195W	chrXI	75787	77331	+	1545	4797
YKL194C	chrXI	77031	78725	-	1695	2021
YKL193C	chrXI	78756	79933	-	1178	2138
YKL192C	chrXI	80017	80627	-	611	2279
YKL191W	chrXI	80975	82732	+	1758	10604
YKL190W	chrXI	82901	83962	+	1062	3189
YKL189W	chrXI	84432	86185	+	1754	1327
YKL188C	chrXI	86225	88786	-	2562	1135
YKL187C	chrXI	89284	91536	-	2253	1507
YKL186C	chrXI	92644	93465	-	822	3753
YKL185W	chrXI	94121	96388	+	2268	6384
YKL184W	chrXI	96538	98467	+	1930	5243
YKL183C-A	chrXI	98395	98607	-	213	0
YKL183W	chrXI	98551	100350	+	1800	3839
YKL182W	chrXI	100671	106826	+	6156	204211
YKL181W	chrXI	107099	108908	+	1810	18016
YKL180W	chrXI	109090	110370	+	1281	32534
YKL179C	chrXI	110337	112558	-	2222	4008
YKL178C	chrXI	112938	114671	-	1734	879
YKL177W	chrXI	114317	114887	+	571	29
YKL176C	chrXI	115408	118521	-	3114	9123
YKL175W	chrXI	118550	120467	+	1918	5251
YKL174C	chrXI	120209	122336	-	2128	4385
YKL173W	chrXI	122461	125688	+	3228	5880
YKL172W	chrXI	125725	127200	+	1476	4799
YKL171W	chrXI	127475	130261	+	2787	3062
YKL170W	chrXI	130521	131331	+	811	0
YKL169C	chrXI	130289	132678	-	2390	7
YKL168C	chrXI	130985	133481	-	2497	743
YKL167C	chrXI	133476	134396	-	921	1507
YKL166C	chrXI	134289	135925	-	1637	1844
YKL165C-A	chrXI	135790	136023	-	234	13
YKL165C	chrXI	137771	140748	-	2978	6390
YKL164C	chrXI	141526	143179	-	1654	38808
YKL163W	chrXI	143612	145781	+	2170	2792
YKL162C-A	chrXI	145550	146135	-	586	106
YKL162C	chrXI	147481	148951	-	1471	573
YKL161C	chrXI	149062	150978	-	1917	2409
YKL160W	chrXI	153257	154944	+	1688	190
YKL159C	chrXI	153131	154491	-	1361	4
YKL157W	chrXI	154967	158452	+	3486	19481
YKL156W	chrXI	158521	159449	+	929	4792
YKL156C-A	chrXI	158975	159091	-	117	0
YKL155C	chrXI	159355	161417	-	2063	2536
YKL154W	chrXI	161097	162452	+	1356	2018
YKL153W	chrXI	163600	164109	+	510	0
YKL152C	chrXI	163006	164409	-	1404	220
YKL151C	chrXI	163808	165935	-	2128	2934
YKL150W	chrXI	166195	166487	+	293	126
YKL149C	chrXI	167457	168904	-	1448	1933
YKL148C	chrXI	168974	171306	-	2333	4290
YKL147C	chrXI	171551	172168	-	618	0
YKL146W	chrXI	171556	173947	+	2392	4369
YKL145W	chrXI	174159	175825	+	1667	0
YKL145W-A	chrXI	174218	175807	+	1590	0
YKL144C	chrXI	175600	176569	-	970	642
YKL143W	chrXI	176127	178541	+	2415	4210
YKL142W	chrXI	178418	179397	+	980	4037
YKL141W	chrXI	179344	180398	+	1055	3658
YKL140W	chrXI	180511	182764	+	2254	4006
YKL139W	chrXI	182777	184607	+	1831	2258
YKL138C-A	chrXI	184455	185513	-	1059	1070
YKL138C	chrXI	185210	186206	-	997	0
YKL137W	chrXI	185548	186449	+	902	0
YKL136W	chrXI	186416	186814	+	399	0
YKL135C	chrXI	186267	188790	-	2524	4123
YKL134C	chrXI	188841	191494	-	2654	2238
YKL133C	chrXI	191509	193083	-	1575	899
YKL132C	chrXI	193214	195088	-	1875	882
YKL131W	chrXI	194478	194999	+	522	0
YKL130C	chrXI	195112	196131	-	1020	1180
YKL129C	chrXI	196243	200191	-	3949	5143
YKL128C	chrXI	200496	201802	-	1307	5797
YKL127W	chrXI	203176	205398	+	2223	7317
YKL126W	chrXI	205499	207833	+	2335	9380
YKL125W	chrXI	208117	210306	+	2190	2908
YKL124W	chrXI	210523	212393	+	1871	274
YKL123W	chrXI	210912	212521	+	1610	0
YKL122C	chrXI	212332	213339	-	1008	1532
YKL121W	chrXI	213731	216832	+	3102	2509
YKL120W	chrXI	217171	218508	+	1338	1620
YKL119C	chrXI	218425	219335	-	911	846
YKL118W	chrXI	219126	219437	+	312	7
YKL117W	chrXI	220285	221266	+	982	11164
YKL116C	chrXI	221037	223130	-	2094	3833
YKL115C	chrXI	222893	223285	-	393	0
YKL114C	chrXI	223243	224526	-	1284	2980
YKL113C	chrXI	224601	225937	-	1337	2275
YKL112W	chrXI	226100	228907	+	2808	2889
YKL111C	chrXI	228464	228799	-	336	0
YKL110C	chrXI	228797	230611	-	1815	2851
YKL109W	chrXI	231859	234255	+	2397	6639
YKL108W	chrXI	234196	235929	+	1734	1006
YKL107W	chrXI	236010	237211	+	1202	64
YKL106C-A	chrXI	236252	237269	-	1018	2
YKL106W	chrXI	237436	239066	+	1631	4857
YKL105C	chrXI	238988	242757	-	3770	3346
YKL104C	chrXI	242940	245575	-	2636	15844
YKL104W-A	chrXI	245032	245286	+	255	0
YKL103C	chrXI	245947	248179	-	2233	8379
YKL102C	chrXI	247751	248369	-	619	38
YKL101W	chrXI	248920	253476	+	4557	6327
YKL100C	chrXI	253435	255533	-	2099	6018
YKL100W-A	chrXI	254159	254248	+	90	0
YKL099C	chrXI	255531	256553	-	1023	2437
YKL098W	chrXI	256718	258060	+	1343	2360
YKL097C	chrXI	258051	259016	-	966	55
YKL096C-B	chrXI	259073	259222	-	150	0
YKL096W-A	chrXI	259205	260083	+	879	0
YKL096W	chrXI	259300	261945	+	2646	7824
YKL095W	chrXI	262277	263113	+	837	46
YKL094W	chrXI	262315	264379	+	2065	6265
YKL093W	chrXI	264711	266110	+	1400	1645
YKL092C	chrXI	265929	269546	-	3618	3538
YKL091C	chrXI	269601	270689	-	1089	1486
YKL090W	chrXI	271838	274407	+	2570	1223
YKL089W	chrXI	273365	275275	+	1911	282
YKL088W	chrXI	275222	277251	+	2030	1728
YKL087C	chrXI	276972	278179	-	1208	1915
YKL086W	chrXI	278165	278839	+	675	180
YKL085W	chrXI	278701	280519	+	1819	4169
YKL084W	chrXI	280414	281032	+	619	835
YKL083W	chrXI	280921	281535	+	615	0
YKL082C	chrXI	280848	282412	-	1565	1314
YKL081W	chrXI	282630	284695	+	2066	46681
YKL080W	chrXI	284901	286336	+	1436	14378
YKL079W	chrXI	286480	288648	+	2169	3263
YKL078W	chrXI	288799	291156	+	2358	4271
YKL077W	chrXI	291340	292965	+	1626	8650
YKL076C	chrXI	292752	294260	-	1509	0
YKL075C	chrXI	292956	294308	-	1353	19
YKL074C	chrXI	294501	296217	-	1717	2758
YKL073W	chrXI	296353	299168	+	2816	8321
YKL072W	chrXI	299344	302022	+	2679	2900
YKL071W	chrXI	304339	306061	+	1723	1527
YKL070W	chrXI	305913	306979	+	1067	1991
YKL069W	chrXI	307242	308073	+	832	1659
YKL068W-A	chrXI	308995	309754	+	760	2238
YKL068W	chrXI	310079	313209	+	3131	9543
YKL067W	chrXI	314684	315568	+	885	4302
YKL066W	chrXI	315281	315724	+	444	0
YKL065W-A	chrXI	315548	316351	+	804	201
YKL065C	chrXI	316299	317383	-	1085	5610
YKL064W	chrXI	317764	320673	+	2910	7740
YKL063C	chrXI	320844	322916	-	2073	1593
