# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/condition1/9929271/counts.txt" "../results/condition1/9929271/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/condition1/9929271/alignment_sorted.bam
YJL090C	chrX	262674	265096	-	2423	2127
YJL089W	chrX	265926	268415	+	2490	474
YJL088W	chrX	268777	270047	+	1271	2577
YJL087C	chrX	269795	272610	-	2816	3228
YJL086C	chrX	272478	272846	-	369	0
YJL085W	chrX	272755	274812	+	2058	2051
YJL084C	chrX	274703	278143	-	3441	2976
YJL083W	chrX	278337	281109	+	2773	2063
YJL082W	chrX	281069	283598	+	2530	5207
YJL081C	chrX	283397	285337	-	1941	5605
YJL080C	chrX	285428	289438	-	4011	13562
YJL079C	chrX	289691	291058	-	1368	1616
YJL078C	chrX	290970	294087	-	3118	576
YJL077W-B	chrX	291598	294320	+	2723	0
YJL077C	chrX	294666	295061	-	396	0
YJL077W-A	chrX	294142	295059	+	918	230
YJL076W	chrX	295208	299008	+	3801	11248
YJL075C	chrX	298460	298876	-	417	0
YJL074C	chrX	299157	302849	-	3693	2919
YJL073W	chrX	303061	305205	+	2145	1241
YJL072C	chrX	304627	306452	-	1826	783
YJL071W	chrX	306020	307975	+	1956	1236
YJL070C	chrX	307871	310683	-	2813	1926
YJL069C	chrX	310812	312747	-	1936	5753
YJL068C	chrX	312774	313979	-	1206	4758
YJL067W	chrX	314084	314434	+	351	0
YJL066C	chrX	313832	315043	-	1212	20
YJL065C	chrX	314500	316326	-	1827	107
YJL064W	chrX	315175	315570	+	396	0
YJL063C	chrX	315680	316827	-	1148	368
YJL062W-A	chrX	316682	317272	+	591	1219
YJL062W	chrX	317235	319869	+	2635	4043
YJL061W	chrX	319968	323220	+	3253	5648
YJL060W	chrX	323312	324848	+	1537	4254
YJL059W	chrX	324909	326294	+	1386	728
YJL058C	chrX	326184	327951	-	1768	1273
YJL057C	chrX	328036	330211	-	2176	3046
YJL056C	chrX	330294	333136	-	2843	1382
YJL055W	chrX	332954	334155	+	1202	6972
YJL054W	chrX	334222	335881	+	1660	6375
YJL053W	chrX	335828	337275	+	1448	2754
YJL052C-A	chrX	337884	338003	-	120	15
YJL052W	chrX	338157	339471	+	1315	63018
YJL051W	chrX	339712	342470	+	2759	1433
YJL050W	chrX	342452	345836	+	3385	14203
YJL049W	chrX	345940	347417	+	1478	730
YJL048C	chrX	347194	348729	-	1536	1862
YJL047C-A	chrX	348573	349372	-	800	1127
YJL047C	chrX	349504	352375	-	2872	2661
YJL046W	chrX	352359	353905	+	1547	2050
YJL045W	chrX	356002	358115	+	2114	1029
YJL044C	chrX	357892	359755	-	1864	3248
YJL043W	chrX	360060	361239	+	1180	109
YJL042W	chrX	361141	365600	+	4460	9035
YJL041W	chrX	365660	368510	+	2851	9802
YJL039C	chrX	368748	373799	-	5052	13347
YJL038C	chrX	374957	375860	-	904	401
YJL037W	chrX	376662	377336	+	675	220
YJL036W	chrX	378698	380366	+	1669	3788
YJL035C	chrX	380093	381054	-	962	1126
YJL034W	chrX	381261	383764	+	2504	170364
YJL033W	chrX	383801	386249	+	2449	8158
YJL032W	chrX	386348	386662	+	315	0
YJL031C	chrX	386264	387549	-	1286	1649
YJL030W	chrX	387397	389456	+	2060	1022
YJL029C	chrX	388285	390956	-	2672	1816
YJL028W	chrX	391311	391646	+	336	3
YJL027C	chrX	391767	392725	-	959	10
YJL026W	chrX	392210	393762	+	1553	6511
YJL026C-A	chrX	393066	393287	-	222	0
YJL025W	chrX	393887	395801	+	1915	402
YJL024C	chrX	394411	396634	-	2224	2050
YJL023C	chrX	397198	398694	-	1497	610
YJL022W	chrX	397955	398892	+	938	114
YJL020C	chrX	398937	402410	-	3474	7294
YJL020W-A	chrX	400981	401238	+	258	0
YJL019W	chrX	402781	405523	+	2743	1981
YJL016W	chrX	405309	407400	+	2092	2844
YJL015C	chrX	407142	407426	-	285	0
YJL014W	chrX	407516	409473	+	1958	24300
YJL013C	chrX	409493	411040	-	1548	1497
YJL012C	chrX	411121	413492	-	2372	11646
YJL011C	chrX	413875	414821	-	947	1213
YJL010C	chrX	417421	419599	-	2179	5843
YJL009W	chrX	419855	420181	+	327	0
YJL008C	chrX	419715	421709	-	1995	20008
YJL007C	chrX	422698	423012	-	315	60
YJL006C	chrX	423061	424184	-	1124	1944
YJL005W	chrX	425157	431237	+	6081	13037
YJL004C	chrX	431283	432574	-	1292	1546
YJL003W	chrX	432417	433429	+	1013	924
YJL002C	chrX	433110	434974	-	1865	13314
YJL001W	chrX	434798	436121	+	1324	13654
YJR001W	chrX	436537	438741	+	2205	6706
YJR002W	chrX	438835	441305	+	2471	8345
YJR003C	chrX	440839	442575	-	1737	2098
YJR004C	chrX	442766	445678	-	2913	1862
YJR005W	chrX	445866	448321	+	2456	6704
YJR005C-A	chrX	448166	448781	-	616	320
YJR006W	chrX	449190	450897	+	1708	2600
YJR007W	chrX	450882	452174	+	1293	16289
YJR008W	chrX	452269	453665	+	1397	1859
YJR009C	chrX	453545	454953	-	1409	256541
YJR010W	chrX	456142	457903	+	1762	0
YJR010C-A	chrX	454730	458592	-	3863	683
YJR011C	chrX	458343	459654	-	1312	754
YJR012C	chrX	459795	460193	-	399	0
YJR013W	chrX	459765	461687	+	1923	1543
YJR014W	chrX	461350	462775	+	1426	4867
YJR015W	chrX	462541	464401	+	1861	5920
YJR016C	chrX	464265	466272	-	2008	13930
YJR017C	chrX	466209	467108	-	900	297
YJR018W	chrX	466488	467218	+	731	0
YJR019C	chrX	467132	468316	-	1185	0
YJR020W	chrX	467255	468556	+	1302	0
YJR021C	chrX	468414	469644	-	1231	697
YJR022W	chrX	469784	470113	+	330	0
YJR023C	chrX	469804	470205	-	402	0
YJR024C	chrX	470153	470985	-	833	2844
YJR025C	chrX	470986	471884	-	899	3936
YJR030C	chrX	483959	486196	-	2238	1763
YJR031C	chrX	486453	490911	-	4459	4098
YJR032W	chrX	491015	492491	+	1477	2452
YJR033C	chrX	492378	496451	-	4074	4936
YJR034W	chrX	496580	497257	+	678	825
YJR035W	chrX	497355	500612	+	3258	2482
YJR036C	chrX	500713	503391	-	2679	748
YJR037W	chrX	503102	503485	+	384	18
YJR038C	chrX	503710	504072	-	363	49
YJR039W	chrX	503936	507301	+	3366	1883
YJR040W	chrX	507671	510157	+	2487	3967
YJR041C	chrX	510040	513811	-	3772	9032
YJR042W	chrX	514026	516469	+	2444	5521
YJR043C	chrX	516276	517581	-	1306	1260
YJR044C	chrX	518586	519335	-	750	2922
YJR045C	chrX	519370	521741	-	2372	78237
YJR046W	chrX	521963	523904	+	1942	5039
YJR047C	chrX	524797	525504	-	708	523
YJR048W	chrX	526027	526986	+	960	18
YJR049C	chrX	526265	528498	-	2234	3593
YJR050W	chrX	528638	529702	+	1065	1538
YJR051W	chrX	529795	531522	+	1728	3681
YJR052W	chrX	531984	533825	+	1842	2500
YJR053W	chrX	534027	535751	+	1725	1320
YJR054W	chrX	535928	537667	+	1740	3648
YJR055W	chrX	538702	539704	+	1003	1141
YJR056C	chrX	541622	542703	-	1082	2652
YJR057W	chrX	544052	544867	+	816	1151
YJR058C	chrX	544541	545464	-	924	854
YJR059W	chrX	545712	548371	+	2660	5413
YJR060W	chrX	548637	550592	+	1956	2151
YJR061W	chrX	550511	553318	+	2808	665
YJR062C	chrX	551915	554863	-	2949	2092
YJR063W	chrX	555143	555797	+	655	3293
YJR064W	chrX	555862	557750	+	1889	23617
YJR065C	chrX	557510	559210	-	1701	14016
YJR066W	chrX	559416	566828	+	7413	8750
YJR067C	chrX	566054	567477	-	1424	559
YJR068W	chrX	567590	568825	+	1236	2989
YJR069C	chrX	568589	569450	-	862	1891
YJR070C	chrX	569477	570907	-	1431	5784
YJR071W	chrX	570405	570773	+	369	0
YJR072C	chrX	570611	572165	-	1555	6496
YJR073C	chrX	572261	573735	-	1475	2382
YJR074W	chrX	573074	573884	+	811	83
YJR075W	chrX	573919	575444	+	1526	6681
YJR076C	chrX	575220	576758	-	1539	4828
YJR077C	chrX	577042	578658	-	1617	6895
YJR078W	chrX	578860	580221	+	1362	1317
YJR079W	chrX	580205	581239	+	1035	0
YJR080C	chrX	580207	581699	-	1493	750
YJR082C	chrX	581692	582938	-	1247	1421
YJR083C	chrX	582303	583579	-	1277	411
YJR084W	chrX	583690	585170	+	1481	1571
YJR085C	chrX	584946	585481	-	536	2049
YJR086W	chrX	586039	586452	+	414	0
YJR087W	chrX	586400	586750	+	351	0
YJR088C	chrX	586070	587702	-	1633	2421
YJR089W	chrX	587718	590582	+	2865	3705
YJR090C	chrX	590872	594327	-	3456	8973
YJR091C	chrX	594778	598406	-	3629	14379
YJR092W	chrX	598735	603078	+	4344	2887
YJR093C	chrX	602251	604261	-	2011	1096
YJR094C	chrX	604397	605848	-	1452	295
YJR094W-A	chrX	608273	609104	+	832	7759
YJR095W	chrX	609676	610934	+	1259	275
YJR096W	chrX	611024	612131	+	1108	4459
YJR097W	chrX	612324	613167	+	844	912
YJR098C	chrX	613059	615253	-	2195	1122
YJR099W	chrX	615136	617739	+	2604	1984
YJR100C	chrX	616279	617766	-	1488	0
YJR101W	chrX	618114	619195	+	1082	2792
YJR102C	chrX	618972	620054	-	1083	1014
YJR103W	chrX	620558	622568	+	2011	7
YJR104C	chrX	620643	623989	-	3347	31827
YJR105W	chrX	623169	624649	+	1481	7544
YJR106W	chrX	624803	627165	+	2363	697
YJR107W	chrX	625556	628436	+	2881	2314
YJR107C-A	chrX	628457	628693	-	237	386
YJR108W	chrX	628712	629083	+	372	218
YJR109C	chrX	629482	633022	-	3541	8172
YJR110W	chrX	633489	635858	+	2370	2273
YJR111C	chrX	635738	636836	-	1099	2012
YJR112W	chrX	636992	637788	+	797	826
YJR112W-A	chrX	637753	638401	+	649	677
YJR113C	chrX	638113	639395	-	1283	722
YJR114W	chrX	638659	639051	+	393	0
YJR115W	chrX	638736	640749	+	2014	330
YJR116W	chrX	640641	641856	+	1216	781
YJR117W	chrX	641968	643534	+	1567	10282
YJR118C	chrX	643304	644216	-	913	1736
YJR119C	chrX	644223	646589	-	2367	2461
YJR120W	chrX	647126	647476	+	351	5
YJR121W	chrX	647371	649513	+	2143	15996
YJR122W	chrX	649343	652035	+	2693	2551
YJR123W	chrX	651667	652777	+	1111	26210
YJR124C	chrX	652697	654485	-	1789	3986
YJR125C	chrX	654335	656023	-	1689	5490
YJR126C	chrX	656254	658689	-	2436	7470
YJR127C	chrX	658917	663059	-	4143	4809
YJR128W	chrX	662921	663280	+	360	77
YJR129C	chrX	663680	665083	-	1404	13038
YJR130C	chrX	665049	667427	-	2379	2149
YJR131W	chrX	667592	671262	+	3671	2436
YJR132W	chrX	669461	672843	+	3383	0
YJR133W	chrX	670433	673726	+	3294	2853
YJR134C	chrX	673615	675944	-	2330	1442
YJR135C	chrX	674631	676839	-	2209	539
YJR135W-A	chrX	676946	677639	+	694	1162
YJR136C	chrX	677352	678782	-	1431	1234
YJR137C	chrX	678957	683285	-	4329	7189
YJR138W	chrX	684567	689321	+	4755	3566
YJR139C	chrX	689310	690925	-	1616	17156
YJR140C	chrX	690750	695696	-	4947	4571
YJR140W-A	chrX	690961	691110	+	150	0
YJR141W	chrX	695873	697171	+	1299	730
YJR142W	chrX	696757	698363	+	1607	2198
YJR143C	chrX	698168	700705	-	2538	10197
YJR144W	chrX	700686	701957	+	1272	2620
YJR145C	chrX	701849	703563	-	1715	24725
YJR146W	chrX	703885	704238	+	354	194
YJR147W	chrX	704050	705719	+	1670	1392
YJR148W	chrX	705592	707187	+	1596	25694
YJR149W	chrX	707092	708594	+	1503	931
YJR150C	chrX	708704	709885	-	1182	200
YJR151C	chrX	712255	715740	-	3486	610
YJR151W-A	chrX	717580	717630	+	51	31
YJR152W	chrX	718161	721391	+	3231	1492
YJR153W	chrX	722431	724778	+	2348	1169
YJR154W	chrX	725784	726824	+	1041	404
YJR155W	chrX	727026	728332	+	1307	658
YJR156C	chrX	728574	729596	-	1023	391
YJR157W	chrX	730515	730877	+	363	6
YJR158W	chrX	732440	734143	+	1704	241
YJR159W	chrX	736044	737117	+	1074	758
YJR160C	chrX	738008	739816	-	1809	1145
YJR161C	chrX	742848	743999	-	1152	589
YJR162C	chrX	744911	745261	-	351	0
YKL225W	chrXI	451	798	+	348	0
YKL224C	chrXI	1810	2181	-	372	2
YKL223W	chrXI	2389	2721	+	333	2
YKL222C	chrXI	3228	5738	-	2511	1603
YKL221W	chrXI	6107	7528	+	1422	201
YKL220C	chrXI	9091	11226	-	2136	855
YKL219W	chrXI	14485	15708	+	1224	1501
YKL218C	chrXI	17159	19802	-	2644	2993
YKL217W	chrXI	22006	24219	+	2214	1210
YKL216W	chrXI	25099	26560	+	1462	6844
YKL215C	chrXI	26659	30718	-	4060	7079
YKL214C	chrXI	30874	31761	-	888	1395
YKL213C	chrXI	31885	34183	-	2299	8300
YKL212W	chrXI	34342	36508	+	2167	14384
YKL211C	chrXI	36541	38230	-	1690	6478
YKL210W	chrXI	39104	42329	+	3226	68128
YKL209C	chrXI	42423	46295	-	3873	22680
YKL208W	chrXI	47136	48176	+	1041	9
YKL207W	chrXI	47184	49135	+	1952	4986
YKL206C	chrXI	48926	49908	-	983	2075
YKL205W	chrXI	50005	53479	+	3475	9205
YKL204W	chrXI	53661	55776	+	2116	2730
YKL203C	chrXI	55935	63359	-	7425	10776
YKL202W	chrXI	63821	64402	+	582	17
YKL201C	chrXI	63930	67466	-	3537	2104
YKL198C	chrXI	68087	70446	-	2360	1701
YKL197C	chrXI	70335	73897	-	3563	3677
YKL196C	chrXI	74697	75652	-	956	10555
YKL195W	chrXI	75787	77331	+	1545	9756
YKL194C	chrXI	77031	78725	-	1695	2035
YKL193C	chrXI	78756	79933	-	1178	2591
YKL192C	chrXI	80017	80627	-	611	2331
YKL191W	chrXI	80975	82732	+	1758	9040
YKL190W	chrXI	82901	83962	+	1062	4276
YKL189W	chrXI	84432	86185	+	1754	1615
YKL188C	chrXI	86225	88786	-	2562	878
YKL187C	chrXI	89284	91536	-	2253	1285
YKL186C	chrXI	92644	93465	-	822	3794
YKL185W	chrXI	94121	96388	+	2268	5794
YKL184W	chrXI	96538	98467	+	1930	4962
YKL183C-A	chrXI	98395	98607	-	213	0
YKL183W	chrXI	98551	100350	+	1800	3794
YKL182W	chrXI	100671	106826	+	6156	72822
YKL181W	chrXI	107099	108908	+	1810	14662
YKL180W	chrXI	109090	110370	+	1281	16492
YKL179C	chrXI	110337	112558	-	2222	4386
YKL178C	chrXI	112938	114671	-	1734	589
YKL177W	chrXI	114317	114887	+	571	14
YKL176C	chrXI	115408	118521	-	3114	7904
YKL175W	chrXI	118550	120467	+	1918	6433
YKL174C	chrXI	120209	122336	-	2128	2896
YKL173W	chrXI	122461	125688	+	3228	6166
YKL172W	chrXI	125725	127200	+	1476	5647
YKL171W	chrXI	127475	130261	+	2787	3273
YKL170W	chrXI	130521	131331	+	811	0
YKL169C	chrXI	130289	132678	-	2390	13
YKL168C	chrXI	130985	133481	-	2497	623
YKL167C	chrXI	133476	134396	-	921	1471
YKL166C	chrXI	134289	135925	-	1637	2125
YKL165C-A	chrXI	135790	136023	-	234	8
YKL165C	chrXI	137771	140748	-	2978	5212
YKL164C	chrXI	141526	143179	-	1654	44231
YKL163W	chrXI	143612	145781	+	2170	5272
YKL162C-A	chrXI	145550	146135	-	586	89
YKL162C	chrXI	147481	148951	-	1471	784
YKL161C	chrXI	149062	150978	-	1917	2963
YKL160W	chrXI	153257	154944	+	1688	163
YKL159C	chrXI	153131	154491	-	1361	1
YKL157W	chrXI	154967	158452	+	3486	22308
YKL156W	chrXI	158521	159449	+	929	4181
YKL156C-A	chrXI	158975	159091	-	117	0
YKL155C	chrXI	159355	161417	-	2063	3632
YKL154W	chrXI	161097	162452	+	1356	4036
YKL153W	chrXI	163600	164109	+	510	0
YKL152C	chrXI	163006	164409	-	1404	312
YKL151C	chrXI	163808	165935	-	2128	6029
YKL150W	chrXI	166195	166487	+	293	209
YKL149C	chrXI	167457	168904	-	1448	2040
YKL148C	chrXI	168974	171306	-	2333	2938
YKL147C	chrXI	171551	172168	-	618	0
YKL146W	chrXI	171556	173947	+	2392	6143
YKL145W	chrXI	174159	175825	+	1667	1
YKL145W-A	chrXI	174218	175807	+	1590	0
YKL144C	chrXI	175600	176569	-	970	665
YKL143W	chrXI	176127	178541	+	2415	4311
YKL142W	chrXI	178418	179397	+	980	7477
YKL141W	chrXI	179344	180398	+	1055	3665
YKL140W	chrXI	180511	182764	+	2254	4771
YKL139W	chrXI	182777	184607	+	1831	2665
YKL138C-A	chrXI	184455	185513	-	1059	852
YKL138C	chrXI	185210	186206	-	997	0
YKL137W	chrXI	185548	186449	+	902	0
YKL136W	chrXI	186416	186814	+	399	0
YKL135C	chrXI	186267	188790	-	2524	5341
YKL134C	chrXI	188841	191494	-	2654	2493
YKL133C	chrXI	191509	193083	-	1575	1098
YKL132C	chrXI	193214	195088	-	1875	806
YKL131W	chrXI	194478	194999	+	522	0
YKL130C	chrXI	195112	196131	-	1020	873
YKL129C	chrXI	196243	200191	-	3949	3842
YKL128C	chrXI	200496	201802	-	1307	5380
YKL127W	chrXI	203176	205398	+	2223	5187
YKL126W	chrXI	205499	207833	+	2335	11100
YKL125W	chrXI	208117	210306	+	2190	5800
YKL124W	chrXI	210523	212393	+	1871	511
YKL123W	chrXI	210912	212521	+	1610	0
YKL122C	chrXI	212332	213339	-	1008	1780
YKL121W	chrXI	213731	216832	+	3102	2165
YKL120W	chrXI	217171	218508	+	1338	2950
YKL119C	chrXI	218425	219335	-	911	755
YKL118W	chrXI	219126	219437	+	312	16
YKL117W	chrXI	220285	221266	+	982	19348
YKL116C	chrXI	221037	223130	-	2094	3375
YKL115C	chrXI	222893	223285	-	393	5
YKL114C	chrXI	223243	224526	-	1284	2865
YKL113C	chrXI	224601	225937	-	1337	2550
YKL112W	chrXI	226100	228907	+	2808	5531
YKL111C	chrXI	228464	228799	-	336	0
YKL110C	chrXI	228797	230611	-	1815	4144
YKL109W	chrXI	231859	234255	+	2397	13344
YKL108W	chrXI	234196	235929	+	1734	958
YKL107W	chrXI	236010	237211	+	1202	26
YKL106C-A	chrXI	236252	237269	-	1018	0
YKL106W	chrXI	237436	239066	+	1631	4231
YKL105C	chrXI	238988	242757	-	3770	3112
YKL104C	chrXI	242940	245575	-	2636	24992
YKL104W-A	chrXI	245032	245286	+	255	0
YKL103C	chrXI	245947	248179	-	2233	14275
YKL102C	chrXI	247751	248369	-	619	104
YKL101W	chrXI	248920	253476	+	4557	6721
YKL100C	chrXI	253435	255533	-	2099	7605
YKL100W-A	chrXI	254159	254248	+	90	0
YKL099C	chrXI	255531	256553	-	1023	3064
YKL098W	chrXI	256718	258060	+	1343	2231
YKL097C	chrXI	258051	259016	-	966	157
YKL096C-B	chrXI	259073	259222	-	150	0
YKL096W-A	chrXI	259205	260083	+	879	0
YKL096W	chrXI	259300	261945	+	2646	13128
YKL095W	chrXI	262277	263113	+	837	31
YKL094W	chrXI	262315	264379	+	2065	7244
YKL093W	chrXI	264711	266110	+	1400	1714
YKL092C	chrXI	265929	269546	-	3618	2861
YKL091C	chrXI	269601	270689	-	1089	2610
YKL090W	chrXI	271838	274407	+	2570	1341
YKL089W	chrXI	273365	275275	+	1911	276
YKL088W	chrXI	275222	277251	+	2030	1570
YKL087C	chrXI	276972	278179	-	1208	2076
YKL086W	chrXI	278165	278839	+	675	147
YKL085W	chrXI	278701	280519	+	1819	7067
YKL084W	chrXI	280414	281032	+	619	401
YKL083W	chrXI	280921	281535	+	615	0
YKL082C	chrXI	280848	282412	-	1565	1193
YKL081W	chrXI	282630	284695	+	2066	31281
YKL080W	chrXI	284901	286336	+	1436	14413
YKL079W	chrXI	286480	288648	+	2169	5354
YKL078W	chrXI	288799	291156	+	2358	4701
YKL077W	chrXI	291340	292965	+	1626	9791
YKL076C	chrXI	292752	294260	-	1509	0
YKL075C	chrXI	292956	294308	-	1353	26
YKL074C	chrXI	294501	296217	-	1717	3256
YKL073W	chrXI	296353	299168	+	2816	7402
YKL072W	chrXI	299344	302022	+	2679	3295
YKL071W	chrXI	304339	306061	+	1723	1370
YKL070W	chrXI	305913	306979	+	1067	1441
YKL069W	chrXI	307242	308073	+	832	1359
YKL068W-A	chrXI	308995	309754	+	760	2161
YKL068W	chrXI	310079	313209	+	3131	10835
YKL067W	chrXI	314684	315568	+	885	6347
YKL066W	chrXI	315281	315724	+	444	0
YKL065W-A	chrXI	315548	316351	+	804	209
YKL065C	chrXI	316299	317383	-	1085	10343
YKL064W	chrXI	317764	320673	+	2910	6864
YKL063C	chrXI	320844	322916	-	2073	2133
YKL062W	chrXI	323082	325544	+	2463	3625
YKL061W	chrXI	324849	326394	+	1546	160
YKL060C	chrXI	325978	327521	-	1544	467358
YKL059C	chrXI	327478	329524	-	2047	3739
YKL058W	chrXI	329898	330898	+	1001	3548
YKL057C	chrXI	330799	334035	-	3237	8467
YKL056C	chrXI	334237	336154	-	1918	25663
YKL055C	chrXI	334870	336202	-	1333	12
YKL054C	chrXI	336296	338891	-	2596	10096
YKL053C-A	chrXI	338974	339542	-	569	1598
YKL053W	chrXI	339572	339946	+	375	0
YKL052C	chrXI	339628	341371	-	1744	1358
YKL051W	chrXI	341149	342774	+	1626	2928
YKL050C	chrXI	342852	345620	-	2769	869
YKL049C	chrXI	345630	346843	-	1214	1013
YKL048C	chrXI	347032	349221	-	2190	1573
YKL047W	chrXI	349406	351187	+	1782	2932
YKL046C	chrXI	351039	352890	-	1852	4662
YKL045W	chrXI	353371	355218	+	1848	1646
YKL044W	chrXI	356018	356713	+	696	31
YKL043W	chrXI	356442	358049	+	1608	735
YKL042W	chrXI	358337	359822	+	1486	731
YKL041W	chrXI	360048	361148	+	1101	0
YKL040C	chrXI	360000	361890	-	1891	1257
YKL039W	chrXI	362100	364452	+	2353	12628
YKL038W	chrXI	364939	369283	+	4345	5333
YKL037W	chrXI	369365	369721	+	357	0
YKL036C	chrXI	369090	370019	-	930	0
YKL035W	chrXI	369758	371558	+	1801	21288
YKL034W	chrXI	371685	374238	+	2554	3834
YKL033W-A	chrXI	374383	375362	+	980	6629
YKL033W	chrXI	375456	378572	+	3117	3439
YKL032C	chrXI	380065	381858	-	1794	2458
YKL031W	chrXI	382072	382485	+	414	22
YKL030W	chrXI	382498	383103	+	606	0
YKL029C	chrXI	382600	384847	-	2248	4516
YKL028W	chrXI	385709	387578	+	1870	3019
YKL027W	chrXI	387399	389135	+	1737	3269
YKL026C	chrXI	389061	389997	-	937	893
YKL025C	chrXI	390131	392313	-	2183	2570
YKL024C	chrXI	392365	393365	-	1001	1825
YKL023C-A	chrXI	392879	393410	-	532	1
YKL023W	chrXI	393581	395970	+	2390	825
YKL022C	chrXI	394726	397248	-	2523	1949
YKL021C	chrXI	397344	398750	-	1407	4409
YKL020C	chrXI	398742	402146	-	3405	5696
YKL019W	chrXI	402277	403594	+	1318	1386
YKL018C-A	chrXI	403010	404351	-	1342	150
YKL018W	chrXI	404034	405251	+	1218	0
YKL017C	chrXI	403919	407303	-	3385	1476
YKL016C	chrXI	407244	408085	-	842	5607
YKL015W	chrXI	408446	411585	+	3140	12448
YKL014C	chrXI	411619	416913	-	5295	16438
YKL013C	chrXI	417223	418076	-	854	5653
YKL012W	chrXI	418221	420332	+	2112	2889
YKL011C	chrXI	420064	421703	-	1640	718
YKL010C	chrXI	421365	425963	-	4599	6982
YKL009W	chrXI	425527	427084	+	1558	8932
YKL008C	chrXI	426961	428760	-	1800	5054
YKL007W	chrXI	428945	430722	+	1778	7031
YKL006C-A	chrXI	430129	433182	-	3054	658
YKL006W	chrXI	431712	432834	+	1123	0
YKL005C	chrXI	432920	435020	-	2101	3036
YKL004W	chrXI	435159	436965	+	1807	7332
YKL003C	chrXI	436964	438596	-	1633	815
YKL002W	chrXI	437300	438636	+	1337	0
YKL001C	chrXI	438668	439536	-	869	1688
YKR001C	chrXI	440380	442790	-	2411	14398
YKR002W	chrXI	442968	445039	+	2072	4524
YKR003W	chrXI	444864	446889	+	2026	1083
YKR004C	chrXI	445680	448083	-	2404	533
YKR005C	chrXI	448521	450167	-	1647	706
YKR006C	chrXI	450332	451279	-	948	4213
YKR007W	chrXI	451372	452072	+	701	1259
YKR008W	chrXI	452146	454203	+	2058	3294
YKR009C	chrXI	454352	457054	-	2703	1669
YKR010C	chrXI	458783	461362	-	2580	1635
YKR011C	chrXI	461520	463502	-	1983	4439
YKR012C	chrXI	463284	465026	-	1743	18
YKR013W	chrXI	463778	465169	+	1392	479
YKR014C	chrXI	465227	466284	-	1058	3320
YKR015C	chrXI	466760	469363	-	2604	405
YKR016W	chrXI	469652	471615	+	1964	3179
YKR017C	chrXI	471514	473523	-	2010	1736
YKR018C	chrXI	473382	475943	-	2562	19919
YKR019C	chrXI	476050	478375	-	2326	1540
YKR020W	chrXI	478262	479186	+	925	907
YKR021W	chrXI	479165	482172	+	3008	3032
YKR022C	chrXI	482001	483230	-	1230	1004
YKR023W	chrXI	483358	485141	+	1784	1248
YKR024C	chrXI	485010	487414	-	2405	6610
YKR025W	chrXI	487512	488756	+	1245	2038
YKR026C	chrXI	488553	489815	-	1263	4153
YKR027W	chrXI	491265	494146	+	2882	2820
YKR028W	chrXI	493882	497533	+	3652	7091
YKR029C	chrXI	497471	499838	-	2368	2575
YKR030W	chrXI	500052	501219	+	1168	2062
YKR031C	chrXI	501344	506395	-	5052	8352
YKR032W	chrXI	506517	506831	+	315	10
YKR033C	chrXI	506879	507304	-	426	0
YKR034W	chrXI	506898	507707	+	810	12
YKR035C	chrXI	507920	508561	-	642	0
YKR035W-A	chrXI	507896	508740	+	845	0
YKR036C	chrXI	508547	510661	-	2115	2128
YKR037C	chrXI	510740	511859	-	1120	1007
YKR038C	chrXI	511822	513201	-	1380	3794
YKR039W	chrXI	514960	517021	+	2062	991
YKR040C	chrXI	518063	518566	-	504	2
YKR041W	chrXI	518179	519464	+	1286	0
YKR042W	chrXI	518243	520852	+	2610	22556
YKR043C	chrXI	520638	522502	-	1865	5908
YKR044W	chrXI	521946	524156	+	2211	0
YKR045C	chrXI	521871	524007	-	2137	0
YKR046C	chrXI	524059	525166	-	1108	6876
YKR047W	chrXI	525257	525562	+	306	0
YKR048C	chrXI	525219	526668	-	1450	10251
YKR049C	chrXI	526697	527651	-	955	7
YKR050W	chrXI	526850	530612	+	3763	3071
YKR051W	chrXI	530595	532278	+	1684	2177
YKR052C	chrXI	532182	533841	-	1660	2101
YKR053C	chrXI	533976	537306	-	3331	2675
YKR054C	chrXI	535647	547925	-	12279	8333
YKR055W	chrXI	548156	549522	+	1367	1674
YKR056W	chrXI	549448	551367	+	1920	7869
YKR057W	chrXI	551627	552550	+	924	5358
YKR058W	chrXI	552421	554961	+	2541	1619
YKR059W	chrXI	554871	556456	+	1586	37062
YKR060W	chrXI	556474	557735	+	1262	2780
YKR061W	chrXI	557542	559115	+	1574	15555
YKR062W	chrXI	559602	561311	+	1710	2386
YKR063C	chrXI	560588	562308	-	1721	1730
YKR064W	chrXI	562498	565324	+	2827	2793
YKR065C	chrXI	564826	565921	-	1096	2596
YKR066C	chrXI	565957	567236	-	1280	6493
YKR067W	chrXI	567792	570329	+	2538	3999
YKR068C	chrXI	570183	571147	-	965	2712
YKR069W	chrXI	571431	573447	+	2017	1270
YKR070W	chrXI	573479	574885	+	1407	2973
YKR071C	chrXI	574597	576059	-	1463	7820
YKR072C	chrXI	576216	578312	-	2097	5658
YKR073C	chrXI	578187	578507	-	321	6
YKR074W	chrXI	579163	579919	+	757	180
