Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YIL166C	chrIX	30938	32566	-	1629	1007	1.629	618.17065684469	27.5527454491319	16.9139014420699
YIL165C	chrIX	33451	34280	-	830	379	0.83	456.626506024096	10.3699012167041	12.4938568875953
YIL164C	chrIX	34087	34686	-	600	451	0.6	751.666666666667	12.3399088357085	20.5665147261809
YIL163C	chrIX	36899	37252	-	354	158	0.354	446.327683615819	4.32307227503758	12.2120685735525
YIL162W	chrIX	37316	39203	+	1888	6435	1.888	3408.3686440678	176.069430948524	93.2571138498539
YIL161W	chrIX	39413	41582	+	2170	529	2.17	243.778801843318	14.4740837562967	6.67008468032106
YIL160C	chrIX	40080	41501	-	1422	0	1.422	0	0	0
YIL159W	chrIX	41801	46011	+	4211	1804	4.211	428.40180479696	49.3596353428341	11.7215947145177
YIL158W	chrIX	46140	46928	+	789	752	0.789	953.105196451204	20.5756351318244	26.0781180378003
YIL157C	chrIX	46697	47599	-	903	1323	0.903	1465.11627906977	36.1988899992071	40.0873643402072
YIL156W-A	chrIX	47292	47693	+	402	0	0.402	0	0	0
YIL156W-B	chrIX	47667	48190	+	524	988	0.524	1885.49618320611	27.0328823274502	51.5894700905538
YIL156W	chrIX	48071	51422	+	3352	3185	3.352	950.178997613365	87.145475924017	25.9980536766161
YIL155C	chrIX	51418	53779	-	2362	4580	2.362	1939.03471634208	125.314373542229	53.0543495098343
YIL154C	chrIX	53694	55054	-	1361	25	1.361	18.3688464364438	0.68403042326544	0.50259399211274
YIL153W	chrIX	53945	56438	+	2494	3543	2.494	1420.6094627105	96.9407915851781	38.8696036829102
YIL152W	chrIX	56472	57440	+	969	963	0.969	993.808049535604	26.3488519041847	27.1917976307376
YIL151C	chrIX	57338	60694	-	3357	6060	3.357	1805.18319928508	165.808974599543	49.3920091151452
YIL150C	chrIX	60707	62778	-	2072	1690	2.072	815.637065637066	46.2404566127437	22.3168226895481
YIL149C	chrIX	63028	68067	-	5040	7351	5.04	1458.53174603175	201.13230565697	39.907203503367
YIL148W	chrIX	68143	69595	+	1453	14628	1.453	10067.4466620785	400.239881261074	275.457592058551
YIL147C	chrIX	69504	73669	-	4166	7348	4.166	1763.80220835334	201.050222006178	48.259774845458
YIL146C	chrIX	73969	76139	-	2171	1381	2.171	636.112390603409	37.7858405811829	17.4048091115536
YIL145C	chrIX	75809	77342	-	1534	3942	1.534	2569.75228161669	107.857917140495	70.3115496352637
YIL144W	chrIX	77994	80354	+	2361	1598	2.361	676.831850910631	43.7232246551269	18.5189430983172
YIL143C	chrIX	80510	83041	-	2532	9090	2.532	3590.04739336493	248.713461899314	98.228065521056
YIL142C-A	chrIX	83208	83540	-	333	0	0.333	0	0	0
YIL142W	chrIX	83254	85121	+	1868	18545	1.868	9927.73019271949	507.413767978303	271.63477943164
YIL141W	chrIX	85053	85442	+	390	0	0.39	0	0	0
YIL140W	chrIX	85145	87968	+	2824	5370	2.824	1901.55807365439	146.929734917416	52.0289429594251
YIL139C	chrIX	87857	88949	-	1093	299	1.093	273.55901189387	8.18100386225466	7.48490746775358
YIL138C	chrIX	88298	89737	-	1440	3818	1.44	2651.38888888889	104.465126241098	72.545226556318
YIL137C	chrIX	89845	92880	-	3036	7855	3.036	2587.28590250329	214.922358990001	70.7912908399213
YIL136W	chrIX	93191	94899	+	1709	1481	1.709	866.588648332358	40.5219622742447	23.7109199966323
YIL135C	chrIX	94910	96597	-	1688	1273	1.688	754.14691943128	34.8308291526762	20.6343774601162
YIL134C-A	chrIX	96351	97145	-	795	34	0.795	42.7672955974843	0.930281375640998	1.17016525237861
YIL134W	chrIX	96863	98401	+	1539	1605	1.539	1042.88499025341	43.9147531736412	28.5346024520086
YIL133C	chrIX	98163	99477	-	1315	12959	1.315	9854.75285171103	354.574010203873	269.638030573288
YIL132C	chrIX	99348	100711	-	1364	76	1.364	55.7184750733138	2.07945248672694	1.52452528352415
YIL131C	chrIX	99938	102290	-	2353	1952	2.353	829.579260518487	53.4090954485655	22.6982981081876
YIL130W	chrIX	102782	105676	+	2895	5181	2.895	1789.63730569948	141.75846491753	48.9666545483695
YIL129C	chrIX	106107	113237	-	7131	21515	7.131	3017.10839994391	588.676582262238	82.5517574340538
YIL128W	chrIX	113806	116904	+	3099	4605	3.099	1485.96321393998	125.998403965494	40.6577618475295
YIL127C	chrIX	115932	117673	-	1742	1796	1.742	1030.99885189437	49.1407456073892	28.2093832418997
YIL126W	chrIX	117922	122208	+	4287	11595	4.287	2704.68859342197	317.253310310511	74.0035713343856
YIL125W	chrIX	122414	125955	+	3542	14884	3.542	4202.14568040655	407.244352795312	114.975819535661
YIL124W	chrIX	126162	127490	+	1329	5472	1.329	4117.38148984199	149.720579044339	112.656568129676
YIL123W	chrIX	127408	128148	+	741	587	0.741	792.172739541161	16.0610343382725	21.6748101731073
YIL122W	chrIX	130272	131821	+	1550	1468	1.55	947.096774193548	40.1662664541466	25.9137202929978
YIL121W	chrIX	132160	134349	+	2190	2841	2.19	1297.2602739726	77.7332172998846	35.4946197716368
YIL120W	chrIX	134417	136108	+	1692	1341	1.692	792.553191489362	36.6913919039582	21.6852198013937
YIL119C	chrIX	136358	138095	-	1738	831	1.738	478.135788262371	22.7371712693432	13.0823770249386
YIL118W	chrIX	139428	140618	+	1191	4825	1.191	4051.2174643157	132.01787169023	110.846239874248
YIL117C	chrIX	140517	141771	-	1255	8249	1.255	6572.90836653386	225.702678460665	179.842771681804
YIL116W	chrIX	142858	144112	+	1255	4966	1.255	3956.97211155378	135.875803277447	108.267572332627
YIL115W-A	chrIX	144268	144639	+	372	0	0.372	0	0	0
YIL115C	chrIX	144266	148841	-	4576	8836	4.576	1930.94405594406	241.763712798937	52.8329791955719
YIL114C	chrIX	148978	150045	-	1068	1780	1.068	1666.66666666667	48.7029661364993	45.602028217696
YIL113W	chrIX	150181	151537	+	1357	628	1.357	462.785556374355	17.1828442324278	12.6623760003153
YIL112W	chrIX	151551	155004	+	3454	3083	3.454	892.588303416329	84.354631797094	24.4223021995061
YIL111W	chrIX	154391	155908	+	1518	4601	1.518	3030.96179183136	125.888959097772	82.9308030947111
YIL110W	chrIX	155979	157460	+	1482	3310	1.482	2233.46828609987	90.5656280403442	61.1104102836331
YIL109C	chrIX	157206	160252	-	3047	17373	3.047	5701.67377748605	475.346421735619	156.00473309341
YIL108W	chrIX	160712	163162	+	2451	7096	2.451	2895.14483884129	194.155195339662	79.2146859810944
YIL107C	chrIX	163001	165943	-	2943	4596	2.943	1561.67176350663	125.752153013118	42.7292398957249
YIL106W	chrIX	166119	167615	+	1497	1832	1.497	1223.78089512358	50.1257494168914	33.4841345470217
YIL105C	chrIX	167414	169789	-	2376	3002	2.376	1263.46801346801	82.138373225714	34.5700224013948
YIL105W-A	chrIX	167664	167804	+	141	0	0.141	0	0	0
YIL104C	chrIX	169883	171562	-	1680	3103	1.68	1847.02380952381	84.9018561357064	50.5368191283967
YIL103W	chrIX	171616	173163	+	1548	1168	1.548	754.521963824289	31.9579013749613	20.644639131112
YIL102C-A	chrIX	172179	173718	-	1540	499	1.54	324.025974025974	13.6532472483782	8.86574496647934
YIL102C	chrIX	174582	174887	-	306	113	0.306	369.281045751634	3.09181751315979	10.1039788011758
YIL101C	chrIX	175207	177366	-	2160	434	2.16	200.925925925926	11.874768147888	5.49757784624446
YIL100C-A	chrIX	177343	177681	-	339	0	0.339	0	0	0
YIL100W	chrIX	177373	177726	+	354	8	0.354	22.5988700564972	0.218889735444941	0.618332586002658
YIL099W	chrIX	178004	179653	+	1650	260	1.65	157.575757575758	7.11391640196057	4.31146448603671
YIL098C	chrIX	179677	180324	-	648	714	0.648	1101.85185185185	19.535908888461	30.1480075439212
YIL097W	chrIX	180401	182147	+	1747	1374	1.747	786.491127647396	37.5943120626686	21.5193543575664
YIL096C	chrIX	181938	183165	-	1228	1795	1.228	1461.72638436482	49.1133843904586	39.9946126958132
YIL095W	chrIX	183768	186498	+	2731	1950	2.731	714.024166971805	53.3543730147043	19.5365701262191
YIL094C	chrIX	185969	187705	-	1737	7248	1.737	4172.7115716753	198.314100313116	114.170466501506
YIL093C	chrIX	187615	188893	-	1279	2101	1.279	1642.68960125098	57.4859167712276	44.9459865294977
YIL092W	chrIX	188971	191624	+	2654	1135	2.654	427.656367746797	31.054981216251	11.7011986496801
YIL091C	chrIX	190553	193250	-	2698	4755	2.698	1762.41660489251	130.102586505087	48.2218630485866
YIL090W	chrIX	193418	195420	+	2003	5609	2.003	2800.29955067399	153.469065763834	76.619603476702
YIL089W	chrIX	195529	196697	+	1169	574	1.169	491.017964071856	15.7053385181745	13.4348490318003
YIL088C	chrIX	197798	199476	-	1679	4553	1.679	2711.73317450864	124.575620685102	74.1963196456831
YIL087C	chrIX	199552	200362	-	811	662	0.811	816.276202219482	18.1131256080688	22.3343102442279
YIL086C	chrIX	200153	200461	-	309	0	0.309	0	0	0
YIL085C	chrIX	200435	202713	-	2279	399	2.279	175.076788064941	10.9171255553164	4.7903139777606
YIL084C	chrIX	200875	203301	-	2427	244	2.427	100.535640708694	6.67613693107069	2.7507774746892
YIL083C	chrIX	203157	204752	-	1596	2924	1.596	1832.08020050125	80.0041983051258	50.1279438002042
YIL082W	chrIX	205635	206507	+	873	672	0.873	769.759450171821	18.386737777375	21.0615553005441
YIL079C	chrIX	210799	212227	-	1429	2377	1.429	1663.40097970609	65.037612644078	45.5126750483401
YIL078W	chrIX	212449	214985	+	2537	29952	2.537	11806.0701616082	819.523169505858	323.028446789853
YIL077C	chrIX	214763	216495	-	1733	1923	1.733	1109.63646855164	52.6156201575776	30.361004130166
YIL076W	chrIX	216245	217711	+	1467	6932	1.467	4725.2897068848	189.667955763041	129.289676730089
YIL075C	chrIX	217759	220768	-	3010	37829	3.01	12567.7740863787	1035.04747526833	343.869593112403
YIL074C	chrIX	220971	222624	-	1654	7103	1.654	4294.4377267231	194.346723858177	117.501042235899
YIL073C	chrIX	222937	225954	-	3018	1323	3.018	438.369781312127	36.1988899992071	11.9943306823085
YIL072W	chrIX	226602	228419	+	1818	0	1.818	0	0	0
YIL071W-A	chrIX	228550	229026	+	477	0	0.477	0	0	0
YIL071C	chrIX	226508	230024	-	3517	720	3.517	204.719931760023	19.7000761900447	5.60138646290721
YIL070C	chrIX	230130	231373	-	1244	3530	1.244	2837.62057877814	96.5850957650801	77.6407522227332
YIL069C	chrIX	231059	232600	-	1542	15144	1.542	9821.01167315175	414.358269197273	268.714830867233
YIL068W-A	chrIX	233013	233396	+	384	0	0.384	0	0	0
YIL068C	chrIX	232945	235533	-	2589	3052	2.589	1178.83352645809	83.5064340722449	32.2543198425048
YIL067C	chrIX	235606	237819	-	2214	3548	2.214	1602.52935862692	97.0775976698312	43.8471534190746
YIL066W-A	chrIX	237366	237809	+	444	0	0.444	0	0	0
YIL066C	chrIX	237955	241732	-	3778	1673	3.778	442.826892535733	45.7753159249232	12.1162826693815
YIL065C	chrIX	241093	242263	-	1171	31	1.171	26.4730999146029	0.848197724849145	0.724336229589364
YIL064W	chrIX	241892	242807	+	916	1017	0.916	1110.26200873362	27.8263576184381	30.3781196707839
YIL063C	chrIX	242623	243792	-	1170	1971	1.17	1684.61538461538	53.9289585702473	46.0931269831173
YIL062C	chrIX	243750	244500	-	751	5504	0.751	7328.8948069241	150.596137986119	200.527480673927
YIL061C	chrIX	244613	245589	-	977	880	0.977	900.7164790174	24.0778708989435	24.6446989753772
YIL060W	chrIX	246392	246826	+	435	0	0.435	0	0	0
YIL059C	chrIX	245984	247463	-	1480	232	1.48	156.756756756757	6.34780232790328	4.28905562696168
YIL058W	chrIX	246914	247198	+	285	0	0.285	0	0	0
YIL057C	chrIX	247615	248471	-	857	66	0.857	77.0128354725788	1.80584031742076	2.10716489780719
YIL056W	chrIX	249653	251969	+	2317	4286	2.317	1849.80578334053	117.270175764627	50.6129373174911
YIL055C	chrIX	251934	254766	-	2833	783	2.833	276.385457112601	21.4238328566736	7.56224244852579
YIL054W	chrIX	253878	255024	+	1147	1	1.147	0.871839581517001	0.0273612169306176	0.0238545919185855
YIL053W	chrIX	254994	256241	+	1248	74228	1.248	59477.5641025641	2030.96841032588	1627.37853391497
YIL052C	chrIX	255938	257934	-	1997	6988	1.997	3499.24887330996	191.200183911156	95.7437075168531
YIL051C	chrIX	257564	258495	-	932	7912	0.932	8489.2703862661	216.481948355046	232.276768621294
YIL050W	chrIX	258624	260315	+	1692	1775	1.692	1049.05437352246	48.5661600518462	28.7034042859611
YIL049W	chrIX	259939	261026	+	1088	946	1.088	869.485294117647	25.8837112163642	23.7901757503348
YIL048W	chrIX	261189	265017	+	3829	8317	3.829	2172.10759989553	227.563241211947	59.4315072373848
YIL047C-A	chrIX	264933	267766	-	2834	0	2.834	0	0	0
YIL047C	chrIX	265115	267823	-	2709	0	2.709	0	0	0
YIL046W-A	chrIX	267812	268474	+	663	85	0.663	128.205128205128	2.3257034391025	3.50784832443815
YIL046W	chrIX	268575	270723	+	2149	3642	2.149	1694.74174034435	99.6495520613093	46.370196398934
YIL045W	chrIX	271052	273055	+	2004	547	2.004	272.954091816367	14.9665856610478	7.46835611828734
YIL044C	chrIX	272759	273933	-	1175	2526	1.175	2149.78723404255	69.11443396674	58.8207948653107
YIL043C	chrIX	273881	274987	-	1107	7967	1.107	7196.92863595303	217.98681528623	196.916725642485
YIL042C	chrIX	274971	276366	-	1396	1514	1.396	1084.52722063037	41.424882432955	29.6739845508274
YIL041W	chrIX	276503	277718	+	1216	12296	1.216	10111.8421052632	336.433523378874	276.672305410258
YIL040W	chrIX	277597	278278	+	682	1604	0.682	2351.90615835777	43.8873919567106	64.3510145992824
YIL039W	chrIX	278213	280077	+	1865	5237	1.865	2808.04289544236	143.290693065644	76.8314708126779
YIL038C	chrIX	280142	282652	-	2511	6848	2.511	2727.20031859817	187.369613540869	74.6195195304139
YIL037C	chrIX	283029	284999	-	1971	413	1.971	209.538305428716	11.3001825923451	5.73322303010911
YIL036W	chrIX	285498	287604	+	2107	3825	2.107	1815.37731371618	104.656654759612	49.6709324915103
YIL035C	chrIX	287154	289079	-	1926	4551	1.926	2362.92834890966	124.520898251241	64.6525951460232
YIL034C	chrIX	288845	290597	-	1753	5509	1.753	3142.61266400456	150.732944070772	85.9857068287349
YIL033C	chrIX	290228	291966	-	1739	7440	1.739	4278.32087406555	203.567453963795	117.060065534097
YIL032C	chrIX	291961	292317	-	357	14	0.357	39.2156862745098	0.383057037028646	1.07298889923991
YIL031W	chrIX	292463	295893	+	3431	2643	3.431	770.329350043719	72.3156963476223	21.0771484545679
YIL030W-A	chrIX	294922	295926	+	1005	0	1.005	0	0	0
YIL030C	chrIX	295910	300074	-	4165	21606	4.165	5187.5150060024	591.166453002924	141.936723410066
YIL029W-A	chrIX	299735	300106	+	372	4	0.372	10.752688172043	0.10944486772247	0.294206633662555
YIL029C	chrIX	300428	301377	-	950	466	0.95	490.526315789474	12.7503270896678	13.4213969364924
YIL028W	chrIX	301542	303668	+	2127	686	2.127	322.51998119417	18.7697948144037	8.8245391699124
YIL027C	chrIX	303458	304162	-	705	1334	0.705	1892.19858156028	36.4998633854439	51.7728558658778
YIL026C	chrIX	304331	307984	-	3654	2993	3.654	819.102353585112	81.8921222733384	22.4116371848217
YIL025C	chrIX	308201	308575	-	375	3	0.375	8	0.0820836507918528	0.218889735444941
YIL024C	chrIX	308491	310415	-	1925	395	1.925	205.194805194805	10.807680687594	5.61437957797088
YIL023C	chrIX	309158	310584	-	1427	141	1.427	98.8086895585144	3.85793158721708	2.70352598964056
YIL022W	chrIX	311047	312793	+	1747	7902	1.747	4523.1825987407	216.20833618574	123.759780300939
YIL021W	chrIX	312231	314119	+	1889	1704	1.889	902.06458443621	46.6235136497724	24.6815847801865
YIL021C-A	chrIX	313199	313468	-	270	0	0.27	0	0	0
YIL020C-A	chrIX	313713	314051	-	339	0	0.339	0	0	0
YIL020C	chrIX	313898	314909	-	1012	1549	1.012	1530.63241106719	42.3825250255266	41.8799654402437
YIL019W	chrIX	315058	316746	+	1689	368	1.689	217.880402605092	10.0689278304673	5.96147296060821
YIL018W	chrIX	315438	318201	+	2764	32069	2.764	11602.3878437048	877.446865747975	317.455450704767
YIL017C	chrIX	318083	321057	-	2975	3362	2.975	1130.08403361345	91.9884113207363	30.9204743935248
YIL016W	chrIX	321209	322038	+	830	1315	0.83	1584.33734939759	35.9800002637621	43.3493979081472
YIL015W	chrIX	322342	324105	+	1764	11197	1.764	6347.50566893424	306.363545972125	173.675479576035
YIL014C-A	chrIX	325005	325646	-	642	946	0.642	1473.52024922118	25.8837112163642	40.3173071905985
YIL014W	chrIX	325903	328145	+	2243	5120	2.243	2282.65715559519	140.089430684762	62.4562776124664
YIL013C	chrIX	328207	332442	-	4236	2509	4.236	592.304060434372	68.6492932789195	16.2061598864305
YIL012W	chrIX	332921	333679	+	759	67	0.759	88.2740447957839	1.83320153435138	2.4152852890005
YIL011W	chrIX	333430	334666	+	1237	344	1.237	278.092158447858	9.41225862413245	7.60893987399551
YIL010W	chrIX	334766	335772	+	1007	2853	1.007	2833.16782522344	78.061551903052	77.5189194667845
YIL009C-A	chrIX	335408	336230	-	823	791	0.823	961.117861482382	21.6427225921185	26.2973543039107
YIL009W	chrIX	338782	342308	+	3527	6733	3.527	1908.9878083357	184.223073593848	52.2322295417772
YIL008W	chrIX	342454	343590	+	1137	1049	1.137	922.603342128408	28.7019165602178	25.2435501848882
YIL007C	chrIX	342841	343861	-	1021	48	1.021	47.0127326150833	1.31333841266964	1.28632557558241
YIL006W	chrIX	343837	345425	+	1589	1233	1.589	775.959723096287	33.7363804754515	21.2312023130595
YIL005W	chrIX	345544	348001	+	2458	4518	2.458	1838.07973962571	123.61797809253	50.2920984916722
YIL004C	chrIX	347336	348870	-	1535	722	1.535	470.358306188925	19.7547986239059	12.869575650753
YIL003W	chrIX	348673	350106	+	1434	1363	1.434	950.488145048815	37.2933386764318	26.0065123266609
YIL002W-A	chrIX	350285	351052	+	768	427	0.768	555.989583333333	11.6832396293737	15.212551600747
YIL002C	chrIX	350435	353643	-	3209	2498	3.209	778.43564973512	68.3483198926827	21.2989466789289
YIL001W	chrIX	353674	355606	+	1933	1653	1.933	855.147439213658	45.2280915863109	23.397874591987
YIR001C	chrIX	355810	357012	-	1203	632	1.203	525.353283458022	17.2922891001503	14.3743051539072
YIR002C	chrIX	357415	360396	-	2982	5319	2.982	1783.70221327968	145.534312853955	48.804263197168
YIR003W	chrIX	360743	362994	+	2252	3405	2.252	1511.98934280639	93.1649436487529	41.3698684053077
YIR004W	chrIX	363130	364680	+	1551	2439	1.551	1572.53384912959	66.7340080937763	43.0264397767739
YIR005W	chrIX	364650	365411	+	762	426	0.762	559.055118110236	11.6558784124431	15.2964283627862
YIR006C	chrIX	365466	369908	-	4443	15031	4.443	3383.07449921224	411.266451684113	92.5650352653867
YIR007W	chrIX	370691	373106	+	2416	1559	2.416	645.281456953642	42.6561371948328	17.6556859250136
YIR008C	chrIX	372684	374368	-	1685	1495	1.685	887.240356083086	40.9050193112733	24.2759758523877
YIR009W	chrIX	373907	375315	+	1409	1005	1.409	713.271823988644	27.4980230152707	19.5159851066506
YIR010W	chrIX	375340	377268	+	1929	1937	1.929	1004.14722654225	52.9986771946063	27.4746900957005
YIR011C	chrIX	377177	378280	-	1104	5759	1.104	5216.48550724638	157.573248303427	142.729391579191
YIR012W	chrIX	378169	379935	+	1767	12779	1.767	7232.03169213356	349.648991156362	197.877187977568
YIR013C	chrIX	379797	380841	-	1045	80	1.045	76.555023923445	2.18889735444941	2.094638616698
YIR014W	chrIX	381062	381826	+	765	331	0.765	432.679738562091	9.05656280403442	11.8386441882803
YIR015W	chrIX	381948	382382	+	435	257	0.435	590.804597701149	7.03183275116872	16.1651327613074
YIR016W	chrIX	382178	383509	+	1332	1355	1.332	1017.26726726727	37.0744489409868	27.8336703761162
YIR017C	chrIX	383345	384377	-	1033	45	1.033	43.5624394966118	1.23125476187779	1.1919213570937
YIR017W-A	chrIX	383566	384165	+	600	0	0.6	0	0	0
YIR018W	chrIX	384592	385866	+	1275	815	1.275	639.21568627451	22.2993917984533	17.4897190576105
YIR018C-A	chrIX	385345	386485	-	1141	950	1.141	832.602979842244	25.9931560840867	22.7810307485423
YIR019C	chrIX	389572	393675	-	4104	215	4.104	52.3879142300195	5.88266164008278	1.43339708579015
YIR020C	chrIX	393608	397083	-	3476	1258	3.476	361.910241657077	34.4204108987169	9.90230463139152
YIR020W-A	chrIX	394917	395159	+	243	0	0.243	0	0	0
YIR020C-B	chrIX	397215	397949	-	735	0	0.735	0	0	0
YIR021W	chrIX	397221	398485	+	1265	799	1.265	631.620553359684	21.8616123275635	17.281906978311
YIR021W-A	chrIX	398514	398726	+	213	8	0.213	37.5586854460094	0.218889735444941	1.02765134011709
YIR022W	chrIX	398702	399601	+	900	2793	0.9	3103.33333333333	76.4198788872149	84.9109765413499
YIR023W	chrIX	399759	402799	+	3041	3197	3.041	1051.29891483065	87.4738105271844	28.7648176676042
YIR023C-A	chrIX	402383	402706	-	324	0	0.324	0	0	0
YIR024C	chrIX	402645	403543	-	899	892	0.899	992.213570634038	24.4062055021109	27.1481707476206
YIR025W	chrIX	403615	405036	+	1422	162	1.422	113.924050632911	4.43251714276005	3.11710066298175
YIR026C	chrIX	404617	406031	-	1415	3048	1.415	2154.06360424028	83.3969892045224	58.9378015579664
YIR027C	chrIX	406260	407642	-	1383	1220	1.383	882.140274765004	33.3806846553535	24.1364314210799
YIR028W	chrIX	408468	410375	+	1908	876	1.908	459.119496855346	23.968426031221	12.5620681505351
YIR029W	chrIX	410498	412046	+	1549	297	1.549	191.736604260813	8.12628142839342	5.24614682272009
YIR030C	chrIX	411864	412822	-	959	431	0.959	449.426485922836	11.7926844970962	12.2968555756999
YIR030W-A	chrIX	412899	413282	+	384	2	0.384	5.20833333333333	0.0547224338612352	0.1425063381803
YIR031C	chrIX	412950	414833	-	1884	1107	1.884	587.579617834395	30.2888671421937	16.0768933875763
YIR032C	chrIX	414883	415682	-	800	279	0.8	348.75	7.63377952364231	9.54222440455288
YIR033W	chrIX	416042	419565	+	3524	9413	3.524	2671.1123723042	257.551134967903	73.0848850646718
YIR034C	chrIX	419444	420774	-	1331	2022	1.331	1519.15852742299	55.3243806337088	41.566026020818
YIR035C	chrIX	420946	422526	-	1581	1881	1.581	1189.75332068311	51.4664490464917	32.5530987011333
YIR036C	chrIX	421779	422915	-	1137	18	1.137	15.8311345646438	0.492501904751117	0.433159107081017
YIR036W-A	chrIX	422635	423036	+	402	0	0.402	0	0	0
YIR037W	chrIX	423013	423850	+	838	8303	0.838	9908.11455847255	227.180184174918	271.098071807778
YIR038C	chrIX	423687	425265	-	1579	4464	1.579	2827.10576314123	122.140472378277	77.3530540711064
YIR039C	chrIX	430339	432364	-	2026	1596	2.026	787.759131293189	43.6685022212657	21.5540484803878
YIR040C	chrIX	433389	433721	-	333	0	0.333	0	0	0
YIR041W	chrIX	432511	434436	+	1926	114	1.926	59.190031152648	3.1191787300904	1.61951128249761
YIR042C	chrIX	434844	436253	-	1410	245	1.41	173.758865248227	6.70349814800131	4.75425400567469
YJL225C	chrX	466	6130	-	5665	3320	5.665	586.054721977052	90.8392402096504	16.0351703812269
YJL225W-A	chrX	829	1311	+	483	0	0.483	0	0	0
YJL223C	chrX	8776	9138	-	363	14	0.363	38.5674931129477	0.383057037028646	1.05525354553346
YJL222W-B	chrX	9346	9483	+	138	2	0.138	14.4927536231884	0.0547224338612352	0.396539375806052
YJL222W-A	chrX	9452	9679	+	228	2	0.228	8.7719298245614	0.0547224338612352	0.240010674829979
YJL222W	chrX	11475	16124	+	4650	4350	4.65	935.483870967742	119.021293648187	25.5959771286423
YJL221C	chrX	16767	18536	-	1770	407	1.77	229.943502824859	11.1360152907614	6.29153406257704
YJL220W	chrX	18243	18695	+	453	31	0.453	68.4326710816777	0.848197724849145	1.87240115860738
YJL219W	chrX	19497	21200	+	1704	865	1.704	507.629107981221	23.6674526449842	13.8893501437701
YJL218W	chrX	21850	22716	+	867	375	0.867	432.525951557093	10.2604563489816	11.8344363886754
YJL217W	chrX	22951	23911	+	961	4390	0.961	4568.1581685744	120.115742325411	124.990366623737
YJL216C	chrX	24341	26086	-	1746	684	1.746	391.752577319588	18.7150723805424	10.7188272511698
YJL215C	chrX	26074	28358	-	2285	331	2.285	144.857768052516	9.05656280403442	3.96348481576999
YJL214W	chrX	26887	28596	+	1710	148	1.71	86.5497076023392	4.0494601057314	2.36810532498912
YJL213W	chrX	31815	33496	+	1682	2344	1.682	1393.5790725327	64.1346924853676	38.130019313536
YJL212C	chrX	33610	36319	-	2710	6934	2.71	2558.67158671587	189.722678196902	70.0083683383404
YJL211C	chrX	36237	37462	-	1226	92	1.226	75.0407830342578	2.51723195761682	2.05320714324373
YJL210W	chrX	36690	38154	+	1465	550	1.465	375.42662116041	15.0486693118397	10.2721292230988
YJL209W	chrX	37939	40067	+	2129	2077	2.129	975.575387505871	56.8292475648927	26.6929298097195
YJL208C	chrX	39495	41251	-	1757	2439	1.757	1388.16163915766	66.7340080937763	37.9817917437543
YJL207C	chrX	41389	47433	-	6045	8315	6.045	1375.51695616212	227.508518778085	37.6358178292945
YJL206C	chrX	47659	49935	-	2277	2098	2.277	921.387790953008	57.4038331204357	25.2102912254878
YJL205C	chrX	50023	51336	-	1314	959	1.314	729.832572298326	26.2394070364623	19.9691073336851
YJL204C	chrX	50629	53151	-	2523	1060	2.523	420.134760206104	29.0028899464546	11.4953983140922
YJL203W	chrX	53095	54465	+	1371	454	1.371	331.145149525893	12.4219924865004	9.06053427169977
YJL202C	chrX	53943	54290	-	348	0	0.348	0	0	0
YJL201W	chrX	54294	56359	+	2066	2168	2.066	1049.37076476283	59.3191183055789	28.7120611353238
YJL200C	chrX	56291	58939	-	2649	6302	2.649	2379.01094752737	172.430389096752	65.0926346156105
YJL199C	chrX	59597	60559	-	963	397	0.963	412.253374870197	10.8624031214552	11.2797540202027
YJL198W	chrX	60794	63655	+	2862	7876	2.862	2751.92173305381	215.496944545544	75.2959275141664
YJL197W	chrX	63766	67628	+	3863	6893	3.863	1784.364483562	188.600868302747	48.8223837180293
YJL197C-A	chrX	65805	66086	-	282	0	0.282	0	0	0
YJL196C	chrX	67715	68991	-	1277	4569	1.277	3577.91699295223	125.013400155992	97.896163003909
YJL195C	chrX	69241	69942	-	702	3	0.702	4.27350427350427	0.0820836507918528	0.116928277481272
YJL194W	chrX	69300	71016	+	1717	959	1.717	558.532323820617	26.2394070364623	15.2821240748179
YJL193W	chrX	71080	72727	+	1648	1277	1.648	774.878640776699	34.9402740203987	21.2016225851934
YJL192C	chrX	72549	73453	-	905	6445	0.905	7121.54696132597	176.34304311783	194.85419129042
YJL191W	chrX	73736	74936	+	1201	7896	1.201	6574.52123230641	216.044168884157	179.886901652087
YJL190C	chrX	74632	75402	-	771	12439	0.771	16133.5927367056	340.346177399952	441.434730739238
YJL189W	chrX	75770	76613	+	844	549	0.844	650.473933649289	15.0213080949091	17.7977584062904
YJL188C	chrX	76202	76510	-	309	0	0.309	0	0	0
YJL187C	chrX	76700	79355	-	2656	3475	2.656	1308.35843373494	95.0802288338961	35.7982789284247
YJL186W	chrX	79730	82141	+	2412	9439	2.412	3913.34991708126	258.262526608099	107.074016006675
YJL185C	chrX	81903	83216	-	1314	857	1.314	652.20700152207	23.4485629095393	17.845177252313
YJL184W	chrX	83210	84237	+	1028	1145	1.028	1113.81322957198	31.3285933855571	30.4752853945108
YJL183W	chrX	83790	85471	+	1682	3329	1.682	1979.19143876338	91.085491162026	54.1530863032259
YJL182C	chrX	85435	85752	-	318	0	0.318	0	0	0
