# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/condition2/9929281/counts.txt" "../results/condition2/9929281/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/condition2/9929281/alignment_sorted.bam
YJL186W	chrX	79730	82141	+	2412	11682
YJL185C	chrX	81903	83216	-	1314	1412
YJL184W	chrX	83210	84237	+	1028	1308
YJL183W	chrX	83790	85471	+	1682	4089
YJL182C	chrX	85435	85752	-	318	0
YJL181W	chrX	85432	88766	+	3335	1150
YJL180C	chrX	87481	88632	-	1152	0
YJL179W	chrX	87792	89334	+	1543	663
YJL178C	chrX	89110	90142	-	1033	4050
YJL177W	chrX	90677	91915	+	1239	18779
YJL176C	chrX	91818	94593	-	2776	0
YJL175W	chrX	91760	94976	+	3217	4
YJL174W	chrX	94774	96221	+	1448	7212
YJL173C	chrX	95965	96542	-	578	1497
YJL172W	chrX	97698	99631	+	1934	19831
YJL171C	chrX	99315	100926	-	1612	17647
YJL170C	chrX	101123	101887	-	765	712
YJL169W	chrX	102099	102467	+	369	0
YJL168C	chrX	101975	104537	-	2563	3112
YJL167W	chrX	104764	106201	+	1438	15949
YJL166W	chrX	106332	107051	+	720	2774
YJL165C	chrX	106881	109626	-	2746	10558
YJL164C	chrX	109539	111403	-	1865	2997
YJL163C	chrX	111550	113413	-	1864	1104
YJL162C	chrX	113767	115713	-	1947	1595
YJL161W	chrX	116457	117947	+	1491	849
YJL160C	chrX	117806	118858	-	1053	399
YJL159W	chrX	119503	121998	+	2496	108919
YJL158C	chrX	121864	122999	-	1136	14496
YJL157C	chrX	123836	126328	-	2493	7666
YJL156W-A	chrX	126604	126825	+	222	0
YJL156C	chrX	126427	129037	-	2611	4533
YJL155C	chrX	129091	130818	-	1728	2471
YJL154C	chrX	131024	134003	-	2980	11997
YJL153C	chrX	134193	135937	-	1745	991
YJL152W	chrX	136174	136533	+	360	0
YJL151C	chrX	135911	136806	-	896	5312
YJL150W	chrX	137123	137425	+	303	48
YJL149W	chrX	137343	139434	+	2092	3328
YJL148W	chrX	140380	142094	+	1715	2746
YJL147C	chrX	141189	142799	-	1611	453
YJL146W	chrX	143166	144940	+	1775	2169
YJL145W	chrX	145082	146157	+	1076	2872
YJL144W	chrX	145870	146905	+	1036	830
YJL143W	chrX	147055	149372	+	2318	4556
YJL142C	chrX	147810	150372	-	2563	0
YJL141C	chrX	147861	150514	-	2654	38
YJL140W	chrX	150836	151796	+	961	0
YJL139C	chrX	150871	153202	-	2332	3674
YJL138C	chrX	153246	154800	-	1555	52886
YJL137C	chrX	154673	156221	-	1549	2335
YJL136W-A	chrX	156169	156252	+	84	0
YJL136C	chrX	156179	157598	-	1420	17066
YJL135W	chrX	157877	158194	+	318	2
YJL134W	chrX	157918	159624	+	1707	2839
YJL133C-A	chrX	159410	160731	-	1322	453
YJL133W	chrX	160375	161732	+	1358	2561
YJL132W	chrX	161892	164317	+	2426	1585
YJL131C	chrX	163884	165374	-	1491	845
YJL130C	chrX	165723	172752	-	7030	87508
YJL129C	chrX	173599	177306	-	3708	10117
YJL128C	chrX	177866	180324	-	2459	6531
YJL127W-A	chrX	180194	180310	+	117	0
YJL127C-B	chrX	181275	183844	-	2570	1936
YJL127C	chrX	181823	184301	-	2479	0
YJL126W	chrX	183645	185567	+	1923	1465
YJL125C	chrX	185394	186731	-	1338	3185
YJL124C	chrX	186813	188277	-	1465	4184
YJL123C	chrX	187830	190308	-	2479	2077
YJL122W	chrX	189243	190398	+	1156	0
YJL121C	chrX	190308	191546	-	1239	0
YJL120W	chrX	190323	191698	+	1376	0
YJL119C	chrX	191150	192343	-	1194	0
YJL118W	chrX	191384	192469	+	1086	0
YJL117W	chrX	192441	193808	+	1368	6397
YJL116C	chrX	193495	195090	-	1596	6052
YJL115W	chrX	195603	197228	+	1626	514
YJL112W	chrX	205257	207600	+	2344	2626
YJL111W	chrX	207801	209896	+	2096	10032
YJL110C	chrX	209719	211675	-	1957	3089
YJL109C	chrX	212000	217309	-	5310	36198
YJL108C	chrX	217474	219946	-	2473	1508
YJL107C	chrX	218853	220016	-	1164	31
YJL106W	chrX	220604	223515	+	2912	1158
YJL105W	chrX	225055	226737	+	1683	581
YJL104W	chrX	226920	227938	+	1019	2795
YJL103C	chrX	228831	231085	-	2255	1725
YJL102W	chrX	231259	233884	+	2626	2129
YJL101C	chrX	234002	236507	-	2506	11725
YJL100W	chrX	236920	239192	+	2273	2124
YJL099W	chrX	239414	241654	+	2241	2468
YJL098W	chrX	241374	245316	+	3943	10386
YJL097W	chrX	245490	246339	+	850	2479
YJL096W	chrX	246144	247066	+	923	2031
YJL095W	chrX	247255	251691	+	4437	5591
YJL094C	chrX	251658	254490	-	2833	7607
YJL093C	chrX	254737	256812	-	2076	5671
YJL092W	chrX	257239	261110	+	3872	7144
YJL091C	chrX	260533	262569	-	2037	3261
YJL090C	chrX	262674	265096	-	2423	2610
YJL089W	chrX	265926	268415	+	2490	693
YJL088W	chrX	268777	270047	+	1271	1219
YJL087C	chrX	269795	272610	-	2816	3137
YJL086C	chrX	272478	272846	-	369	0
YJL085W	chrX	272755	274812	+	2058	1648
YJL084C	chrX	274703	278143	-	3441	3522
YJL083W	chrX	278337	281109	+	2773	2659
YJL082W	chrX	281069	283598	+	2530	5018
YJL081C	chrX	283397	285337	-	1941	5110
YJL080C	chrX	285428	289438	-	4011	26032
YJL079C	chrX	289691	291058	-	1368	2675
YJL078C	chrX	290970	294087	-	3118	513
YJL077W-B	chrX	291598	294320	+	2723	0
YJL077C	chrX	294666	295061	-	396	0
YJL077W-A	chrX	294142	295059	+	918	314
YJL076W	chrX	295208	299008	+	3801	15209
YJL075C	chrX	298460	298876	-	417	0
YJL074C	chrX	299157	302849	-	3693	3710
YJL073W	chrX	303061	305205	+	2145	1660
YJL072C	chrX	304627	306452	-	1826	1002
YJL071W	chrX	306020	307975	+	1956	1821
YJL070C	chrX	307871	310683	-	2813	2132
YJL069C	chrX	310812	312747	-	1936	4743
YJL068C	chrX	312774	313979	-	1206	3570
YJL067W	chrX	314084	314434	+	351	0
YJL066C	chrX	313832	315043	-	1212	22
YJL065C	chrX	314500	316326	-	1827	158
YJL064W	chrX	315175	315570	+	396	0
YJL063C	chrX	315680	316827	-	1148	388
YJL062W-A	chrX	316682	317272	+	591	1349
YJL062W	chrX	317235	319869	+	2635	6573
YJL061W	chrX	319968	323220	+	3253	6257
YJL060W	chrX	323312	324848	+	1537	3585
YJL059W	chrX	324909	326294	+	1386	772
YJL058C	chrX	326184	327951	-	1768	1616
YJL057C	chrX	328036	330211	-	2176	2979
YJL056C	chrX	330294	333136	-	2843	1839
YJL055W	chrX	332954	334155	+	1202	6508
YJL054W	chrX	334222	335881	+	1660	5290
YJL053W	chrX	335828	337275	+	1448	2859
YJL052C-A	chrX	337884	338003	-	120	15
YJL052W	chrX	338157	339471	+	1315	56698
YJL051W	chrX	339712	342470	+	2759	3111
YJL050W	chrX	342452	345836	+	3385	15262
YJL049W	chrX	345940	347417	+	1478	830
YJL048C	chrX	347194	348729	-	1536	2739
YJL047C-A	chrX	348573	349372	-	800	1622
YJL047C	chrX	349504	352375	-	2872	3338
YJL046W	chrX	352359	353905	+	1547	2119
YJL045W	chrX	356002	358115	+	2114	1030
YJL044C	chrX	357892	359755	-	1864	3465
YJL043W	chrX	360060	361239	+	1180	217
YJL042W	chrX	361141	365600	+	4460	11289
YJL041W	chrX	365660	368510	+	2851	11654
YJL039C	chrX	368748	373799	-	5052	20064
YJL038C	chrX	374957	375860	-	904	816
YJL037W	chrX	376662	377336	+	675	512
YJL036W	chrX	378698	380366	+	1669	1949
YJL035C	chrX	380093	381054	-	962	825
YJL034W	chrX	381261	383764	+	2504	104919
YJL033W	chrX	383801	386249	+	2449	7569
YJL032W	chrX	386348	386662	+	315	0
YJL031C	chrX	386264	387549	-	1286	1248
YJL030W	chrX	387397	389456	+	2060	900
YJL029C	chrX	388285	390956	-	2672	2099
YJL028W	chrX	391311	391646	+	336	12
YJL027C	chrX	391767	392725	-	959	19
YJL026W	chrX	392210	393762	+	1553	11384
YJL026C-A	chrX	393066	393287	-	222	0
YJL025W	chrX	393887	395801	+	1915	587
YJL024C	chrX	394411	396634	-	2224	1827
YJL023C	chrX	397198	398694	-	1497	804
YJL022W	chrX	397955	398892	+	938	85
YJL020C	chrX	398937	402410	-	3474	8324
YJL020W-A	chrX	400981	401238	+	258	0
YJL019W	chrX	402781	405523	+	2743	4250
YJL016W	chrX	405309	407400	+	2092	4065
YJL015C	chrX	407142	407426	-	285	0
YJL014W	chrX	407516	409473	+	1958	17365
YJL013C	chrX	409493	411040	-	1548	1749
YJL012C	chrX	411121	413492	-	2372	7821
YJL011C	chrX	413875	414821	-	947	1035
YJL010C	chrX	417421	419599	-	2179	5983
YJL009W	chrX	419855	420181	+	327	0
YJL008C	chrX	419715	421709	-	1995	11581
YJL007C	chrX	422698	423012	-	315	75
YJL006C	chrX	423061	424184	-	1124	1629
YJL005W	chrX	425157	431237	+	6081	21773
YJL004C	chrX	431283	432574	-	1292	1764
YJL003W	chrX	432417	433429	+	1013	729
YJL002C	chrX	433110	434974	-	1865	14240
YJL001W	chrX	434798	436121	+	1324	7337
YJR001W	chrX	436537	438741	+	2205	6771
YJR002W	chrX	438835	441305	+	2471	7993
YJR003C	chrX	440839	442575	-	1737	2143
YJR004C	chrX	442766	445678	-	2913	2787
YJR005W	chrX	445866	448321	+	2456	4706
YJR005C-A	chrX	448166	448781	-	616	100
YJR006W	chrX	449190	450897	+	1708	3322
YJR007W	chrX	450882	452174	+	1293	10916
YJR008W	chrX	452269	453665	+	1397	1818
YJR009C	chrX	453545	454953	-	1409	152820
YJR010W	chrX	456142	457903	+	1762	0
YJR010C-A	chrX	454730	458592	-	3863	783
YJR011C	chrX	458343	459654	-	1312	828
YJR012C	chrX	459795	460193	-	399	0
YJR013W	chrX	459765	461687	+	1923	2091
YJR014W	chrX	461350	462775	+	1426	4312
YJR015W	chrX	462541	464401	+	1861	8133
YJR016C	chrX	464265	466272	-	2008	24139
YJR017C	chrX	466209	467108	-	900	298
YJR018W	chrX	466488	467218	+	731	0
YJR019C	chrX	467132	468316	-	1185	0
YJR020W	chrX	467255	468556	+	1302	0
YJR021C	chrX	468414	469644	-	1231	762
YJR022W	chrX	469784	470113	+	330	0
YJR023C	chrX	469804	470205	-	402	0
YJR024C	chrX	470153	470985	-	833	3595
YJR025C	chrX	470986	471884	-	899	5490
YJR030C	chrX	483959	486196	-	2238	2105
YJR031C	chrX	486453	490911	-	4459	7454
YJR032W	chrX	491015	492491	+	1477	3159
YJR033C	chrX	492378	496451	-	4074	6263
YJR034W	chrX	496580	497257	+	678	933
YJR035W	chrX	497355	500612	+	3258	2821
YJR036C	chrX	500713	503391	-	2679	1210
YJR037W	chrX	503102	503485	+	384	29
YJR038C	chrX	503710	504072	-	363	50
YJR039W	chrX	503936	507301	+	3366	2778
YJR040W	chrX	507671	510157	+	2487	4646
YJR041C	chrX	510040	513811	-	3772	9859
YJR042W	chrX	514026	516469	+	2444	5838
YJR043C	chrX	516276	517581	-	1306	1179
YJR044C	chrX	518586	519335	-	750	2742
YJR045C	chrX	519370	521741	-	2372	56836
YJR046W	chrX	521963	523904	+	1942	5073
YJR047C	chrX	524797	525504	-	708	2723
YJR048W	chrX	526027	526986	+	960	13
YJR049C	chrX	526265	528498	-	2234	3336
YJR050W	chrX	528638	529702	+	1065	1378
YJR051W	chrX	529795	531522	+	1728	4176
YJR052W	chrX	531984	533825	+	1842	2414
YJR053W	chrX	534027	535751	+	1725	1883
YJR054W	chrX	535928	537667	+	1740	3663
YJR055W	chrX	538702	539704	+	1003	1025
YJR056C	chrX	541622	542703	-	1082	2124
YJR057W	chrX	544052	544867	+	816	1189
YJR058C	chrX	544541	545464	-	924	1060
YJR059W	chrX	545712	548371	+	2660	5311
YJR060W	chrX	548637	550592	+	1956	2595
YJR061W	chrX	550511	553318	+	2808	1024
YJR062C	chrX	551915	554863	-	2949	2497
YJR063W	chrX	555143	555797	+	655	3331
YJR064W	chrX	555862	557750	+	1889	16698
YJR065C	chrX	557510	559210	-	1701	11068
YJR066W	chrX	559416	566828	+	7413	11152
YJR067C	chrX	566054	567477	-	1424	759
YJR068W	chrX	567590	568825	+	1236	3392
YJR069C	chrX	568589	569450	-	862	2515
YJR070C	chrX	569477	570907	-	1431	7106
YJR071W	chrX	570405	570773	+	369	0
YJR072C	chrX	570611	572165	-	1555	5761
YJR073C	chrX	572261	573735	-	1475	4676
YJR074W	chrX	573074	573884	+	811	114
YJR075W	chrX	573919	575444	+	1526	7961
YJR076C	chrX	575220	576758	-	1539	4720
YJR077C	chrX	577042	578658	-	1617	8172
YJR078W	chrX	578860	580221	+	1362	4860
YJR079W	chrX	580205	581239	+	1035	0
YJR080C	chrX	580207	581699	-	1493	616
YJR082C	chrX	581692	582938	-	1247	1896
YJR083C	chrX	582303	583579	-	1277	440
YJR084W	chrX	583690	585170	+	1481	1550
YJR085C	chrX	584946	585481	-	536	2374
YJR086W	chrX	586039	586452	+	414	0
YJR087W	chrX	586400	586750	+	351	0
YJR088C	chrX	586070	587702	-	1633	2161
YJR089W	chrX	587718	590582	+	2865	3188
YJR090C	chrX	590872	594327	-	3456	7872
YJR091C	chrX	594778	598406	-	3629	15330
YJR092W	chrX	598735	603078	+	4344	6800
YJR093C	chrX	602251	604261	-	2011	1239
YJR094C	chrX	604397	605848	-	1452	466
YJR094W-A	chrX	608273	609104	+	832	13717
YJR095W	chrX	609676	610934	+	1259	455
YJR096W	chrX	611024	612131	+	1108	3653
YJR097W	chrX	612324	613167	+	844	1071
YJR098C	chrX	613059	615253	-	2195	1344
YJR099W	chrX	615136	617739	+	2604	2470
YJR100C	chrX	616279	617766	-	1488	0
YJR101W	chrX	618114	619195	+	1082	2986
YJR102C	chrX	618972	620054	-	1083	1226
YJR103W	chrX	620558	622568	+	2011	4
YJR104C	chrX	620643	623989	-	3347	26630
YJR105W	chrX	623169	624649	+	1481	14481
YJR106W	chrX	624803	627165	+	2363	1319
YJR107W	chrX	625556	628436	+	2881	3704
YJR107C-A	chrX	628457	628693	-	237	436
YJR108W	chrX	628712	629083	+	372	266
YJR109C	chrX	629482	633022	-	3541	9673
YJR110W	chrX	633489	635858	+	2370	2241
YJR111C	chrX	635738	636836	-	1099	1590
YJR112W	chrX	636992	637788	+	797	775
YJR112W-A	chrX	637753	638401	+	649	851
YJR113C	chrX	638113	639395	-	1283	694
YJR114W	chrX	638659	639051	+	393	0
YJR115W	chrX	638736	640749	+	2014	179
YJR116W	chrX	640641	641856	+	1216	1275
YJR117W	chrX	641968	643534	+	1567	7090
YJR118C	chrX	643304	644216	-	913	1523
YJR119C	chrX	644223	646589	-	2367	1986
YJR120W	chrX	647126	647476	+	351	0
YJR121W	chrX	647371	649513	+	2143	20360
YJR122W	chrX	649343	652035	+	2693	2760
YJR123W	chrX	651667	652777	+	1111	52363
YJR124C	chrX	652697	654485	-	1789	5417
YJR125C	chrX	654335	656023	-	1689	4608
YJR126C	chrX	656254	658689	-	2436	6847
YJR127C	chrX	658917	663059	-	4143	8313
YJR128W	chrX	662921	663280	+	360	123
YJR129C	chrX	663680	665083	-	1404	13436
YJR130C	chrX	665049	667427	-	2379	2721
YJR131W	chrX	667592	671262	+	3671	3257
YJR132W	chrX	669461	672843	+	3383	0
YJR133W	chrX	670433	673726	+	3294	3317
YJR134C	chrX	673615	675944	-	2330	1145
YJR135C	chrX	674631	676839	-	2209	664
YJR135W-A	chrX	676946	677639	+	694	1625
YJR136C	chrX	677352	678782	-	1431	1295
YJR137C	chrX	678957	683285	-	4329	6924
YJR138W	chrX	684567	689321	+	4755	4684
YJR139C	chrX	689310	690925	-	1616	17940
YJR140C	chrX	690750	695696	-	4947	6718
YJR140W-A	chrX	690961	691110	+	150	0
YJR141W	chrX	695873	697171	+	1299	726
YJR142W	chrX	696757	698363	+	1607	2227
YJR143C	chrX	698168	700705	-	2538	20730
YJR144W	chrX	700686	701957	+	1272	2545
YJR145C	chrX	701849	703563	-	1715	53978
YJR146W	chrX	703885	704238	+	354	220
YJR147W	chrX	704050	705719	+	1670	2093
YJR148W	chrX	705592	707187	+	1596	13581
YJR149W	chrX	707092	708594	+	1503	824
YJR150C	chrX	708704	709885	-	1182	277
YJR151C	chrX	712255	715740	-	3486	1107
YJR151W-A	chrX	717580	717630	+	51	46
YJR152W	chrX	718161	721391	+	3231	2119
YJR153W	chrX	722431	724778	+	2348	1794
YJR154W	chrX	725784	726824	+	1041	748
YJR155W	chrX	727026	728332	+	1307	986
YJR156C	chrX	728574	729596	-	1023	582
YJR157W	chrX	730515	730877	+	363	22
YJR158W	chrX	732440	734143	+	1704	523
YJR159W	chrX	736044	737117	+	1074	693
YJR160C	chrX	738008	739816	-	1809	1503
YJR161C	chrX	742848	743999	-	1152	907
YJR162C	chrX	744911	745261	-	351	0
YKL225W	chrXI	451	798	+	348	0
YKL224C	chrXI	1810	2181	-	372	2
YKL223W	chrXI	2389	2721	+	333	2
YKL222C	chrXI	3228	5738	-	2511	2266
YKL221W	chrXI	6107	7528	+	1422	248
YKL220C	chrXI	9091	11226	-	2136	905
YKL219W	chrXI	14485	15708	+	1224	1723
YKL218C	chrXI	17159	19802	-	2644	3257
YKL217W	chrXI	22006	24219	+	2214	1675
YKL216W	chrXI	25099	26560	+	1462	12283
YKL215C	chrXI	26659	30718	-	4060	9242
YKL214C	chrXI	30874	31761	-	888	1521
YKL213C	chrXI	31885	34183	-	2299	9931
YKL212W	chrXI	34342	36508	+	2167	15163
YKL211C	chrXI	36541	38230	-	1690	6855
YKL210W	chrXI	39104	42329	+	3226	40547
YKL209C	chrXI	42423	46295	-	3873	15999
YKL208W	chrXI	47136	48176	+	1041	7
YKL207W	chrXI	47184	49135	+	1952	5988
YKL206C	chrXI	48926	49908	-	983	1811
YKL205W	chrXI	50005	53479	+	3475	8193
YKL204W	chrXI	53661	55776	+	2116	2556
YKL203C	chrXI	55935	63359	-	7425	15516
YKL202W	chrXI	63821	64402	+	582	25
YKL201C	chrXI	63930	67466	-	3537	2845
YKL198C	chrXI	68087	70446	-	2360	2253
YKL197C	chrXI	70335	73897	-	3563	6048
YKL196C	chrXI	74697	75652	-	956	7799
YKL195W	chrXI	75787	77331	+	1545	4711
YKL194C	chrXI	77031	78725	-	1695	2354
YKL193C	chrXI	78756	79933	-	1178	2502
YKL192C	chrXI	80017	80627	-	611	3119
YKL191W	chrXI	80975	82732	+	1758	11856
YKL190W	chrXI	82901	83962	+	1062	3531
YKL189W	chrXI	84432	86185	+	1754	1473
YKL188C	chrXI	86225	88786	-	2562	1313
YKL187C	chrXI	89284	91536	-	2253	1823
YKL186C	chrXI	92644	93465	-	822	3719
YKL185W	chrXI	94121	96388	+	2268	8311
YKL184W	chrXI	96538	98467	+	1930	5647
YKL183C-A	chrXI	98395	98607	-	213	0
YKL183W	chrXI	98551	100350	+	1800	4146
YKL182W	chrXI	100671	106826	+	6156	233318
YKL181W	chrXI	107099	108908	+	1810	18968
YKL180W	chrXI	109090	110370	+	1281	33960
YKL179C	chrXI	110337	112558	-	2222	4293
YKL178C	chrXI	112938	114671	-	1734	1100
YKL177W	chrXI	114317	114887	+	571	23
YKL176C	chrXI	115408	118521	-	3114	10454
YKL175W	chrXI	118550	120467	+	1918	6478
YKL174C	chrXI	120209	122336	-	2128	5209
YKL173W	chrXI	122461	125688	+	3228	6539
YKL172W	chrXI	125725	127200	+	1476	4440
YKL171W	chrXI	127475	130261	+	2787	3835
YKL170W	chrXI	130521	131331	+	811	0
YKL169C	chrXI	130289	132678	-	2390	7
YKL168C	chrXI	130985	133481	-	2497	867
YKL167C	chrXI	133476	134396	-	921	1530
YKL166C	chrXI	134289	135925	-	1637	2002
YKL165C-A	chrXI	135790	136023	-	234	6
YKL165C	chrXI	137771	140748	-	2978	8343
YKL164C	chrXI	141526	143179	-	1654	32509
YKL163W	chrXI	143612	145781	+	2170	3234
YKL162C-A	chrXI	145550	146135	-	586	73
YKL162C	chrXI	147481	148951	-	1471	627
YKL161C	chrXI	149062	150978	-	1917	2592
YKL160W	chrXI	153257	154944	+	1688	163
YKL159C	chrXI	153131	154491	-	1361	0
YKL157W	chrXI	154967	158452	+	3486	22281
YKL156W	chrXI	158521	159449	+	929	4932
YKL156C-A	chrXI	158975	159091	-	117	0
YKL155C	chrXI	159355	161417	-	2063	2664
YKL154W	chrXI	161097	162452	+	1356	2263
YKL153W	chrXI	163600	164109	+	510	0
YKL152C	chrXI	163006	164409	-	1404	228
YKL151C	chrXI	163808	165935	-	2128	3259
YKL150W	chrXI	166195	166487	+	293	177
YKL149C	chrXI	167457	168904	-	1448	2297
YKL148C	chrXI	168974	171306	-	2333	5180
YKL147C	chrXI	171551	172168	-	618	0
YKL146W	chrXI	171556	173947	+	2392	4984
YKL145W	chrXI	174159	175825	+	1667	1
YKL145W-A	chrXI	174218	175807	+	1590	0
YKL144C	chrXI	175600	176569	-	970	645
YKL143W	chrXI	176127	178541	+	2415	3975
YKL142W	chrXI	178418	179397	+	980	4521
YKL141W	chrXI	179344	180398	+	1055	4279
YKL140W	chrXI	180511	182764	+	2254	4809
YKL139W	chrXI	182777	184607	+	1831	2278
YKL138C-A	chrXI	184455	185513	-	1059	1134
YKL138C	chrXI	185210	186206	-	997	0
YKL137W	chrXI	185548	186449	+	902	0
YKL136W	chrXI	186416	186814	+	399	0
YKL135C	chrXI	186267	188790	-	2524	4941
YKL134C	chrXI	188841	191494	-	2654	2521
YKL133C	chrXI	191509	193083	-	1575	938
YKL132C	chrXI	193214	195088	-	1875	1019
YKL131W	chrXI	194478	194999	+	522	0
YKL130C	chrXI	195112	196131	-	1020	1186
YKL129C	chrXI	196243	200191	-	3949	6430
YKL128C	chrXI	200496	201802	-	1307	6160
YKL127W	chrXI	203176	205398	+	2223	8531
YKL126W	chrXI	205499	207833	+	2335	10957
YKL125W	chrXI	208117	210306	+	2190	3031
YKL124W	chrXI	210523	212393	+	1871	359
YKL123W	chrXI	210912	212521	+	1610	0
YKL122C	chrXI	212332	213339	-	1008	1586
YKL121W	chrXI	213731	216832	+	3102	3285
YKL120W	chrXI	217171	218508	+	1338	1859
YKL119C	chrXI	218425	219335	-	911	820
YKL118W	chrXI	219126	219437	+	312	22
YKL117W	chrXI	220285	221266	+	982	10897
YKL116C	chrXI	221037	223130	-	2094	4263
YKL115C	chrXI	222893	223285	-	393	0
YKL114C	chrXI	223243	224526	-	1284	2929
YKL113C	chrXI	224601	225937	-	1337	2556
YKL112W	chrXI	226100	228907	+	2808	3266
YKL111C	chrXI	228464	228799	-	336	0
YKL110C	chrXI	228797	230611	-	1815	3094
YKL109W	chrXI	231859	234255	+	2397	7573
YKL108W	chrXI	234196	235929	+	1734	1148
YKL107W	chrXI	236010	237211	+	1202	39
YKL106C-A	chrXI	236252	237269	-	1018	1
YKL106W	chrXI	237436	239066	+	1631	5353
YKL105C	chrXI	238988	242757	-	3770	4422
YKL104C	chrXI	242940	245575	-	2636	19178
YKL104W-A	chrXI	245032	245286	+	255	0
YKL103C	chrXI	245947	248179	-	2233	9503
YKL102C	chrXI	247751	248369	-	619	46
YKL101W	chrXI	248920	253476	+	4557	8552
YKL100C	chrXI	253435	255533	-	2099	6827
YKL100W-A	chrXI	254159	254248	+	90	0
YKL099C	chrXI	255531	256553	-	1023	2378
YKL098W	chrXI	256718	258060	+	1343	2927
YKL097C	chrXI	258051	259016	-	966	87
YKL096C-B	chrXI	259073	259222	-	150	2
YKL096W-A	chrXI	259205	260083	+	879	0
YKL096W	chrXI	259300	261945	+	2646	10286
YKL095W	chrXI	262277	263113	+	837	41
YKL094W	chrXI	262315	264379	+	2065	7150
YKL093W	chrXI	264711	266110	+	1400	2213
YKL092C	chrXI	265929	269546	-	3618	3968
YKL091C	chrXI	269601	270689	-	1089	1753
YKL090W	chrXI	271838	274407	+	2570	1367
YKL089W	chrXI	273365	275275	+	1911	311
YKL088W	chrXI	275222	277251	+	2030	1822
YKL087C	chrXI	276972	278179	-	1208	2271
YKL086W	chrXI	278165	278839	+	675	263
YKL085W	chrXI	278701	280519	+	1819	4441
YKL084W	chrXI	280414	281032	+	619	1132
YKL083W	chrXI	280921	281535	+	615	0
YKL082C	chrXI	280848	282412	-	1565	1253
YKL081W	chrXI	282630	284695	+	2066	50165
YKL080W	chrXI	284901	286336	+	1436	15455
YKL079W	chrXI	286480	288648	+	2169	3512
YKL078W	chrXI	288799	291156	+	2358	4810
YKL077W	chrXI	291340	292965	+	1626	9782
YKL076C	chrXI	292752	294260	-	1509	0
YKL075C	chrXI	292956	294308	-	1353	11
YKL074C	chrXI	294501	296217	-	1717	3011
YKL073W	chrXI	296353	299168	+	2816	9743
YKL072W	chrXI	299344	302022	+	2679	3436
YKL071W	chrXI	304339	306061	+	1723	1761
YKL070W	chrXI	305913	306979	+	1067	2408
YKL069W	chrXI	307242	308073	+	832	1836
YKL068W-A	chrXI	308995	309754	+	760	2478
YKL068W	chrXI	310079	313209	+	3131	10984
YKL067W	chrXI	314684	315568	+	885	5131
YKL066W	chrXI	315281	315724	+	444	0
YKL065W-A	chrXI	315548	316351	+	804	182
YKL065C	chrXI	316299	317383	-	1085	6479
YKL064W	chrXI	317764	320673	+	2910	9008
YKL063C	chrXI	320844	322916	-	2073	1807
YKL062W	chrXI	323082	325544	+	2463	3751
YKL061W	chrXI	324849	326394	+	1546	198
YKL060C	chrXI	325978	327521	-	1544	439453
YKL059C	chrXI	327478	329524	-	2047	2520
YKL058W	chrXI	329898	330898	+	1001	2753
YKL057C	chrXI	330799	334035	-	3237	8989
YKL056C	chrXI	334237	336154	-	1918	38620
YKL055C	chrXI	334870	336202	-	1333	7
YKL054C	chrXI	336296	338891	-	2596	11030
YKL053C-A	chrXI	338974	339542	-	569	1066
YKL053W	chrXI	339572	339946	+	375	0
YKL052C	chrXI	339628	341371	-	1744	1268
YKL051W	chrXI	341149	342774	+	1626	3015
YKL050C	chrXI	342852	345620	-	2769	1100
YKL049C	chrXI	345630	346843	-	1214	1105
YKL048C	chrXI	347032	349221	-	2190	1520
YKL047W	chrXI	349406	351187	+	1782	2713
YKL046C	chrXI	351039	352890	-	1852	5993
YKL045W	chrXI	353371	355218	+	1848	1978
YKL044W	chrXI	356018	356713	+	696	59
YKL043W	chrXI	356442	358049	+	1608	1052
YKL042W	chrXI	358337	359822	+	1486	868
YKL041W	chrXI	360048	361148	+	1101	0
YKL040C	chrXI	360000	361890	-	1891	1393
YKL039W	chrXI	362100	364452	+	2353	10489
YKL038W	chrXI	364939	369283	+	4345	11262
YKL037W	chrXI	369365	369721	+	357	0
YKL036C	chrXI	369090	370019	-	930	0
YKL035W	chrXI	369758	371558	+	1801	18800
YKL034W	chrXI	371685	374238	+	2554	3999
YKL033W-A	chrXI	374383	375362	+	980	7067
YKL033W	chrXI	375456	378572	+	3117	4028
YKL032C	chrXI	380065	381858	-	1794	3491
YKL031W	chrXI	382072	382485	+	414	131
YKL030W	chrXI	382498	383103	+	606	0
YKL029C	chrXI	382600	384847	-	2248	7408
YKL028W	chrXI	385709	387578	+	1870	3070
YKL027W	chrXI	387399	389135	+	1737	3237
YKL026C	chrXI	389061	389997	-	937	635
YKL025C	chrXI	390131	392313	-	2183	2419
YKL024C	chrXI	392365	393365	-	1001	2725
YKL023C-A	chrXI	392879	393410	-	532	2
YKL023W	chrXI	393581	395970	+	2390	756
YKL022C	chrXI	394726	397248	-	2523	1954
YKL021C	chrXI	397344	398750	-	1407	3888
YKL020C	chrXI	398742	402146	-	3405	6637
