Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YKL205W	chrXI	50005	53479	+	3475	8193	3.475	2357.69784172662	210.188587111189	60.4859243485435
YKL204W	chrXI	53661	55776	+	2116	2556	2.116	1207.93950850662	65.5732977732452	30.9892711593787
YKL203C	chrXI	55935	63359	-	7425	15516	7.425	2089.69696969697	398.057624510827	53.6104544795726
YKL202W	chrXI	63821	64402	+	582	25	0.582	42.9553264604811	0.641366371021569	1.10200407392022
YKL201C	chrXI	63930	67466	-	3537	2845	3.537	804.353972292904	72.9874930222546	20.6354235290513
YKL198C	chrXI	68087	70446	-	2360	2253	2.36	954.661016949153	57.7999373564638	24.4914988798575
YKL197C	chrXI	70335	73897	-	3563	6048	3.563	1697.44597249509	155.159352477538	43.5473905353741
YKL196C	chrXI	74697	75652	-	956	7799	0.956	8157.94979079498	200.080653103889	209.289386091934
YKL195W	chrXI	75787	77331	+	1545	4711	1.545	3049.19093851133	120.859078955304	78.2259410713945
YKL194C	chrXI	77031	78725	-	1695	2354	1.695	1388.79056047198	60.391057495391	35.6289424751569
YKL193C	chrXI	78756	79933	-	1178	2502	1.178	2123.93887945671	64.1879464118386	54.4889188555506
YKL192C	chrXI	80017	80627	-	611	3119	0.611	5104.74631751227	80.016868448651	130.960504825943
YKL191W	chrXI	80975	82732	+	1758	11856	1.758	6744.02730375427	304.161587793269	173.01569271517
YKL190W	chrXI	82901	83962	+	1062	3531	1.062	3324.85875706215	90.5865862430864	85.2981038070494
YKL189W	chrXI	84432	86185	+	1754	1473	1.754	839.794754846066	37.7893065805909	21.5446445727428
YKL188C	chrXI	86225	88786	-	2562	1313	2.562	512.490241998439	33.6845618060528	13.1477602677802
YKL187C	chrXI	89284	91536	-	2253	1823	2.253	809.143364403018	46.7684357748928	20.7582937305339
YKL186C	chrXI	92644	93465	-	822	3719	0.822	4524.33090024331	95.4096613531686	116.070147631592
YKL185W	chrXI	94121	96388	+	2268	8311	2.268	3664.46208112875	213.21583638241	94.0105098687877
YKL184W	chrXI	96538	98467	+	1930	5647	1.93	2925.9067357513	144.871835886352	75.0631274022549
YKL183C-A	chrXI	98395	98607	-	213	0	0.213	0	0	0
YKL183W	chrXI	98551	100350	+	1800	4146	1.8	2303.33333333333	106.364198970217	59.0912216501206
YKL182W	chrXI	100671	106826	+	6156	233318	6.156	37900.9096816114	5985.69275816042	972.334756036455
YKL181W	chrXI	107099	108908	+	1810	18968	1.81	10479.5580110497	486.617493021485	268.849443658279
YKL180W	chrXI	109090	110370	+	1281	33960	1.281	26510.5386416862	871.2320783957	680.118718497814
YKL179C	chrXI	110337	112558	-	2222	4293	2.222	1932.04320432043	110.135433231824	49.5659015444752
YKL178C	chrXI	112938	114671	-	1734	1100	1.734	634.37139561707	28.220120324949	16.2745791954723
YKL177W	chrXI	114317	114887	+	571	23	0.571	40.2802101576182	0.590057061339844	1.03337488851111
YKL176C	chrXI	115408	118521	-	3114	10454	3.114	3357.09698137444	268.193761706379	86.1251643244635
YKL175W	chrXI	118550	120467	+	1918	6478	1.918	3377.47653806048	166.190854059109	86.6479948170537
YKL174C	chrXI	120209	122336	-	2128	5209	2.128	2447.83834586466	133.635097066054	62.7984478693864
YKL173W	chrXI	122461	125688	+	3228	6539	3.228	2025.71251548947	167.755788004402	51.9689553916981
YKL172W	chrXI	125725	127200	+	1476	4440	1.476	3008.13008130081	113.906667493431	77.1725389521888
YKL171W	chrXI	127475	130261	+	2787	3835	2.787	1376.03157517043	98.3856013147087	35.3016151111262
YKL170W	chrXI	130521	131331	+	811	0	0.811	0	0	0
YKL169C	chrXI	130289	132678	-	2390	7	2.39	2.92887029288703	0.179582583886039	0.0751391564376734
YKL168C	chrXI	130985	133481	-	2497	867	2.497	347.21665999199	22.242585747028	8.90772356709172
YKL167C	chrXI	133476	134396	-	921	1530	0.921	1661.23778501629	39.25162190652	42.6184819831922
YKL166C	chrXI	134289	135925	-	1637	2002	1.637	1222.96884544899	51.3606189914073	31.3748436111223
YKL165C-A	chrXI	135790	136023	-	234	6	0.234	25.6410256410256	0.153927929045177	0.657811662586225
YKL165C	chrXI	137771	140748	-	2978	8343	2.978	2801.54466084621	214.036785337318	71.8726612952713
YKL164C	chrXI	141526	143179	-	1654	32509	1.654	19654.7762998791	834.007174221608	504.236501947768
YKL163W	chrXI	143612	145781	+	2170	3234	2.17	1490.32258064516	82.9671537553502	38.2337114079955
YKL162C-A	chrXI	145550	146135	-	586	73	0.586	124.57337883959	1.87278980338298	3.19588703648973
YKL162C	chrXI	147481	148951	-	1471	627	1.471	426.240652617267	16.085468585221	10.9350568220401
YKL161C	chrXI	149062	150978	-	1917	2592	1.917	1352.11267605634	66.4968653475163	34.6879840101806
YKL160W	chrXI	153257	154944	+	1688	163	1.688	96.563981042654	4.18170873906063	2.4773156037089
YKL159C	chrXI	153131	154491	-	1361	0	1.361	0	0	0
YKL157W	chrXI	154967	158452	+	3486	22281	3.486	6391.56626506024	571.611364509263	163.973426422623
YKL156W	chrXI	158521	159449	+	929	4932	0.929	5308.93433799785	126.528757675135	136.198878014139
YKL156C-A	chrXI	158975	159091	-	117	0	0.117	0	0	0
YKL155C	chrXI	159355	161417	-	2063	2664	2.063	1291.32331555986	68.3440004960584	33.1284539486468
YKL154W	chrXI	161097	162452	+	1356	2263	1.356	1668.8790560472	58.0564839048724	42.8145161540357
YKL153W	chrXI	163600	164109	+	510	0	0.51	0	0	0
YKL152C	chrXI	163006	164409	-	1404	228	1.404	162.393162393162	5.84926130371671	4.16614052971276
YKL151C	chrXI	163808	165935	-	2128	3259	2.128	1531.48496240602	83.6085201263717	39.289718104498
YKL150W	chrXI	166195	166487	+	293	177	0.293	604.095563139932	4.54087390683271	15.4978631632516
YKL149C	chrXI	167457	168904	-	1448	2297	1.448	1586.32596685083	58.9287421694618	40.6966451446559
YKL148C	chrXI	168974	171306	-	2333	5180	2.333	2220.31718816974	132.891112075669	56.9614710997296
YKL147C	chrXI	171551	172168	-	618	0	0.618	0	0	0
YKL146W	chrXI	171556	173947	+	2392	4984	2.392	2083.61204013378	127.86279972686	53.454347711898
YKL145W	chrXI	174159	175825	+	1667	1	1.667	0.599880023995201	0.0256546548408628	0.0153897149615254
YKL145W-A	chrXI	174218	175807	+	1590	0	1.59	0	0	0
YKL144C	chrXI	175600	176569	-	970	645	0.97	664.948453608247	16.5472523723565	17.059023064285
YKL143W	chrXI	176127	178541	+	2415	3975	2.415	1645.96273291925	101.977252992429	42.2266057939667
YKL142W	chrXI	178418	179397	+	980	4521	0.98	4613.26530612245	115.984694535541	118.351729117899
YKL141W	chrXI	179344	180398	+	1055	4279	1.055	4055.92417061611	109.776268064052	104.053334657869
YKL140W	chrXI	180511	182764	+	2254	4809	2.254	2133.54037267081	123.373235129709	54.7352418499153
YKL139W	chrXI	182777	184607	+	1831	2278	1.831	1244.12889131622	58.4413037274854	31.9176972842629
YKL138C-A	chrXI	184455	185513	-	1059	1134	1.059	1070.82152974504	29.0923785895384	27.4715567417737
YKL138C	chrXI	185210	186206	-	997	0	0.997	0	0	0
YKL137W	chrXI	185548	186449	+	902	0	0.902	0	0	0
YKL136W	chrXI	186416	186814	+	399	0	0.399	0	0	0
YKL135C	chrXI	186267	188790	-	2524	4941	2.524	1957.60697305864	126.759649568703	50.2217312078855
YKL134C	chrXI	188841	191494	-	2654	2521	2.654	949.886963074604	64.675384853815	24.3690221755143
YKL133C	chrXI	191509	193083	-	1575	938	1.575	595.555555555556	24.0640662407293	15.278772216336
YKL132C	chrXI	193214	195088	-	1875	1019	1.875	543.466666666667	26.1420932828392	13.9424497508475
YKL131W	chrXI	194478	194999	+	522	0	0.522	0	0	0
YKL130C	chrXI	195112	196131	-	1020	1186	1.02	1162.74509803922	30.4264206412632	29.8298241581012
YKL129C	chrXI	196243	200191	-	3949	6430	3.949	1628.26031906812	164.959430626748	41.7724564767657
YKL128C	chrXI	200496	201802	-	1307	6160	1.307	4713.08339709258	158.032673819715	120.912527788611
YKL127W	chrXI	203176	205398	+	2223	8531	2.223	3837.60683760684	218.8598604474	98.4524788337383
YKL126W	chrXI	205499	207833	+	2335	10957	2.335	4692.50535331906	281.098053091333	120.384605178301
YKL125W	chrXI	208117	210306	+	2190	3031	2.19	1384.01826484018	77.759258822655	35.5065108779247
YKL124W	chrXI	210523	212393	+	1871	359	1.871	191.876002137894	9.21002108786973	4.92251260709232
YKL123W	chrXI	210912	212521	+	1610	0	1.61	0	0	0
YKL122C	chrXI	212332	213339	-	1008	1586	1.008	1573.4126984127	40.6882825776083	40.3653597000083
YKL121W	chrXI	213731	216832	+	3102	3285	3.102	1058.99419729207	84.2755411522342	27.1681306100046
YKL120W	chrXI	217171	218508	+	1338	1859	1.338	1389.38714499253	47.6920033491639	35.644247645115
YKL119C	chrXI	218425	219335	-	911	820	0.911	900.109769484083	21.0368169695075	23.0920054550027
YKL118W	chrXI	219126	219437	+	312	22	0.312	70.5128205128205	0.564402406498981	1.80898207211212
YKL117W	chrXI	220285	221266	+	982	10897	0.982	11096.7413441955	279.558773800882	284.683069043668
YKL116C	chrXI	221037	223130	-	2094	4263	2.094	2035.81661891117	109.365793586598	52.2281726774584
YKL115C	chrXI	222893	223285	-	393	0	0.393	0	0	0
YKL114C	chrXI	223243	224526	-	1284	2929	1.284	2281.15264797508	75.142484028887	58.5221838231207
YKL113C	chrXI	224601	225937	-	1337	2556	1.337	1911.74270755423	65.5732977732452	49.0450993068401
YKL112W	chrXI	226100	228907	+	2808	3266	2.808	1163.10541310541	83.7881027102578	29.8390679167585
YKL111C	chrXI	228464	228799	-	336	0	0.336	0	0	0
YKL110C	chrXI	228797	230611	-	1815	3094	1.815	1704.68319559229	79.3755020776294	43.7330589959391
YKL109W	chrXI	231859	234255	+	2397	7573	2.397	3159.36587400918	194.282701109854	81.0524410137062
YKL108W	chrXI	234196	235929	+	1734	1148	1.734	662.053056516724	29.4515437573105	16.9847426512748
YKL107W	chrXI	236010	237211	+	1202	39	1.202	32.4459234608985	1.00053153879365	0.832388967382403
YKL106C-A	chrXI	236252	237269	-	1018	1	1.018	0.982318271119843	0.0256546548408628	0.0252010361894526
YKL106W	chrXI	237436	239066	+	1631	5353	1.631	3282.03556100552	137.329367363138	84.199489493034
YKL105C	chrXI	238988	242757	-	3770	4422	3.77	1172.94429708223	113.444883706295	30.091481089203
YKL104C	chrXI	242940	245575	-	2636	19178	2.636	7275.41729893778	492.004970538066	186.648319627491
YKL104W-A	chrXI	245032	245286	+	255	0	0.255	0	0	0
YKL103C	chrXI	245947	248179	-	2233	9503	2.233	4255.70980743395	243.796184952719	109.178766212592
YKL102C	chrXI	247751	248369	-	619	46	0.619	74.313408723748	1.18011412267969	1.90648485085571
YKL101W	chrXI	248920	253476	+	4557	8552	4.557	1876.67324994514	219.398608199058	48.1454044764227
YKL100C	chrXI	253435	255533	-	2099	6827	2.099	3252.50119104335	175.14432859857	83.4417954257123
YKL100W-A	chrXI	254159	254248	+	90	0	0.09	0	0	0
YKL099C	chrXI	255531	256553	-	1023	2378	1.023	2324.53567937439	61.0067692115717	59.6351605196204
YKL098W	chrXI	256718	258060	+	1343	2927	1.343	2179.44899478779	75.0911747192053	55.913011704546
YKL097C	chrXI	258051	259016	-	966	87	0.966	90.0621118012422	2.23195497115506	2.31051239250006
YKL096C-B	chrXI	259073	259222	-	150	2	0.15	13.3333333333333	0.0513093096817255	0.342062064544837
YKL096W-A	chrXI	259205	260083	+	879	0	0.879	0	0	0
YKL096W	chrXI	259300	261945	+	2646	10286	2.646	3887.37717309146	263.883779693114	99.7293196119102
YKL095W	chrXI	262277	263113	+	837	41	0.837	48.984468339307	1.05184084847537	1.25667962780809
YKL094W	chrXI	262315	264379	+	2065	7150	2.065	3462.46973365617	183.430782112169	88.8284659138832
YKL093W	chrXI	264711	266110	+	1400	2213	1.4	1580.71428571429	56.7737511628293	40.5526794020209
YKL092C	chrXI	265929	269546	-	3618	3968	3.618	1096.73852957435	101.797670408543	28.1364484269053
YKL091C	chrXI	269601	270689	-	1089	1753	1.089	1609.73370064279	44.9726099360324	41.2971624756955
YKL090W	chrXI	271838	274407	+	2570	1367	2.57	531.906614785992	35.0699131674594	13.6458806099064
YKL089W	chrXI	273365	275275	+	1911	311	1.911	162.742019884877	7.97859765550832	4.17509034825135
YKL088W	chrXI	275222	277251	+	2030	1822	2.03	897.536945812808	46.742781120052	23.0260005517497
YKL087C	chrXI	276972	278179	-	1208	2271	1.208	1879.96688741722	58.2617211435993	48.2299016089398
YKL086W	chrXI	278165	278839	+	675	263	0.675	389.62962962963	6.74717422314691	9.99581366392134
YKL085W	chrXI	278701	280519	+	1819	4441	1.819	2441.4513468939	113.932322148272	62.6345916153224
YKL084W	chrXI	280414	281032	+	619	1132	0.619	1828.75605815832	29.0410692798567	46.9161054601884
YKL083W	chrXI	280921	281535	+	615	0	0.615	0	0	0
YKL082C	chrXI	280848	282412	-	1565	1253	1.565	800.638977635783	32.145282515601	20.5401166233873
YKL081W	chrXI	282630	284695	+	2066	50165	2.066	24281.2197483059	1286.96576009188	622.926311757929
YKL080W	chrXI	284901	286336	+	1436	15455	1.436	10762.5348189415	396.492690565534	276.109115992712
YKL079W	chrXI	286480	288648	+	2169	3512	2.169	1619.17934532042	90.09914780111	41.5394872296496
YKL078W	chrXI	288799	291156	+	2358	4810	2.358	2039.86429177269	123.39888978455	52.3320143276293
YKL077W	chrXI	291340	292965	+	1626	9782	1.626	6015.9901599016	250.95383365332	154.338151078302
YKL076C	chrXI	292752	294260	-	1509	0	1.509	0	0	0
YKL075C	chrXI	292956	294308	-	1353	11	1.353	8.13008130081301	0.28220120324949	0.20857442960051
YKL074C	chrXI	294501	296217	-	1717	3011	1.717	1753.64006988934	77.2461657258378	44.9890307081175
YKL073W	chrXI	296353	299168	+	2816	9743	2.816	3459.87215909091	249.953302114526	88.7618260349879
YKL072W	chrXI	299344	302022	+	2679	3436	2.679	1282.56812243374	88.1493940332045	32.9038424909311
YKL071W	chrXI	304339	306061	+	1723	1761	1.723	1022.05455600696	45.1778471747593	26.2204568628899
YKL070W	chrXI	305913	306979	+	1067	2408	1.067	2256.79475164011	61.7764088567975	57.8972903999977
YKL069W	chrXI	307242	308073	+	832	1836	0.832	2206.73076923077	47.101946287824	56.612916211327
YKL068W-A	chrXI	308995	309754	+	760	2478	0.76	3260.52631578947	63.5722346956579	83.6476772311289
YKL068W	chrXI	310079	313209	+	3131	10984	3.131	3508.14436282338	281.790728772037	90.0002327601522
YKL067W	chrXI	314684	315568	+	885	5131	0.885	5797.74011299435	131.634033988467	148.739021455895
YKL066W	chrXI	315281	315724	+	444	0	0.444	0	0	0
YKL065W-A	chrXI	315548	316351	+	804	182	0.804	226.36815920398	4.66914718103702	5.80739699133958
YKL065C	chrXI	316299	317383	-	1085	6479	1.085	5971.42857142857	166.21650871395	153.194938906866
YKL064W	chrXI	317764	320673	+	2910	9008	2.91	3095.53264604811	231.097130806492	79.4148215829869
YKL063C	chrXI	320844	322916	-	2073	1807	2.073	871.683550410034	46.357961297439	22.3627406162272
YKL062W	chrXI	323082	325544	+	2463	3751	2.463	1522.9395046691	96.2306103080762	39.0704873358003
YKL061W	chrXI	324849	326394	+	1546	198	1.546	128.072445019405	5.07962165849083	3.28565437159821
YKL060C	chrXI	325978	327521	-	1544	439453	1.544	284619.81865285	11274.0150337817	7301.82320840781
YKL059C	chrXI	327478	329524	-	2047	2520	2.047	1231.06985832926	64.6497301989742	31.582672300427
YKL058W	chrXI	329898	330898	+	1001	2753	1.001	2750.24975024975	70.6272647768952	70.5567080688264
YKL057C	chrXI	330799	334035	-	3237	8989	3.237	2776.95396972505	230.609692364515	71.2417956022599
YKL056C	chrXI	334237	336154	-	1918	38620	1.918	20135.5578727841	990.78276995412	516.570787254494
YKL055C	chrXI	334870	336202	-	1333	7	1.333	5.25131282820705	0.179582583886039	0.134720618069047
YKL054C	chrXI	336296	338891	-	2596	11030	2.596	4248.84437596302	282.970842894716	109.002635937872
YKL053C-A	chrXI	338974	339542	-	569	1066	0.569	1873.46221441125	27.3478620603597	48.063026468119
YKL053W	chrXI	339572	339946	+	375	0	0.375	0	0	0
YKL052C	chrXI	339628	341371	-	1744	1268	1.744	727.064220183486	32.530102338214	18.6525816159484
YKL051W	chrXI	341149	342774	+	1626	3015	1.626	1854.24354243542	77.3487843452012	47.5699780720795
YKL050C	chrXI	342852	345620	-	2769	1100	2.769	397.255326832792	28.220120324949	10.1914482935894
YKL049C	chrXI	345630	346843	-	1214	1105	1.214	910.214168039539	28.3483935991534	23.3512303123174
YKL048C	chrXI	347032	349221	-	2190	1520	2.19	694.063926940639	38.9950753581114	17.8059704831559
YKL047W	chrXI	349406	351187	+	1782	2713	1.782	1522.44668911336	69.6010785832607	39.0578443228174
YKL046C	chrXI	351039	352890	-	1852	5993	1.852	3235.96112311015	153.748346461291	83.0174656918416
YKL045W	chrXI	353371	355218	+	1848	1978	1.848	1070.34632034632	50.7449072752265	27.4593654086724
YKL044W	chrXI	356018	356713	+	696	59	0.696	84.7701149425287	1.5136246356109	2.17474803967084
YKL043W	chrXI	356442	358049	+	1608	1052	1.608	654.228855721393	26.9886968925876	16.7840154804649
YKL042W	chrXI	358337	359822	+	1486	868	1.486	584.118438761777	22.2682404018689	14.985356932617
YKL041W	chrXI	360048	361148	+	1101	0	1.101	0	0	0
YKL040C	chrXI	360000	361890	-	1891	1393	1.891	736.647276573242	35.7369341933218	18.8984316199481
YKL039W	chrXI	362100	364452	+	2353	10489	2.353	4457.71355716107	269.09167462581	114.361102688402
YKL038W	chrXI	364939	369283	+	4345	11262	4.345	2591.94476409666	288.922722817796	66.4954482894813
YKL037W	chrXI	369365	369721	+	357	0	0.357	0	0	0
YKL036C	chrXI	369090	370019	-	930	0	0.93	0	0	0
YKL035W	chrXI	369758	371558	+	1801	18800	1.801	10438.6451971127	482.30751100822	267.799839538157
YKL034W	chrXI	371685	374238	+	2554	3999	2.554	1565.77916992952	102.59296470861	40.1695241615545
YKL033W-A	chrXI	374383	375362	+	980	7067	0.98	7211.22448979592	181.301445760377	185.001475265691
YKL033W	chrXI	375456	378572	+	3117	4028	3.117	1292.26820660892	103.336949698995	33.1526948023725
YKL032C	chrXI	380065	381858	-	1794	3491	1.794	1945.93088071349	89.5604000494519	49.9221850888807
YKL031W	chrXI	382072	382485	+	414	131	0.414	316.425120772947	3.36075978415302	8.11777725640827
YKL030W	chrXI	382498	383103	+	606	0	0.606	0	0	0
YKL029C	chrXI	382600	384847	-	2248	7408	2.248	3295.37366548043	190.049683061111	84.5416739595691
YKL028W	chrXI	385709	387578	+	1870	3070	1.87	1641.71122994652	78.7597903614487	42.1175349526464
YKL027W	chrXI	387399	389135	+	1737	3237	1.737	1863.55785837651	83.0441177198728	47.8089336326268
YKL026C	chrXI	389061	389997	-	937	635	0.937	677.69477054429	16.2907058239479	17.3860254257715
YKL025C	chrXI	390131	392313	-	2183	2419	2.183	1108.10810810811	62.058610060047	28.428131039875
YKL024C	chrXI	392365	393365	-	1001	2725	1.001	2722.27772227772	69.908934441351	69.839095346005
YKL023C-A	chrXI	392879	393410	-	532	2	0.532	3.7593984962406	0.0513093096817255	0.0964460708303111
YKL023W	chrXI	393581	395970	+	2390	756	2.39	316.317991631799	19.3949190596922	8.11502889526872
YKL022C	chrXI	394726	397248	-	2523	1954	2.523	774.474831549742	50.1291955590458	19.868884486344
YKL021C	chrXI	397344	398750	-	1407	3888	1.407	2763.32622601279	99.7452980212744	70.8921805410621
YKL020C	chrXI	398742	402146	-	3405	6637	3.405	1949.19236417034	170.269944178806	50.0058573212353
YKL019W	chrXI	402277	403594	+	1318	1771	1.318	1343.70257966616	45.434393723168	34.4722258901123
YKL018C-A	chrXI	403010	404351	-	1342	262	1.342	195.230998509687	6.72151956830604	5.00858388100301
YKL018W	chrXI	404034	405251	+	1218	0	1.218	0	0	0
YKL017C	chrXI	403919	407303	-	3385	1798	3.385	531.166912850812	46.1270694038713	13.6269038120742
YKL016C	chrXI	407244	408085	-	842	5156	0.842	6123.51543942993	132.275400359488	157.096675011269
YKL015W	chrXI	408446	411585	+	3140	7688	3.14	2448.4076433121	197.232986416553	62.8130529989022
YKL014C	chrXI	411619	416913	-	5295	19292	5.295	3643.43720491029	494.929601189924	93.4711239263313
YKL013C	chrXI	417223	418076	-	854	4944	0.854	5789.22716627635	126.836613533226	148.520624746166
YKL012W	chrXI	418221	420332	+	2112	2454	2.112	1161.93181818182	62.9565229794772	29.8089597440707
YKL011C	chrXI	420064	421703	-	1640	1131	1.64	689.634146341463	29.0154146250158	17.6923259908633
YKL010C	chrXI	421365	425963	-	4599	9741	4.599	2118.06914546641	249.901992804844	54.3383328560218
YKL009W	chrXI	425527	427084	+	1558	6356	1.558	4079.5892169448	163.060986168524	104.660453253224
YKL008C	chrXI	426961	428760	-	1800	6141	1.8	3411.66666666667	157.545235377738	87.5251307654101
YKL007W	chrXI	428945	430722	+	1778	5032	1.778	2830.14623172103	129.094223159221	72.6064247239716
YKL006C-A	chrXI	430129	433182	-	3054	760	3.054	248.853962017027	19.4975376790557	6.384262501328
YKL006W	chrXI	431712	432834	+	1123	0	1.123	0	0	0
YKL005C	chrXI	432920	435020	-	2101	2571	2.101	1223.70299857211	65.9581175958582	31.3936780560962
YKL004W	chrXI	435159	436965	+	1807	10379	1.807	5743.77421140011	266.269662593315	147.354544877319
YKL003C	chrXI	436964	438596	-	1633	785	1.633	480.710349050827	20.1389040500773	12.3324580833296
YKL002W	chrXI	437300	438636	+	1337	0	1.337	0	0	0
YKL001C	chrXI	438668	439536	-	869	1450	0.869	1668.58457997698	37.199249519251	42.8069614720955
YKR001C	chrXI	440380	442790	-	2411	13880	2.411	5756.94732476151	356.086609191175	147.692496553785
YKR002W	chrXI	442968	445039	+	2072	4331	2.072	2090.25096525097	111.110310115777	53.6246670442937
YKR003W	chrXI	444864	446889	+	2026	1179	2.026	581.934846989141	30.2468380573772	14.9293376393767
YKR004C	chrXI	445680	448083	-	2404	773	2.404	321.547420965058	19.8310481919869	8.24918809982817
YKR005C	chrXI	448521	450167	-	1647	814	1.647	494.231936854888	20.8828890404623	12.6793497513432
YKR006C	chrXI	450332	451279	-	948	3688	0.948	3890.29535864979	94.6143670531019	99.8041846551708
YKR007W	chrXI	451372	452072	+	701	896	0.701	1278.17403708987	22.986570737413	32.7911137480928
YKR008W	chrXI	452146	454203	+	2058	3010	2.058	1462.58503401361	77.2205110709969	37.5221142230306
YKR009C	chrXI	454352	457054	-	2703	1949	2.703	721.050684424713	50.0009222848415	18.4983064316839
YKR010C	chrXI	458783	461362	-	2580	1995	2.58	773.255813953488	51.1810364075212	19.8376110106671
YKR011C	chrXI	461520	463502	-	1983	2386	1.983	1203.22743318205	61.2120064502986	30.8683844933427
YKR012C	chrXI	463284	465026	-	1743	22	1.743	12.6219162363741	0.564402406498981	0.323810904474458
YKR013W	chrXI	463778	465169	+	1392	747	1.392	536.637931034483	19.1640271661245	13.7672608952044
YKR014C	chrXI	465227	466284	-	1058	2986	1.058	2822.30623818526	76.6047993548162	72.4052923958565
YKR015C	chrXI	466760	469363	-	2604	768	2.604	294.930875576037	19.7027749177826	7.56634981481667
YKR016W	chrXI	469652	471615	+	1964	3148	1.964	1602.85132382892	80.760853439036	41.1205974740509
YKR017C	chrXI	471514	473523	-	2010	1467	2.01	729.850746268657	37.6353786515457	18.7240689808685
YKR018C	chrXI	473382	475943	-	2562	13329	2.562	5202.57611241218	341.95089437386	133.470294447252
YKR019C	chrXI	476050	478375	-	2326	2257	2.326	970.335339638865	57.9025559758273	24.8936182183264
YKR020W	chrXI	478262	479186	+	925	1103	0.925	1192.43243243243	28.2970842894716	30.5914424751045
YKR021W	chrXI	479165	482172	+	3008	4301	3.008	1429.85372340426	110.340670470551	36.6824037468586
YKR022C	chrXI	482001	483230	-	1230	1317	1.23	1070.73170731707	33.7871804254163	27.4692523783872
YKR023W	chrXI	483358	485141	+	1784	1158	1.784	649.103139013453	29.7080903057191	16.6525169875107
YKR024C	chrXI	485010	487414	-	2405	5296	2.405	2202.079002079	135.867052037209	56.4935767306483
YKR025W	chrXI	487512	488756	+	1245	1742	1.245	1399.19678714859	44.6904087327829	35.8959106287413
YKR026C	chrXI	488553	489815	-	1263	4143	1.263	3280.28503562945	106.287235005694	84.1545803687209
YKR027W	chrXI	491265	494146	+	2882	4012	2.882	1392.08882720333	102.926475221541	35.7135583697229
YKR028W	chrXI	493882	497533	+	3652	7171	3.652	1963.58159912377	183.969529863827	50.3750081773896
YKR029C	chrXI	497471	499838	-	2368	2065	2.368	872.043918918919	52.9768622463816	22.3719857459382
YKR030W	chrXI	500052	501219	+	1168	2202	1.168	1885.27397260274	56.4915499595798	48.3660530475855
YKR031C	chrXI	501344	506395	-	5052	9043	5.052	1789.98416468725	231.995043725922	45.9214259156615
YKR032W	chrXI	506517	506831	+	315	9	0.315	28.5714285714286	0.230891893567765	0.732990138310365
YKR033C	chrXI	506879	507304	-	426	0	0.426	0	0	0
YKR034W	chrXI	506898	507707	+	810	32	0.81	39.5061728395062	0.820948954907608	1.013517228281
YKR035C	chrXI	507920	508561	-	642	0	0.642	0	0	0
YKR035W-A	chrXI	507896	508740	+	845	1	0.845	1.18343195266272	0.0256546548408628	0.0303605382732104
YKR036C	chrXI	508547	510661	-	2115	2674	2.115	1264.30260047281	68.600547044467	32.4352468295352
YKR037C	chrXI	510740	511859	-	1120	1467	1.12	1309.82142857143	37.6353786515457	33.6030166531658
YKR038C	chrXI	511822	513201	-	1380	5141	1.38	3725.36231884058	131.890580536875	95.5728844470112
YKR039W	chrXI	514960	517021	+	2062	884	2.062	428.709990300679	22.6787148793227	10.9984068279935
YKR040C	chrXI	518063	518566	-	504	0	0.504	0	0	0
YKR041W	chrXI	518179	519464	+	1286	0	1.286	0	0	0
YKR042W	chrXI	518243	520852	+	2610	43898	2.61	16819.1570881226	1126.18803820419	431.489669810036
YKR043C	chrXI	520638	522502	-	1865	8933	1.865	4789.81233243968	229.173031693427	122.880982141248
YKR044W	chrXI	521946	524156	+	2211	0	2.211	0	0	0
YKR045C	chrXI	521871	524007	-	2137	0	2.137	0	0	0
YKR046C	chrXI	524059	525166	-	1108	6594	1.108	5951.26353790614	169.166794020649	152.677611931994
YKR047W	chrXI	525257	525562	+	306	0	0.306	0	0	0
YKR048C	chrXI	525219	526668	-	1450	12050	1.45	8310.34482758621	309.138590832396	213.199028160273
YKR049C	chrXI	526697	527651	-	955	4	0.955	4.18848167539267	0.102618619363451	0.107454051689478
YKR050W	chrXI	526850	530612	+	3763	5271	3.763	1400.7440871645	135.225685666188	35.9356060765845
YKR051W	chrXI	530595	532278	+	1684	2069	1.684	1228.62232779097	53.0794808657451	31.5198817492548
YKR052C	chrXI	532182	533841	-	1660	2067	1.66	1245.18072289157	53.0281715560633	31.9446816602791
YKR053C	chrXI	533976	537306	-	3331	3103	3.331	931.552086460522	79.6063939711972	23.8986472444303
YKR054C	chrXI	535647	547925	-	12279	18636	12.279	1517.71316882482	478.100147614318	38.9364074936329
YKR055W	chrXI	548156	549522	+	1367	1706	1.367	1247.98829553767	43.7668411585119	32.0167089674556
YKR056W	chrXI	549448	551367	+	1920	6243	1.92	3251.5625	160.162010171506	83.4177136309928
YKR057W	chrXI	551627	552550	+	924	8521	0.924	9221.86147186147	218.603313898992	236.583673050857
YKR058W	chrXI	552421	554961	+	2541	1570	2.541	617.866981503345	40.2778081001545	15.8511641480341
YKR059W	chrXI	554871	556456	+	1586	65500	1.586	41298.8650693569	1680.37989207651	1059.50812867371
YKR060W	chrXI	556474	557735	+	1262	2229	1.262	1766.2440570523	57.1842256402831	45.3123816484018
