Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YIL022W	chrIX	311047	312793	+	1747	7606	1.747	4353.74928448769	190.118858530973	108.825906428719
YIL021W	chrIX	312231	314119	+	1889	1975	1.889	1045.52673372155	49.366913699536	26.1338876122478
YIL021C-A	chrIX	313199	313468	-	270	0	0.27	0	0	0
YIL020C-A	chrIX	313713	314051	-	339	0	0.339	0	0	0
YIL020C	chrIX	313898	314909	-	1012	1528	1.012	1509.8814229249	38.193743864755	37.7408536212994
YIL019W	chrIX	315058	316746	+	1689	252	1.689	149.200710479574	6.29896822900409	3.72940688514156
YIL018W	chrIX	315438	318201	+	2764	43586	2.764	15769.1751085384	1089.471544561	394.164813517005
YIL017C	chrIX	318083	321057	-	2975	3690	2.975	1240.33613445378	92.2348919247027	31.0033250167068
YIL016W	chrIX	321209	322038	+	830	1495	0.83	1801.20481927711	37.3688789776235	45.0227457561729
YIL015W	chrIX	322342	324105	+	1764	13548	1.764	7680.27210884354	338.644530025982	191.975357157586
YIL014C-A	chrIX	325005	325646	-	642	1051	0.642	1637.07165109034	26.2706968598544	40.9200885667513
YIL014W	chrIX	325903	328145	+	2243	5413	2.243	2413.28577797593	135.302837395235	60.3222636626102
YIL013C	chrIX	328207	332442	-	4236	2714	4.236	640.698772426818	67.8388879901472	16.0148460788827
YIL012W	chrIX	332921	333679	+	759	59	0.759	77.733860342556	1.47475843456842	1.9430282405381
YIL011W	chrIX	333430	334666	+	1237	324	1.237	261.924009700889	8.09867343729097	6.54702783936214
YIL010W	chrIX	334766	335772	+	1007	2925	1.007	2904.66732869911	73.1130240866546	72.6047905527851
YIL009C-A	chrIX	335408	336230	-	823	819	0.823	995.139732685298	20.4716467442633	24.8744188873187
YIL009W	chrIX	338782	342308	+	3527	7986	3.527	2264.247235611	199.61730268582	56.5969103163652
YIL008W	chrIX	342454	343590	+	1137	927	1.137	815.303430079156	23.1712045566936	20.3792476312169
YIL007C	chrIX	342841	343861	-	1021	18	1.021	17.6297747306562	0.449926302071721	0.440672186162312
YIL006W	chrIX	343837	345425	+	1589	1375	1.589	865.324103209566	34.3693702971453	21.6295596583671
YIL005W	chrIX	345544	348001	+	2458	4895	2.458	1991.45646867372	122.354958257837	49.7782580381763
YIL004C	chrIX	347336	348870	-	1535	786	1.535	512.052117263844	19.6467818571318	12.7992064215842
YIL003W	chrIX	348673	350106	+	1434	1517	1.434	1057.88005578801	37.9187889023778	26.4426700853402
YIL002W-A	chrIX	350285	351052	+	768	524	0.768	682.291666666667	13.0978545714212	17.0544981398714
YIL002C	chrIX	350435	353643	-	3209	2060	3.209	641.944531006544	51.4915656815414	16.04598494283
YIL001W	chrIX	353674	355606	+	1933	1713	1.933	886.187273667874	42.8179864138254	22.1510534991337
YIR001C	chrIX	355810	357012	-	1203	575	1.203	477.971737323358	14.3726457606244	11.9473364593719
YIR002C	chrIX	357415	360396	-	2982	5204	2.982	1745.13749161636	130.078693110069	43.6212921227594
YIR003W	chrIX	360743	362994	+	2252	3335	2.252	1480.90586145648	83.3613454116216	37.0165832200806
YIR004W	chrIX	363130	364680	+	1551	2180	1.551	1405.54480980013	54.4910743620195	35.1328654816373
YIR005W	chrIX	364650	365411	+	762	391	0.762	513.123359580052	9.7733991172246	12.8259830934706
YIR006C	chrIX	365466	369908	-	4443	14661	4.443	3299.7974341661	366.464973037416	82.4814253966726
YIR007W	chrIX	370691	373106	+	2416	1578	2.416	653.145695364238	39.4435391482875	16.3259681905164
YIR008C	chrIX	372684	374368	-	1685	1677	1.685	995.252225519288	41.918133809682	24.8772307475857
YIR009W	chrIX	373907	375315	+	1409	1016	1.409	721.078779276082	25.3958401613816	18.0240171478932
YIR010W	chrIX	375340	377268	+	1929	1567	1.929	812.337998963193	39.1685841859103	20.3051239947695
YIR011C	chrIX	377177	378280	-	1104	5814	1.104	5266.30434782609	145.326195569166	131.636046711201
YIR012W	chrIX	378169	379935	+	1767	14726	1.767	8333.89926428976	368.089706906009	208.313359878896
YIR013C	chrIX	379797	380841	-	1045	144	1.045	137.799043062201	3.59941041657377	3.44441188188877
YIR014W	chrIX	381062	381826	+	765	396	0.765	517.647058823529	9.89837864557786	12.9390570530429
YIR015W	chrIX	381948	382382	+	435	198	0.435	455.172413793103	4.94918932278893	11.377446719055
YIR016W	chrIX	382178	383509	+	1332	1561	1.332	1171.92192192192	39.0186087518864	29.2932498137286
YIR017C	chrIX	383345	384377	-	1033	42	1.033	40.6582768635044	1.04982803816735	1.01629045321137
YIR017W-A	chrIX	383566	384165	+	600	0	0.6	0	0	0
YIR018W	chrIX	384592	385866	+	1275	1026	1.275	804.705882352941	25.6457992180881	20.1143523279122
YIR018C-A	chrIX	385345	386485	-	1141	1205	1.141	1056.09114811569	30.1200663331346	26.3979547179094
YIR019C	chrIX	389572	393675	-	4104	186	4.104	45.3216374269006	4.64923845474111	1.13285537396226
YIR020C	chrIX	393608	397083	-	3476	1370	3.476	394.131185270426	34.2443907687921	9.85166592888149
YIR020W-A	chrIX	394917	395159	+	243	0	0.243	0	0	0
YIR020C-B	chrIX	397215	397949	-	735	0	0.735	0	0	0
YIR021W	chrIX	397221	398485	+	1265	885	1.265	699.604743083004	22.1213765185263	17.4872541648429
YIR021W-A	chrIX	398514	398726	+	213	12	0.213	56.3380281690141	0.299950868047814	1.40822003778316
YIR022W	chrIX	398702	399601	+	900	3105	0.9	3450	77.6122871073718	86.2358745637465
YIR023W	chrIX	399759	402799	+	3041	3336	3.041	1097.00756330155	83.3863413172922	27.4206975722763
YIR023C-A	chrIX	402383	402706	-	324	0	0.324	0	0	0
YIR024C	chrIX	402645	403543	-	899	784	0.899	872.080088987764	19.5967900457905	21.7984316415912
YIR025W	chrIX	403615	405036	+	1422	106	1.422	74.5428973277075	2.64956600108902	1.86326723002041
YIR026C	chrIX	404617	406031	-	1415	3159	1.415	2232.50883392226	78.962066013587	55.8035802216162
YIR027C	chrIX	406260	407642	-	1383	1284	1.383	928.416485900217	32.0947428811161	23.2066109046392
YIR028W	chrIX	408468	410375	+	1908	942	1.908	493.710691823899	23.5461431417534	12.3407458814221
YIR029W	chrIX	410498	412046	+	1549	194	1.549	125.242091672046	4.84920570010632	3.13053950942952
YIR030C	chrIX	411864	412822	-	959	487	0.959	507.820646506778	12.1730060616071	12.6934369776925
YIR030W-A	chrIX	412899	413282	+	384	3	0.384	7.8125	0.0749877170119534	0.195280513051962
YIR031C	chrIX	412950	414833	-	1884	1232	1.884	653.927813163482	30.7949557862422	16.3455179332496
YIR032C	chrIX	414883	415682	-	800	246	0.8	307.5	6.14899279498018	7.68624099372523
YIR033W	chrIX	416042	419565	+	3524	9302	3.524	2639.61407491487	232.511914548397	65.9795444234952
YIR034C	chrIX	419444	420774	-	1331	2212	1.331	1661.90833959429	55.2909433434803	41.5409040897673
YIR035C	chrIX	420946	422526	-	1581	2151	1.581	1360.53130929791	53.7661930975706	34.0077122691781
YIR036C	chrIX	421779	422915	-	1137	20	1.137	17.5901495162709	0.499918113413023	0.439681718041357
YIR036W-A	chrIX	422635	423036	+	402	0	0.402	0	0	0
YIR037W	chrIX	423013	423850	+	838	9710	0.838	11587.1121718377	242.710244062023	289.630362842509
YIR038C	chrIX	423687	425265	-	1579	4992	1.579	3161.4946168461	124.779561107891	79.0244212209566
YIR039C	chrIX	430339	432364	-	2026	1941	2.026	958.045409674235	48.5170529067339	23.9472126884175
YIR040C	chrIX	433389	433721	-	333	0	0.333	0	0	0
YIR041W	chrIX	432511	434436	+	1926	106	1.926	55.0363447559709	2.64956600108902	1.37568328197769
YIR042C	chrIX	434844	436253	-	1410	280	1.41	198.581560283688	6.99885358778232	4.96372594878179
YJL225C	chrX	466	6130	-	5665	3350	5.665	591.35039717564	83.7362839966813	14.7813387461044
YJL225W-A	chrX	829	1311	+	483	0	0.483	0	0	0
YJL223C	chrX	8776	9138	-	363	14	0.363	38.5674931129477	0.349942679389116	0.964029419804728
YJL222W-B	chrX	9346	9483	+	138	0	0.138	0	0	0
YJL222W-A	chrX	9452	9679	+	228	6	0.228	26.3157894736842	0.149975434023907	0.657786991332925
YJL222W	chrX	11475	16124	+	4650	5469	4.65	1176.12903225806	136.702608112791	29.3984103468368
YJL221C	chrX	16767	18536	-	1770	389	1.77	219.774011299435	9.7234073058833	5.4934504553013
YJL220W	chrX	18243	18695	+	453	39	0.453	86.0927152317881	0.974840321155395	2.15196538886401
YJL219W	chrX	19497	21200	+	1704	938	1.704	550.469483568075	23.4461595190708	13.7594832858397
YJL218W	chrX	21850	22716	+	867	379	0.867	437.139561707036	9.47344824917678	10.9266992493389
YJL217W	chrX	22951	23911	+	961	5225	0.961	5437.04474505723	130.603607129152	135.90385757456
YJL216C	chrX	24341	26086	-	1746	608	1.746	348.224513172967	15.1975106477559	8.7041870834799
YJL215C	chrX	26074	28358	-	2285	337	2.285	147.483588621444	8.42362021100944	3.68648586915074
YJL214W	chrX	26887	28596	+	1710	148	1.71	86.5497076023392	3.69939403925637	2.16338832705051
YJL213W	chrX	31815	33496	+	1682	1913	1.682	1137.33650416171	47.8171675479556	28.4287559738143
YJL212C	chrX	33610	36319	-	2710	8129	2.71	2999.63099630996	203.191717196723	74.9784934305252
YJL211C	chrX	36237	37462	-	1226	51	1.226	41.5986949429038	1.27479118920321	1.03979705481502
YJL210W	chrX	36690	38154	+	1465	670	1.465	457.337883959044	16.7472567993363	11.4315746070555
YJL209W	chrX	37939	40067	+	2129	2029	2.129	953.029591357445	50.7166926057512	23.8218377669099
YJL208C	chrX	39495	41251	-	1757	2554	1.757	1453.6141149687	63.839543082843	36.3344012992846
YJL207C	chrX	41389	47433	-	6045	8510	6.045	1407.77502067825	212.715157257241	35.1886116223724
YJL206C	chrX	47659	49935	-	2277	2164	2.277	950.373298199385	54.0911398712891	23.7554413136974
YJL205C	chrX	50023	51336	-	1314	1000	1.314	761.03500761035	24.9959056706511	19.0227592622916
YJL204C	chrX	50629	53151	-	2523	1071	2.523	424.494649227111	26.7706149732674	10.610628209777
YJL203W	chrX	53095	54465	+	1371	452	1.371	329.686360320934	11.2981493631343	8.24080916348236
YJL202C	chrX	53943	54290	-	348	0	0.348	0	0	0
YJL201W	chrX	54294	56359	+	2066	2054	2.066	994.191674733785	51.3415902475175	24.8507213201924
YJL200C	chrX	56291	58939	-	2649	6330	2.649	2389.58097395243	158.224082895222	59.7297406172978
YJL199C	chrX	59597	60559	-	963	520	0.963	539.979231568017	12.9978709487386	13.4972699363848
YJL198W	chrX	60794	63655	+	2862	7345	2.862	2566.38714185884	183.594927150933	64.1491709122756
YJL197W	chrX	63766	67628	+	3863	6926	3.863	1792.90706704634	173.12164267493	44.8153359241341
YJL197C-A	chrX	65805	66086	-	282	0	0.282	0	0	0
YJL196C	chrX	67715	68991	-	1277	5591	1.277	4378.23022709475	139.752108604611	109.437829760854
YJL195C	chrX	69241	69942	-	702	0	0.702	0	0	0
YJL194W	chrX	69300	71016	+	1717	981	1.717	571.345369831101	24.5209834629088	14.2812949696615
YJL193W	chrX	71080	72727	+	1648	1592	1.648	966.019417475728	39.7934818276766	24.1465302352407
YJL192C	chrX	72549	73453	-	905	7073	0.905	7815.46961325967	176.796040808516	195.354741224879
YJL191W	chrX	73736	74936	+	1201	9525	1.201	7930.89092422981	238.086001512952	198.239801426272
YJL190C	chrX	74632	75402	-	771	14708	0.771	19076.5239948119	367.639780603937	476.834994298232
YJL189W	chrX	75770	76613	+	844	639	0.844	757.109004739337	15.9723837235461	18.924625264865
YJL188C	chrX	76202	76510	-	309	0	0.309	0	0	0
YJL187C	chrX	76700	79355	-	2656	3536	2.656	1331.32530120482	88.3855224514225	33.2776816458669
YJL186W	chrX	79730	82141	+	2412	10888	2.412	4514.09618573798	272.15542094205	112.833922446953
YJL185C	chrX	81903	83216	-	1314	950	1.314	722.983257229833	23.7461103871186	18.071621299177
YJL184W	chrX	83210	84237	+	1028	1003	1.028	975.68093385214	25.0708933876631	24.3880285872209
YJL183W	chrX	83790	85471	+	1682	3840	1.682	2282.99643281807	95.9842777753004	57.0655634811536
YJL182C	chrX	85435	85752	-	318	0	0.318	0	0	0
YJL181W	chrX	85432	88766	+	3335	1338	3.335	401.19940029985	33.4445217873312	10.0283423650169
YJL180C	chrX	87481	88632	-	1152	0	1.152	0	0	0
YJL179W	chrX	87792	89334	+	1543	627	1.543	406.351263771873	15.6724328554983	10.1571178583916
YJL178C	chrX	89110	90142	-	1033	4595	1.033	4448.20909970958	114.856186556642	111.187015059673
YJL177W	chrX	90677	91915	+	1239	11569	1.239	9337.36884584342	289.177632703763	233.395990882779
YJL176C	chrX	91818	94593	-	2776	0	2.776	0	0	0
YJL175W	chrX	91760	94976	+	3217	0	3.217	0	0	0
YJL174W	chrX	94774	96221	+	1448	7373	1.448	5091.85082872928	184.294812509711	127.275423003944
YJL173C	chrX	95965	96542	-	578	1510	0.578	2612.45674740484	37.7438175626832	65.3007224267876
YJL172W	chrX	97698	99631	+	1934	17015	1.934	8797.82833505688	425.305334986129	219.909687169664
YJL171C	chrX	99315	100926	-	1612	18160	1.612	11265.5086848635	453.925646979025	281.59159241875
YJL170C	chrX	101123	101887	-	765	690	0.765	901.960784313726	17.2471749127493	22.5453266833324
YJL169W	chrX	102099	102467	+	369	0	0.369	0	0	0
YJL168C	chrX	101975	104537	-	2563	3379	2.563	1318.37690206789	84.4611652611302	32.9540246824542
YJL167W	chrX	104764	106201	+	1438	14170	1.438	9853.96383866481	354.191983353127	246.308750593273
YJL166W	chrX	106332	107051	+	720	2937	0.72	4079.16666666667	73.4129749547024	101.962465214864
YJL165C	chrX	106881	109626	-	2746	5958	2.746	2169.70138383103	148.92560598574	54.2336511237216
YJL164C	chrX	109539	111403	-	1865	3362	1.865	1802.68096514745	84.0362348647292	45.0596433591041
YJL163C	chrX	111550	113413	-	1864	983	1.864	527.360515021459	24.5709752742501	13.1818536879024
YJL162C	chrX	113767	115713	-	1947	1406	1.947	722.136620441705	35.1442433729355	18.0504588458837
YJL161W	chrX	116457	117947	+	1491	1094	1.491	733.735747820255	27.3455208036924	18.3403895396998
YJL160C	chrX	117806	118858	-	1053	611	1.053	580.246913580247	15.2724983647679	14.5037971175383
YJL159W	chrX	119503	121998	+	2496	141187	2.496	56565.3044871795	3529.09693392222	1413.9010151932
YJL158C	chrX	121864	122999	-	1136	5114	1.136	4501.76056338028	127.82906159971	112.525582394111
YJL157C	chrX	123836	126328	-	2493	9452	2.493	3791.41596470116	236.261300398995	94.7698758118711
YJL156W-A	chrX	126604	126825	+	222	0	0.222	0	0	0
YJL156C	chrX	126427	129037	-	2611	4635	2.611	1775.18192263501	115.856022783468	44.3722798864297
YJL155C	chrX	129091	130818	-	1728	3278	1.728	1896.99074074074	81.9365787883945	47.4170016136542
YJL154C	chrX	131024	134003	-	2980	13498	2.98	4529.53020134228	337.394734742449	113.219709645117
YJL153C	chrX	134193	135937	-	1745	1477	1.745	846.418338108882	36.9189526755517	21.1569929372789
YJL152W	chrX	136174	136533	+	360	0	0.36	0	0	0
YJL151C	chrX	135911	136806	-	896	4804	0.896	5361.60714285714	120.080330841808	134.018226385947
YJL150W	chrX	137123	137425	+	303	34	0.303	112.211221122112	0.849860792802139	2.80482109835689
YJL149W	chrX	137343	139434	+	2092	2572	2.092	1229.44550669216	64.2894693849148	30.7311039124831
YJL148W	chrX	140380	142094	+	1715	2667	1.715	1555.10204081633	66.6640804236266	38.871183920482
YJL147C	chrX	141189	142799	-	1611	418	1.611	259.466170080695	10.4482885703322	6.48559191206218
YJL146W	chrX	143166	144940	+	1775	1965	1.775	1107.04225352113	49.1169546428295	27.6715237424392
YJL145W	chrX	145082	146157	+	1076	2593	1.076	2409.85130111524	64.8143834039984	60.2364158029725
YJL144W	chrX	145870	146905	+	1036	340	1.036	328.185328185328	8.49860792802139	8.20328950581215
YJL143W	chrX	147055	149372	+	2318	3312	2.318	1428.81794650561	82.7864395811966	35.7145986113877
YJL142C	chrX	147810	150372	-	2563	0	2.563	0	0	0
YJL141C	chrX	147861	150514	-	2654	25	2.654	9.4197437829691	0.624897641766279	0.235455027040798
YJL140W	chrX	150836	151796	+	961	0	0.961	0	0	0
YJL139C	chrX	150871	153202	-	2332	2928	2.332	1255.57461406518	73.1880118036666	31.3842246156375
YJL138C	chrX	153246	154800	-	1555	41339	1.555	26584.5659163987	1033.30574451905	664.50530194151
YJL137C	chrX	154673	156221	-	1549	1186	1.549	765.655261459006	29.6451441253923	19.138246691667
YJL136W-A	chrX	156169	156252	+	84	0	0.084	0	0	0
YJL136C	chrX	156179	157598	-	1420	9782	1.42	6888.7323943662	244.50994927031	172.190105119936
YJL135W	chrX	157877	158194	+	318	0	0.318	0	0	0
YJL134W	chrX	157918	159624	+	1707	1920	1.707	1124.78031634446	47.9921388876502	28.1149026875514
YJL133C-A	chrX	159410	160731	-	1322	1243	1.322	940.242057488653	31.0699107486194	23.5022017765653
YJL133W	chrX	160375	161732	+	1358	2170	1.358	1597.9381443299	54.241115305313	39.9419111232054
YJL132W	chrX	161892	164317	+	2426	1472	2.426	606.760098928277	36.7939731471985	15.1665181975262
YJL131C	chrX	163884	165374	-	1491	693	1.491	464.788732394366	17.3221626297612	11.6178153117111
YJL130C	chrX	165723	172752	-	7030	66446	7.03	9451.77809388336	1660.87794819209	236.255753654635
YJL129C	chrX	173599	177306	-	3708	7151	3.708	1928.53290183387	178.745721450826	48.2054264969866
YJL128C	chrX	177866	180324	-	2459	6490	2.459	2639.28426189508	162.223427802526	65.9713004483635
YJL127W-A	chrX	180194	180310	+	117	0	0.117	0	0	0
YJL127C-B	chrX	181275	183844	-	2570	2308	2.57	898.054474708171	57.6905502878628	22.4476849369116
YJL127C	chrX	181823	184301	-	2479	0	2.479	0	0	0
YJL126W	chrX	183645	185567	+	1923	1213	1.923	630.785231409256	30.3200335784998	15.7670481427456
YJL125C	chrX	185394	186731	-	1338	3060	1.338	2286.99551569507	76.4874713521925	57.1655241795161
YJL124C	chrX	186813	188277	-	1465	4595	1.465	3136.51877133106	114.856186556642	78.4001273424178
YJL123C	chrX	187830	190308	-	2479	1425	2.479	574.828559903187	35.6191655806779	14.3683604601363
YJL122W	chrX	189243	190398	+	1156	0	1.156	0	0	0
YJL121C	chrX	190308	191546	-	1239	0	1.239	0	0	0
YJL120W	chrX	190323	191698	+	1376	0	1.376	0	0	0
YJL119C	chrX	191150	192343	-	1194	0	1.194	0	0	0
YJL118W	chrX	191384	192469	+	1086	0	1.086	0	0	0
YJL117W	chrX	192441	193808	+	1368	7597	1.368	5553.36257309941	189.893895379937	138.811327032118
YJL116C	chrX	193495	195090	-	1596	8547	1.596	5355.26315789474	213.640005767055	133.85965273625
YJL115W	chrX	195603	197228	+	1626	359	1.626	220.787207872079	8.97353013576376	5.51877622125693
YJL112W	chrX	205257	207600	+	2344	2977	2.344	1270.05119453925	74.4128111815285	31.7460798556009
YJL111W	chrX	207801	209896	+	2096	10751	2.096	5129.29389312977	268.730981865171	128.211346309719
YJL110C	chrX	209719	211675	-	1957	3390	1.957	1732.24322943281	84.7361202235074	43.2989883615265
YJL109C	chrX	212000	217309	-	5310	33169	5.31	6246.51600753296	829.089195189828	156.137324894506
YJL108C	chrX	217474	219946	-	2473	1431	2.473	578.64941366761	35.7691410147018	14.4638661604132
YJL107C	chrX	218853	220016	-	1164	47	1.164	40.3780068728522	1.1748075665206	1.00928485096272
YJL106W	chrX	220604	223515	+	2912	1415	2.912	485.92032967033	35.3692065239714	12.1460187238913
YJL105W	chrX	225055	226737	+	1683	469	1.683	278.669043374926	11.7230797595354	6.96558512153024
YJL104W	chrX	226920	227938	+	1019	2674	1.019	2624.14131501472	66.8390517633212	65.5927887765664
YJL103C	chrX	228831	231085	-	2255	938	2.255	415.964523281596	23.4461595190708	10.3974099862842
YJL102W	chrX	231259	233884	+	2626	2361	2.626	899.086062452399	59.0153332884074	22.4734704068573
YJL101C	chrX	234002	236507	-	2506	9969	2.506	3978.0526735834	249.184183630721	99.4350293817723
YJL100W	chrX	236920	239192	+	2273	2478	2.273	1090.18917729872	61.9398542518735	27.2502658389237
YJL099W	chrX	239414	241654	+	2241	3125	2.241	1394.46675591254	78.1122052207848	34.8559594916487
YJL098W	chrX	241374	245316	+	3943	9860	3.943	2500.63403499873	246.45962991262	62.5056124556481
YJL097W	chrX	245490	246339	+	850	2474	0.85	2910.58823529412	61.8398706291909	72.7527889755187
YJL096W	chrX	246144	247066	+	923	2346	0.923	2541.71180931744	58.6403947033476	63.5323886276789
YJL095W	chrX	247255	251691	+	4437	4728	4.437	1065.58485463151	118.180642010839	26.6352585104437
YJL094C	chrX	251658	254490	-	2833	6827	2.833	2409.81291916696	170.647048013535	60.2354564114138
YJL093C	chrX	254737	256812	-	2076	4327	2.076	2084.29672447013	108.157283836908	52.0988843145027
YJL092W	chrX	257239	261110	+	3872	4185	3.872	1080.8367768595	104.607865231675	27.0164941197508
YJL091C	chrX	260533	262569	-	2037	2990	2.037	1467.84486990673	74.7377579552469	36.6901119073377
YJL090C	chrX	262674	265096	-	2423	2182	2.423	900.536524969047	54.5410661733608	22.5097260311023
YJL089W	chrX	265926	268415	+	2490	580	2.49	232.93172690763	14.4976252889777	5.822339473485
YJL088W	chrX	268777	270047	+	1271	2233	1.271	1756.88434303698	55.815857362564	43.9149153127962
YJL087C	chrX	269795	272610	-	2816	3438	2.816	1220.88068181818	85.9359236956986	30.5170183578475
YJL086C	chrX	272478	272846	-	369	0	0.369	0	0	0
YJL085W	chrX	272755	274812	+	2058	1884	2.058	915.451895043732	47.0922862835068	22.882549214532
YJL084C	chrX	274703	278143	-	3441	2952	3.441	857.890148212729	73.7879135397622	21.4437412205063
YJL083W	chrX	278337	281109	+	2773	2094	2.773	755.138838802741	52.3414264743435	18.8753791829583
YJL082W	chrX	281069	283598	+	2530	5765	2.53	2278.65612648221	144.101396191304	56.9570735934007
YJL081C	chrX	283397	285337	-	1941	5852	1.941	3014.94075218959	146.276039984651	75.3611746443331
YJL080C	chrX	285428	289438	-	4011	14563	4.011	3630.7653951633	364.015374281693	90.7542693297663
YJL079C	chrX	289691	291058	-	1368	1405	1.368	1027.04678362573	35.1192474672649	25.6719645228544
YJL078C	chrX	290970	294087	-	3118	454	3.118	145.606157793457	11.3481411744756	3.63955778527121
YJL077W-B	chrX	291598	294320	+	2723	0	2.723	0	0	0
YJL077C	chrX	294666	295061	-	396	0	0.396	0	0	0
YJL077W-A	chrX	294142	295059	+	918	224	0.918	244.00871459695	5.59908287022586	6.0992188128822
YJL076W	chrX	295208	299008	+	3801	10414	3.801	2739.80531439095	260.307361654161	68.4839151944649
YJL075C	chrX	298460	298876	-	417	0	0.417	0	0	0
YJL074C	chrX	299157	302849	-	3693	2986	3.693	808.556728946656	74.6377743325643	20.2106077261209
YJL073W	chrX	303061	305205	+	2145	967	2.145	450.815850815851	24.1710407835197	11.2685504818273
YJL072C	chrX	304627	306452	-	1826	750	1.826	410.733844468784	18.7469292529884	10.2666644320856
YJL071W	chrX	306020	307975	+	1956	1502	1.956	767.893660531697	37.543850317318	19.1941975037413
YJL070C	chrX	307871	310683	-	2813	1714	2.813	609.313899751155	42.8429823194961	15.2303527619965
YJL069C	chrX	310812	312747	-	1936	5587	1.936	2885.84710743802	139.652124981928	72.1343620774421
YJL068C	chrX	312774	313979	-	1206	5179	1.206	4294.36152570481	129.453795468302	107.341455612191
YJL067W	chrX	314084	314434	+	351	0	0.351	0	0	0
YJL066C	chrX	313832	315043	-	1212	12	1.212	9.9009900990099	0.299950868047814	0.247484214560902
YJL065C	chrX	314500	316326	-	1827	108	1.827	59.1133004926108	2.69955781243032	1.47759048299416
YJL064W	chrX	315175	315570	+	396	0	0.396	0	0	0
YJL063C	chrX	315680	316827	-	1148	325	1.148	283.101045296167	8.12366934296162	7.07636702348574
YJL062W-A	chrX	316682	317272	+	591	1281	0.591	2167.51269035533	32.0197551641041	54.1789427480611
YJL062W	chrX	317235	319869	+	2635	4367	2.635	1657.3055028463	109.157120063734	41.4258520165972
YJL061W	chrX	319968	323220	+	3253	6365	3.253	1956.65539501998	159.098939593695	48.9083736838901
YJL060W	chrX	323312	324848	+	1537	4529	1.537	2946.64931685101	113.206456782379	73.6541683684965
YJL059W	chrX	324909	326294	+	1386	693	1.386	500	17.3221626297612	12.4979528353256
YJL058C	chrX	326184	327951	-	1768	1352	1.768	764.705882352941	33.7944644667203	19.1145161010862
YJL057C	chrX	328036	330211	-	2176	3442	2.176	1581.80147058824	86.0359073183812	39.5385603485208
YJL056C	chrX	330294	333136	-	2843	1561	2.843	549.067886035878	39.0186087518864	13.7244490861366
YJL055W	chrX	332954	334155	+	1202	7111	1.202	5915.97337770383	177.745885224	147.875112499168
YJL054W	chrX	334222	335881	+	1660	6263	1.66	3772.89156626506	156.549357215288	94.3068416959567
YJL053W	chrX	335828	337275	+	1448	2980	1.448	2058.01104972376	74.4877988985404	51.4418500680528
YJL052C-A	chrX	337884	338003	-	120	17	0.12	141.666666666667	0.42493039640107	3.54108663667558
YJL052W	chrX	338157	339471	+	1315	73178	1.315	55648.6692015209	1829.15038516691	1390.98888605849
YJL051W	chrX	339712	342470	+	2759	1606	2.759	582.094961942733	40.1434245070657	14.5499907600818
YJL050W	chrX	342452	345836	+	3385	13611	3.385	4020.97488921713	340.219272083233	100.507909034928
YJL049W	chrX	345940	347417	+	1478	769	1.478	520.297699594046	19.2218514607307	13.0053122197096
YJL048C	chrX	347194	348729	-	1536	2292	1.536	1492.1875	57.2906157971324	37.2985779929248
YJL047C-A	chrX	348573	349372	-	800	964	0.8	1205	24.0960530665077	30.1200663331346
YJL047C	chrX	349504	352375	-	2872	2639	2.872	918.871866295265	65.9641950648484	22.9680344933316
YJL046W	chrX	352359	353905	+	1547	2127	1.547	1374.91919844861	53.166291361475	34.3673505891887
YJL045W	chrX	356002	358115	+	2114	1183	2.114	559.602649006623	29.5701564083803	13.987775027616
YJL044C	chrX	357892	359755	-	1864	3231	1.864	1733.36909871245	80.7617712218739	43.3271304838379
YJL043W	chrX	360060	361239	+	1180	198	1.18	167.796610169492	4.94918932278893	4.19422823965163
YJL042W	chrX	361141	365600	+	4460	8686	4.46	1947.533632287	217.114436655276	48.6803669630663
YJL041W	chrX	365660	368510	+	2851	7731	2.851	2711.68011224132	193.243346739804	67.7809002945647
YJL039C	chrX	368748	373799	-	5052	14112	5.052	2793.34916864608	352.742220824229	69.8222923246692
YJL038C	chrX	374957	375860	-	904	450	0.904	497.787610619469	11.248157551793	12.4426521590631
YJL037W	chrX	376662	377336	+	675	231	0.675	342.222222222222	5.77405420992042	8.55415438506728
YJL036W	chrX	378698	380366	+	1669	3562	1.669	2134.21210305572	89.0354159988594	53.3465644091428
YJL035C	chrX	380093	381054	-	962	1298	0.962	1349.27234927235	32.4446855605052	33.7262843664295
YJL034W	chrX	381261	383764	+	2504	188255	2.504	75181.7092651757	4705.60422202843	1879.23491295065
YJL033W	chrX	383801	386249	+	2449	7982	2.449	3259.28950592078	199.517319063137	81.4688930433391
YJL032W	chrX	386348	386662	+	315	0	0.315	0	0	0
YJL031C	chrX	386264	387549	-	1286	1631	1.286	1268.27371695179	40.768322148832	31.701650193493
YJL030W	chrX	387397	389456	+	2060	1095	2.06	531.553398058252	27.370516709363	13.2866585967782
YJL029C	chrX	388285	390956	-	2672	1723	2.672	644.835329341317	43.0679454705319	16.1182430653188
YJL028W	chrX	391311	391646	+	336	4	0.336	11.9047619047619	0.0999836226826046	0.29757030560299
YJL027C	chrX	391767	392725	-	959	9	0.959	9.38477580813347	0.22496315103586	0.234580970840313
YJL026W	chrX	392210	393762	+	1553	7677	1.553	4943.33547971668	191.893567833589	123.563147349381
YJL026C-A	chrX	393066	393287	-	222	0	0.222	0	0	0
