# Program:featureCounts v2.0.3; Command:"featureCounts" "-F" "GFF" "-p" "-t" "gene" "-g" "ID" "-a" "/media/BioNAS/ag_hallab/DATR/material/reference.gff" "-o" "../results/condition1/9929274/counts.txt" "../results/condition1/9929274/alignment_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	../results/condition1/9929274/alignment_sorted.bam
YJR019C	chrX	467132	468316	-	1185	0
YJR020W	chrX	467255	468556	+	1302	0
YJR021C	chrX	468414	469644	-	1231	496
YJR022W	chrX	469784	470113	+	330	0
YJR023C	chrX	469804	470205	-	402	0
YJR024C	chrX	470153	470985	-	833	2767
YJR025C	chrX	470986	471884	-	899	3361
YJR030C	chrX	483959	486196	-	2238	1492
YJR031C	chrX	486453	490911	-	4459	4254
YJR032W	chrX	491015	492491	+	1477	2114
YJR033C	chrX	492378	496451	-	4074	4486
YJR034W	chrX	496580	497257	+	678	682
YJR035W	chrX	497355	500612	+	3258	1913
YJR036C	chrX	500713	503391	-	2679	618
YJR037W	chrX	503102	503485	+	384	13
YJR038C	chrX	503710	504072	-	363	33
YJR039W	chrX	503936	507301	+	3366	1354
YJR040W	chrX	507671	510157	+	2487	3718
YJR041C	chrX	510040	513811	-	3772	6628
YJR042W	chrX	514026	516469	+	2444	4142
YJR043C	chrX	516276	517581	-	1306	863
YJR044C	chrX	518586	519335	-	750	2385
YJR045C	chrX	519370	521741	-	2372	87567
YJR046W	chrX	521963	523904	+	1942	4632
YJR047C	chrX	524797	525504	-	708	827
YJR048W	chrX	526027	526986	+	960	4
YJR049C	chrX	526265	528498	-	2234	2553
YJR050W	chrX	528638	529702	+	1065	1048
YJR051W	chrX	529795	531522	+	1728	3434
YJR052W	chrX	531984	533825	+	1842	1869
YJR053W	chrX	534027	535751	+	1725	1113
YJR054W	chrX	535928	537667	+	1740	2670
YJR055W	chrX	538702	539704	+	1003	814
YJR056C	chrX	541622	542703	-	1082	1489
YJR057W	chrX	544052	544867	+	816	1011
YJR058C	chrX	544541	545464	-	924	591
YJR059W	chrX	545712	548371	+	2660	4941
YJR060W	chrX	548637	550592	+	1956	1965
YJR061W	chrX	550511	553318	+	2808	646
YJR062C	chrX	551915	554863	-	2949	1661
YJR063W	chrX	555143	555797	+	655	2747
YJR064W	chrX	555862	557750	+	1889	17277
YJR065C	chrX	557510	559210	-	1701	13292
YJR066W	chrX	559416	566828	+	7413	8558
YJR067C	chrX	566054	567477	-	1424	428
YJR068W	chrX	567590	568825	+	1236	2464
YJR069C	chrX	568589	569450	-	862	1717
YJR070C	chrX	569477	570907	-	1431	4863
YJR071W	chrX	570405	570773	+	369	0
YJR072C	chrX	570611	572165	-	1555	4859
YJR073C	chrX	572261	573735	-	1475	3106
YJR074W	chrX	573074	573884	+	811	54
YJR075W	chrX	573919	575444	+	1526	5494
YJR076C	chrX	575220	576758	-	1539	3381
YJR077C	chrX	577042	578658	-	1617	5375
YJR078W	chrX	578860	580221	+	1362	701
YJR079W	chrX	580205	581239	+	1035	0
YJR080C	chrX	580207	581699	-	1493	599
YJR082C	chrX	581692	582938	-	1247	1257
YJR083C	chrX	582303	583579	-	1277	287
YJR084W	chrX	583690	585170	+	1481	1210
YJR085C	chrX	584946	585481	-	536	2015
YJR086W	chrX	586039	586452	+	414	0
YJR087W	chrX	586400	586750	+	351	0
YJR088C	chrX	586070	587702	-	1633	1899
YJR089W	chrX	587718	590582	+	2865	2697
YJR090C	chrX	590872	594327	-	3456	6473
YJR091C	chrX	594778	598406	-	3629	12116
YJR092W	chrX	598735	603078	+	4344	3352
YJR093C	chrX	602251	604261	-	2011	750
YJR094C	chrX	604397	605848	-	1452	260
YJR094W-A	chrX	608273	609104	+	832	7525
YJR095W	chrX	609676	610934	+	1259	152
YJR096W	chrX	611024	612131	+	1108	3036
YJR097W	chrX	612324	613167	+	844	962
YJR098C	chrX	613059	615253	-	2195	648
YJR099W	chrX	615136	617739	+	2604	1715
YJR100C	chrX	616279	617766	-	1488	0
YJR101W	chrX	618114	619195	+	1082	2315
YJR102C	chrX	618972	620054	-	1083	720
YJR103W	chrX	620558	622568	+	2011	3
YJR104C	chrX	620643	623989	-	3347	34556
YJR105W	chrX	623169	624649	+	1481	8427
YJR106W	chrX	624803	627165	+	2363	582
YJR107W	chrX	625556	628436	+	2881	1915
YJR107C-A	chrX	628457	628693	-	237	333
YJR108W	chrX	628712	629083	+	372	148
YJR109C	chrX	629482	633022	-	3541	6935
YJR110W	chrX	633489	635858	+	2370	1693
YJR111C	chrX	635738	636836	-	1099	1227
YJR112W	chrX	636992	637788	+	797	819
YJR112W-A	chrX	637753	638401	+	649	531
YJR113C	chrX	638113	639395	-	1283	605
YJR114W	chrX	638659	639051	+	393	0
YJR115W	chrX	638736	640749	+	2014	154
YJR116W	chrX	640641	641856	+	1216	546
YJR117W	chrX	641968	643534	+	1567	8683
YJR118C	chrX	643304	644216	-	913	1361
YJR119C	chrX	644223	646589	-	2367	1229
YJR120W	chrX	647126	647476	+	351	0
YJR121W	chrX	647371	649513	+	2143	14489
YJR122W	chrX	649343	652035	+	2693	2240
YJR123W	chrX	651667	652777	+	1111	30013
YJR124C	chrX	652697	654485	-	1789	3277
YJR125C	chrX	654335	656023	-	1689	4447
YJR126C	chrX	656254	658689	-	2436	5568
YJR127C	chrX	658917	663059	-	4143	4396
YJR128W	chrX	662921	663280	+	360	54
YJR129C	chrX	663680	665083	-	1404	7863
YJR130C	chrX	665049	667427	-	2379	1707
YJR131W	chrX	667592	671262	+	3671	2429
YJR132W	chrX	669461	672843	+	3383	0
YJR133W	chrX	670433	673726	+	3294	2303
YJR134C	chrX	673615	675944	-	2330	987
YJR135C	chrX	674631	676839	-	2209	351
YJR135W-A	chrX	676946	677639	+	694	1049
YJR136C	chrX	677352	678782	-	1431	909
YJR137C	chrX	678957	683285	-	4329	5859
YJR138W	chrX	684567	689321	+	4755	3380
YJR139C	chrX	689310	690925	-	1616	15298
YJR140C	chrX	690750	695696	-	4947	4124
YJR140W-A	chrX	690961	691110	+	150	0
YJR141W	chrX	695873	697171	+	1299	515
YJR142W	chrX	696757	698363	+	1607	1983
YJR143C	chrX	698168	700705	-	2538	10338
YJR144W	chrX	700686	701957	+	1272	2353
YJR145C	chrX	701849	703563	-	1715	28393
YJR146W	chrX	703885	704238	+	354	190
YJR147W	chrX	704050	705719	+	1670	1097
YJR148W	chrX	705592	707187	+	1596	23407
YJR149W	chrX	707092	708594	+	1503	1095
YJR150C	chrX	708704	709885	-	1182	304
YJR151C	chrX	712255	715740	-	3486	674
YJR151W-A	chrX	717580	717630	+	51	21
YJR152W	chrX	718161	721391	+	3231	1032
YJR153W	chrX	722431	724778	+	2348	901
YJR154W	chrX	725784	726824	+	1041	300
YJR155W	chrX	727026	728332	+	1307	502
YJR156C	chrX	728574	729596	-	1023	273
YJR157W	chrX	730515	730877	+	363	4
YJR158W	chrX	732440	734143	+	1704	202
YJR159W	chrX	736044	737117	+	1074	388
YJR160C	chrX	738008	739816	-	1809	712
YJR161C	chrX	742848	743999	-	1152	630
YJR162C	chrX	744911	745261	-	351	0
YKL225W	chrXI	451	798	+	348	0
YKL224C	chrXI	1810	2181	-	372	0
YKL223W	chrXI	2389	2721	+	333	0
YKL222C	chrXI	3228	5738	-	2511	1231
YKL221W	chrXI	6107	7528	+	1422	110
YKL220C	chrXI	9091	11226	-	2136	828
YKL219W	chrXI	14485	15708	+	1224	1702
YKL218C	chrXI	17159	19802	-	2644	1793
YKL217W	chrXI	22006	24219	+	2214	725
YKL216W	chrXI	25099	26560	+	1462	4510
YKL215C	chrXI	26659	30718	-	4060	6212
YKL214C	chrXI	30874	31761	-	888	1309
YKL213C	chrXI	31885	34183	-	2299	6640
YKL212W	chrXI	34342	36508	+	2167	13052
YKL211C	chrXI	36541	38230	-	1690	5199
YKL210W	chrXI	39104	42329	+	3226	62046
YKL209C	chrXI	42423	46295	-	3873	21589
YKL208W	chrXI	47136	48176	+	1041	6
YKL207W	chrXI	47184	49135	+	1952	4854
YKL206C	chrXI	48926	49908	-	983	1433
YKL205W	chrXI	50005	53479	+	3475	7007
YKL204W	chrXI	53661	55776	+	2116	1998
YKL203C	chrXI	55935	63359	-	7425	10094
YKL202W	chrXI	63821	64402	+	582	3
YKL201C	chrXI	63930	67466	-	3537	2033
YKL198C	chrXI	68087	70446	-	2360	1431
YKL197C	chrXI	70335	73897	-	3563	3282
YKL196C	chrXI	74697	75652	-	956	8191
YKL195W	chrXI	75787	77331	+	1545	6672
YKL194C	chrXI	77031	78725	-	1695	1666
YKL193C	chrXI	78756	79933	-	1178	1894
YKL192C	chrXI	80017	80627	-	611	1927
YKL191W	chrXI	80975	82732	+	1758	7293
YKL190W	chrXI	82901	83962	+	1062	3691
YKL189W	chrXI	84432	86185	+	1754	1074
YKL188C	chrXI	86225	88786	-	2562	629
YKL187C	chrXI	89284	91536	-	2253	865
YKL186C	chrXI	92644	93465	-	822	2870
YKL185W	chrXI	94121	96388	+	2268	4645
YKL184W	chrXI	96538	98467	+	1930	4571
YKL183C-A	chrXI	98395	98607	-	213	0
YKL183W	chrXI	98551	100350	+	1800	3111
YKL182W	chrXI	100671	106826	+	6156	74268
YKL181W	chrXI	107099	108908	+	1810	11753
YKL180W	chrXI	109090	110370	+	1281	18276
YKL179C	chrXI	110337	112558	-	2222	3234
YKL178C	chrXI	112938	114671	-	1734	314
YKL177W	chrXI	114317	114887	+	571	5
YKL176C	chrXI	115408	118521	-	3114	6558
YKL175W	chrXI	118550	120467	+	1918	5224
YKL174C	chrXI	120209	122336	-	2128	2780
YKL173W	chrXI	122461	125688	+	3228	4717
YKL172W	chrXI	125725	127200	+	1476	4045
YKL171W	chrXI	127475	130261	+	2787	1970
YKL170W	chrXI	130521	131331	+	811	0
YKL169C	chrXI	130289	132678	-	2390	4
YKL168C	chrXI	130985	133481	-	2497	503
YKL167C	chrXI	133476	134396	-	921	1280
YKL166C	chrXI	134289	135925	-	1637	1535
YKL165C-A	chrXI	135790	136023	-	234	4
YKL165C	chrXI	137771	140748	-	2978	4729
YKL164C	chrXI	141526	143179	-	1654	35254
YKL163W	chrXI	143612	145781	+	2170	2325
YKL162C-A	chrXI	145550	146135	-	586	67
YKL162C	chrXI	147481	148951	-	1471	427
YKL161C	chrXI	149062	150978	-	1917	1926
YKL160W	chrXI	153257	154944	+	1688	97
YKL159C	chrXI	153131	154491	-	1361	0
YKL157W	chrXI	154967	158452	+	3486	19672
YKL156W	chrXI	158521	159449	+	929	4135
YKL156C-A	chrXI	158975	159091	-	117	0
YKL155C	chrXI	159355	161417	-	2063	2180
YKL154W	chrXI	161097	162452	+	1356	2374
YKL153W	chrXI	163600	164109	+	510	0
YKL152C	chrXI	163006	164409	-	1404	127
YKL151C	chrXI	163808	165935	-	2128	4226
YKL150W	chrXI	166195	166487	+	293	103
YKL149C	chrXI	167457	168904	-	1448	1379
YKL148C	chrXI	168974	171306	-	2333	2439
YKL147C	chrXI	171551	172168	-	618	0
YKL146W	chrXI	171556	173947	+	2392	4407
YKL145W	chrXI	174159	175825	+	1667	4
YKL145W-A	chrXI	174218	175807	+	1590	0
YKL144C	chrXI	175600	176569	-	970	523
YKL143W	chrXI	176127	178541	+	2415	3030
YKL142W	chrXI	178418	179397	+	980	5383
YKL141W	chrXI	179344	180398	+	1055	2966
YKL140W	chrXI	180511	182764	+	2254	3728
YKL139W	chrXI	182777	184607	+	1831	1868
YKL138C-A	chrXI	184455	185513	-	1059	876
YKL138C	chrXI	185210	186206	-	997	0
YKL137W	chrXI	185548	186449	+	902	0
YKL136W	chrXI	186416	186814	+	399	0
YKL135C	chrXI	186267	188790	-	2524	4077
YKL134C	chrXI	188841	191494	-	2654	2014
YKL133C	chrXI	191509	193083	-	1575	513
YKL132C	chrXI	193214	195088	-	1875	625
YKL131W	chrXI	194478	194999	+	522	0
YKL130C	chrXI	195112	196131	-	1020	726
YKL129C	chrXI	196243	200191	-	3949	4147
YKL128C	chrXI	200496	201802	-	1307	5272
YKL127W	chrXI	203176	205398	+	2223	4951
YKL126W	chrXI	205499	207833	+	2335	8415
YKL125W	chrXI	208117	210306	+	2190	3497
YKL124W	chrXI	210523	212393	+	1871	295
YKL123W	chrXI	210912	212521	+	1610	0
YKL122C	chrXI	212332	213339	-	1008	1387
YKL121W	chrXI	213731	216832	+	3102	1920
YKL120W	chrXI	217171	218508	+	1338	1851
YKL119C	chrXI	218425	219335	-	911	759
YKL118W	chrXI	219126	219437	+	312	8
YKL117W	chrXI	220285	221266	+	982	14488
YKL116C	chrXI	221037	223130	-	2094	2596
YKL115C	chrXI	222893	223285	-	393	0
YKL114C	chrXI	223243	224526	-	1284	2216
YKL113C	chrXI	224601	225937	-	1337	1847
YKL112W	chrXI	226100	228907	+	2808	4810
YKL111C	chrXI	228464	228799	-	336	0
YKL110C	chrXI	228797	230611	-	1815	2850
YKL109W	chrXI	231859	234255	+	2397	6656
YKL108W	chrXI	234196	235929	+	1734	799
YKL107W	chrXI	236010	237211	+	1202	30
YKL106C-A	chrXI	236252	237269	-	1018	1
YKL106W	chrXI	237436	239066	+	1631	4413
YKL105C	chrXI	238988	242757	-	3770	2297
YKL104C	chrXI	242940	245575	-	2636	19041
YKL104W-A	chrXI	245032	245286	+	255	0
YKL103C	chrXI	245947	248179	-	2233	14243
YKL102C	chrXI	247751	248369	-	619	53
YKL101W	chrXI	248920	253476	+	4557	5253
YKL100C	chrXI	253435	255533	-	2099	5626
YKL100W-A	chrXI	254159	254248	+	90	0
YKL099C	chrXI	255531	256553	-	1023	2280
YKL098W	chrXI	256718	258060	+	1343	1610
YKL097C	chrXI	258051	259016	-	966	67
YKL096C-B	chrXI	259073	259222	-	150	1
YKL096W-A	chrXI	259205	260083	+	879	0
YKL096W	chrXI	259300	261945	+	2646	12185
YKL095W	chrXI	262277	263113	+	837	23
YKL094W	chrXI	262315	264379	+	2065	5272
YKL093W	chrXI	264711	266110	+	1400	1229
YKL092C	chrXI	265929	269546	-	3618	2048
YKL091C	chrXI	269601	270689	-	1089	1848
YKL090W	chrXI	271838	274407	+	2570	927
YKL089W	chrXI	273365	275275	+	1911	294
YKL088W	chrXI	275222	277251	+	2030	1180
YKL087C	chrXI	276972	278179	-	1208	1287
YKL086W	chrXI	278165	278839	+	675	132
YKL085W	chrXI	278701	280519	+	1819	6733
YKL084W	chrXI	280414	281032	+	619	400
YKL083W	chrXI	280921	281535	+	615	0
YKL082C	chrXI	280848	282412	-	1565	939
YKL081W	chrXI	282630	284695	+	2066	28266
YKL080W	chrXI	284901	286336	+	1436	12731
YKL079W	chrXI	286480	288648	+	2169	3468
YKL078W	chrXI	288799	291156	+	2358	3459
YKL077W	chrXI	291340	292965	+	1626	8881
YKL076C	chrXI	292752	294260	-	1509	0
YKL075C	chrXI	292956	294308	-	1353	17
YKL074C	chrXI	294501	296217	-	1717	2100
YKL073W	chrXI	296353	299168	+	2816	5765
YKL072W	chrXI	299344	302022	+	2679	2372
YKL071W	chrXI	304339	306061	+	1723	1185
YKL070W	chrXI	305913	306979	+	1067	1155
YKL069W	chrXI	307242	308073	+	832	1362
YKL068W-A	chrXI	308995	309754	+	760	2293
YKL068W	chrXI	310079	313209	+	3131	9569
YKL067W	chrXI	314684	315568	+	885	5719
YKL066W	chrXI	315281	315724	+	444	0
YKL065W-A	chrXI	315548	316351	+	804	138
YKL065C	chrXI	316299	317383	-	1085	6989
YKL064W	chrXI	317764	320673	+	2910	4594
YKL063C	chrXI	320844	322916	-	2073	1521
YKL062W	chrXI	323082	325544	+	2463	1412
YKL061W	chrXI	324849	326394	+	1546	146
YKL060C	chrXI	325978	327521	-	1544	470864
YKL059C	chrXI	327478	329524	-	2047	2642
YKL058W	chrXI	329898	330898	+	1001	2937
YKL057C	chrXI	330799	334035	-	3237	6428
YKL056C	chrXI	334237	336154	-	1918	26815
YKL055C	chrXI	334870	336202	-	1333	3
YKL054C	chrXI	336296	338891	-	2596	8078
YKL053C-A	chrXI	338974	339542	-	569	1366
YKL053W	chrXI	339572	339946	+	375	0
YKL052C	chrXI	339628	341371	-	1744	1143
YKL051W	chrXI	341149	342774	+	1626	2667
YKL050C	chrXI	342852	345620	-	2769	527
YKL049C	chrXI	345630	346843	-	1214	817
YKL048C	chrXI	347032	349221	-	2190	1385
YKL047W	chrXI	349406	351187	+	1782	2080
YKL046C	chrXI	351039	352890	-	1852	3619
YKL045W	chrXI	353371	355218	+	1848	1288
YKL044W	chrXI	356018	356713	+	696	10
YKL043W	chrXI	356442	358049	+	1608	616
YKL042W	chrXI	358337	359822	+	1486	685
YKL041W	chrXI	360048	361148	+	1101	0
YKL040C	chrXI	360000	361890	-	1891	900
YKL039W	chrXI	362100	364452	+	2353	11038
YKL038W	chrXI	364939	369283	+	4345	4643
YKL037W	chrXI	369365	369721	+	357	0
YKL036C	chrXI	369090	370019	-	930	0
YKL035W	chrXI	369758	371558	+	1801	26898
YKL034W	chrXI	371685	374238	+	2554	2919
YKL033W-A	chrXI	374383	375362	+	980	5185
YKL033W	chrXI	375456	378572	+	3117	2846
YKL032C	chrXI	380065	381858	-	1794	2017
YKL031W	chrXI	382072	382485	+	414	23
YKL030W	chrXI	382498	383103	+	606	0
YKL029C	chrXI	382600	384847	-	2248	4218
YKL028W	chrXI	385709	387578	+	1870	2580
YKL027W	chrXI	387399	389135	+	1737	2563
YKL026C	chrXI	389061	389997	-	937	592
YKL025C	chrXI	390131	392313	-	2183	2017
YKL024C	chrXI	392365	393365	-	1001	1452
YKL023C-A	chrXI	392879	393410	-	532	0
YKL023W	chrXI	393581	395970	+	2390	474
YKL022C	chrXI	394726	397248	-	2523	1373
YKL021C	chrXI	397344	398750	-	1407	3137
YKL020C	chrXI	398742	402146	-	3405	4458
YKL019W	chrXI	402277	403594	+	1318	1295
YKL018C-A	chrXI	403010	404351	-	1342	134
YKL018W	chrXI	404034	405251	+	1218	0
YKL017C	chrXI	403919	407303	-	3385	1157
YKL016C	chrXI	407244	408085	-	842	4358
YKL015W	chrXI	408446	411585	+	3140	8537
YKL014C	chrXI	411619	416913	-	5295	12222
YKL013C	chrXI	417223	418076	-	854	4897
YKL012W	chrXI	418221	420332	+	2112	1823
YKL011C	chrXI	420064	421703	-	1640	680
YKL010C	chrXI	421365	425963	-	4599	6425
YKL009W	chrXI	425527	427084	+	1558	5915
YKL008C	chrXI	426961	428760	-	1800	4766
YKL007W	chrXI	428945	430722	+	1778	5635
YKL006C-A	chrXI	430129	433182	-	3054	562
YKL006W	chrXI	431712	432834	+	1123	0
YKL005C	chrXI	432920	435020	-	2101	1774
YKL004W	chrXI	435159	436965	+	1807	6539
YKL003C	chrXI	436964	438596	-	1633	693
YKL002W	chrXI	437300	438636	+	1337	0
YKL001C	chrXI	438668	439536	-	869	1126
YKR001C	chrXI	440380	442790	-	2411	12416
YKR002W	chrXI	442968	445039	+	2072	3152
YKR003W	chrXI	444864	446889	+	2026	1116
YKR004C	chrXI	445680	448083	-	2404	352
YKR005C	chrXI	448521	450167	-	1647	410
YKR006C	chrXI	450332	451279	-	948	3492
YKR007W	chrXI	451372	452072	+	701	814
YKR008W	chrXI	452146	454203	+	2058	2237
YKR009C	chrXI	454352	457054	-	2703	1138
YKR010C	chrXI	458783	461362	-	2580	1358
YKR011C	chrXI	461520	463502	-	1983	2792
YKR012C	chrXI	463284	465026	-	1743	6
YKR013W	chrXI	463778	465169	+	1392	256
YKR014C	chrXI	465227	466284	-	1058	2531
YKR015C	chrXI	466760	469363	-	2604	291
YKR016W	chrXI	469652	471615	+	1964	2356
YKR017C	chrXI	471514	473523	-	2010	924
YKR018C	chrXI	473382	475943	-	2562	15313
YKR019C	chrXI	476050	478375	-	2326	1191
YKR020W	chrXI	478262	479186	+	925	649
YKR021W	chrXI	479165	482172	+	3008	2562
YKR022C	chrXI	482001	483230	-	1230	930
YKR023W	chrXI	483358	485141	+	1784	834
YKR024C	chrXI	485010	487414	-	2405	5220
YKR025W	chrXI	487512	488756	+	1245	1585
YKR026C	chrXI	488553	489815	-	1263	3368
YKR027W	chrXI	491265	494146	+	2882	2433
YKR028W	chrXI	493882	497533	+	3652	6008
YKR029C	chrXI	497471	499838	-	2368	1829
YKR030W	chrXI	500052	501219	+	1168	1375
YKR031C	chrXI	501344	506395	-	5052	7068
YKR032W	chrXI	506517	506831	+	315	9
YKR033C	chrXI	506879	507304	-	426	0
YKR034W	chrXI	506898	507707	+	810	14
YKR035C	chrXI	507920	508561	-	642	0
YKR035W-A	chrXI	507896	508740	+	845	0
YKR036C	chrXI	508547	510661	-	2115	2075
YKR037C	chrXI	510740	511859	-	1120	833
YKR038C	chrXI	511822	513201	-	1380	2887
YKR039W	chrXI	514960	517021	+	2062	581
YKR040C	chrXI	518063	518566	-	504	0
YKR041W	chrXI	518179	519464	+	1286	0
YKR042W	chrXI	518243	520852	+	2610	22212
YKR043C	chrXI	520638	522502	-	1865	4579
YKR044W	chrXI	521946	524156	+	2211	0
YKR045C	chrXI	521871	524007	-	2137	0
YKR046C	chrXI	524059	525166	-	1108	5391
YKR047W	chrXI	525257	525562	+	306	0
YKR048C	chrXI	525219	526668	-	1450	8014
YKR049C	chrXI	526697	527651	-	955	4
YKR050W	chrXI	526850	530612	+	3763	2531
YKR051W	chrXI	530595	532278	+	1684	1457
YKR052C	chrXI	532182	533841	-	1660	1478
YKR053C	chrXI	533976	537306	-	3331	1736
YKR054C	chrXI	535647	547925	-	12279	9247
YKR055W	chrXI	548156	549522	+	1367	1367
YKR056W	chrXI	549448	551367	+	1920	6127
YKR057W	chrXI	551627	552550	+	924	5741
YKR058W	chrXI	552421	554961	+	2541	794
YKR059W	chrXI	554871	556456	+	1586	35814
YKR060W	chrXI	556474	557735	+	1262	2136
YKR061W	chrXI	557542	559115	+	1574	9934
YKR062W	chrXI	559602	561311	+	1710	1735
YKR063C	chrXI	560588	562308	-	1721	1349
YKR064W	chrXI	562498	565324	+	2827	2162
YKR065C	chrXI	564826	565921	-	1096	2178
YKR066C	chrXI	565957	567236	-	1280	6192
YKR067W	chrXI	567792	570329	+	2538	2917
YKR068C	chrXI	570183	571147	-	965	1834
YKR069W	chrXI	571431	573447	+	2017	1033
YKR070W	chrXI	573479	574885	+	1407	2550
YKR071C	chrXI	574597	576059	-	1463	5568
YKR072C	chrXI	576216	578312	-	2097	3682
YKR073C	chrXI	578187	578507	-	321	4
YKR074W	chrXI	579163	579919	+	757	53
YKR075C	chrXI	579665	580929	-	1265	1
YKR075W-A	chrXI	579217	580855	+	1639	0
YKR076W	chrXI	581961	583543	+	1583	2477
YKR077W	chrXI	583550	584848	+	1299	386
YKR078W	chrXI	584908	586759	+	1852	880
YKR079C	chrXI	586597	589610	-	3014	4382
YKR080W	chrXI	589818	591505	+	1688	3889
YKR081C	chrXI	591374	592607	-	1234	4642
YKR082W	chrXI	592767	596378	+	3612	8461
YKR083C	chrXI	596193	596903	-	711	314
YKR084C	chrXI	596947	598983	-	2037	5809
YKR085C	chrXI	598926	599704	-	779	1990
YKR086W	chrXI	599833	603165	+	3333	2959
YKR087C	chrXI	603035	604252	-	1218	1626
YKR088C	chrXI	604082	605447	-	1366	1703
YKR089C	chrXI	605518	608444	-	2927	3996
YKR090W	chrXI	608732	611263	+	2532	2875
YKR091W	chrXI	611425	612400	+	976	540
YKR092C	chrXI	612393	614130	-	1738	4324
YKR093W	chrXI	615528	617744	+	2217	17529
YKR094C	chrXI	617693	618790	-	1098	13992
YKR095W	chrXI	619805	625432	+	5628	9782
YKR095W-A	chrXI	625727	626618	+	892	552
YKR096W	chrXI	626719	630486	+	3768	3988
YKR097W	chrXI	631005	633023	+	2019	567
YKR098C	chrXI	632905	635320	-	2416	1508
YKR099W	chrXI	635579	638415	+	2837	3854
YKR100C	chrXI	638438	640342	-	1905	2348
YKR101W	chrXI	640512	642736	+	2225	826
YKR102W	chrXI	646356	649865	+	3510	616
YKR103W	chrXI	653080	656736	+	3657	1078
YKR104W	chrXI	656179	658051	+	1873	391
YKR105C	chrXI	658716	660464	-	1749	608
YKR106W	chrXI	661442	663289	+	1848	693
YLL067C	chrXII	585	4301	-	3717	2290
YLL067W-A	chrXII	843	1325	+	483	0
YLL066W-B	chrXII	5605	5775	+	171	0
YLL066C	chrXII	6120	9836	-	3717	2294
YLL066W-A	chrXII	6486	6968	+	483	0
YLL065W	chrXII	11726	12076	+	351	0
YLL064C	chrXII	13083	13445	-	363	98
YLL063C	chrXII	14489	16588	-	2100	596
YLL062C	chrXII	16231	17732	-	1502	540
YLL061W	chrXII	17940	20216	+	2277	1728
YLL060C	chrXII	20912	22755	-	1844	940
YLL059C	chrXII	22053	23164	-	1112	55
YLL058W	chrXII	23381	25383	+	2003	2535
YLL057C	chrXII	25756	26994	-	1239	605
YLL056C	chrXII	27284	29535	-	2252	2025
YLL055W	chrXII	29611	31767	+	2157	1098
YLL054C	chrXII	32313	35232	-	2920	1890
YLL053C	chrXII	35276	36337	-	1062	255
YLL052C	chrXII	35912	36361	-	450	22
YLL051C	chrXII	37234	39494	-	2261	5216
YLL050C	chrXII	39638	40667	-	1030	14688
YLL049W	chrXII	40666	41205	+	540	1198
YLL048C	chrXII	41280	46265	-	4986	24774
YLL047W	chrXII	46672	47055	+	384	14
YLL046C	chrXII	46714	47463	-	750	7
YLL045C	chrXII	47585	48708	-	1124	9903
YLL044W	chrXII	48216	48662	+	447	0
YLL043W	chrXII	49865	52120	+	2256	4148
YLL042C	chrXII	51980	52640	-	661	118
YLL041C	chrXII	52697	54016	-	1320	1001
YLL040C	chrXII	54211	63645	-	9435	25254
YLL039C	chrXII	63930	65811	-	1882	10463
YLL038C	chrXII	65130	66553	-	1424	707
YLL037W	chrXII	66562	66942	+	381	0
YLL036C	chrXII	66658	68305	-	1648	2358
YLL035W	chrXII	68453	70642	+	2190	3443
YLL034C	chrXII	70478	73187	-	2710	5082
YLL033W	chrXII	73408	74677	+	1270	534
YLL032C	chrXII	74270	76747	-	2478	1609
YLL031C	chrXII	77045	80285	-	3241	6308
YLL030C	chrXII	80356	80697	-	342	4
YLL029W	chrXII	81309	83822	+	2514	5677
YLL028W	chrXII	84498	86949	+	2452	3896
YLL027W	chrXII	87077	88285	+	1209	2858
YLL026W	chrXII	88442	91439	+	2998	161516
YLL025W	chrXII	94712	95357	+	646	197
YLL024C	chrXII	95216	97537	-	2322	701481
YLL023C	chrXII	97818	98928	-	1111	1530
YLL022C	chrXII	98906	100560	-	1655	1306
YLL021W	chrXII	100947	105347	+	4401	6186
YLL020C	chrXII	105503	106809	-	1307	6
YLL019C	chrXII	105686	107899	-	2214	411
YLL019W-A	chrXII	106908	107000	+	93	0
YLL018C-A	chrXII	107359	109028	-	1670	1611
YLL018C	chrXII	109532	111659	-	2128	20644
YLL015W	chrXII	116313	121176	+	4864	6320
YLL014W	chrXII	121304	122008	+	705	1803
YLL013C	chrXII	121678	124914	-	3237	3490
YLL012W	chrXII	125429	127358	+	1930	3209
YLL011W	chrXII	127512	129158	+	1647	5429
YLL010C	chrXII	128952	130855	-	1904	1860
YLL009C	chrXII	131017	131489	-	473	1306
YLL008W	chrXII	131674	134106	+	2433	6480
YLL007C	chrXII	134017	136397	-	2381	1130
YLL006W-A	chrXII	136345	136521	+	177	0
YLL006W	chrXII	136548	139498	+	2951	1491
YLL005C	chrXII	137940	140546	-	2607	12
YLL004W	chrXII	141051	143017	+	1967	1599
YLL003W	chrXII	143187	146101	+	2915	2285
YLL002W	chrXII	146237	147684	+	1448	718
YLL001W	chrXII	147823	150552	+	2730	4199
YLR001C	chrXII	151245	154008	-	2764	3914
YLR002C	chrXII	154222	156398	-	2177	5152
YLR003C	chrXII	156726	157797	-	1072	2747
YLR004C	chrXII	157855	159584	-	1730	554
YLR005W	chrXII	160004	161725	+	1722	2277
