Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YIL125W	chrIX	122414	125955	+	3542	12626	3.542	3564.65273856578	373.627895497822	105.485007198708
YIL124W	chrIX	126162	127490	+	1329	3358	1.329	2526.71181339353	99.3697507588854	74.7703165981079
YIL123W	chrIX	127408	128148	+	741	681	0.741	919.028340080972	20.1521144332344	27.1958359422866
YIL122W	chrIX	130272	131821	+	1550	597	1.55	385.161290322581	17.6663910670204	11.3976716561422
YIL121W	chrIX	132160	134349	+	2190	4876	2.19	2226.48401826484	144.290323019751	65.8859922464619
YIL120W	chrIX	134417	136108	+	1692	703	1.692	415.48463356974	20.8031372196237	12.2949983567516
YIL119C	chrIX	136358	138095	-	1738	1214	1.738	698.504027617952	35.9246210307585	20.6700926529105
YIL118W	chrIX	139428	140618	+	1191	3554	1.191	2984.0470193115	105.169771946718	88.3037547831385
YIL117C	chrIX	140517	141771	-	1255	2906	1.255	2315.53784860558	85.9941916930676	68.5212682813288
YIL116W	chrIX	142858	144112	+	1255	2962	1.255	2360.1593625498	87.6513406038769	69.8417056604597
YIL115W-A	chrIX	144268	144639	+	372	0	0.372	0	0	0
YIL115C	chrIX	144266	148841	-	4576	8924	4.576	1950.17482517483	264.078515715394	57.7094658468956
YIL114C	chrIX	148978	150045	-	1068	1994	1.068	1867.04119850187	59.006338002745	55.2493801523829
YIL113W	chrIX	150181	151537	+	1357	286	1.357	210.759027266028	8.46329622306171	6.23676950852005
YIL112W	chrIX	151551	155004	+	3454	1937	3.454	560.799073537927	57.3195971470998	16.595135248147
YIL111W	chrIX	154391	155908	+	1518	1473	1.518	970.355731225296	43.5889347432514	28.7147132695991
YIL110W	chrIX	155979	157460	+	1482	2828	1.482	1908.23211875843	83.686019995869	56.4682995923542
YIL109C	chrIX	157206	160252	-	3047	17142	3.047	5625.86150311782	507.265118376657	166.480183254564
YIL108W	chrIX	160712	163162	+	2451	3642	2.451	1485.9241126071	107.773863092275	43.9713843705734
YIL107C	chrIX	163001	165943	-	2943	1438	2.943	488.617057424397	42.5532166739956	14.4591290091728
YIL106W	chrIX	166119	167615	+	1497	1509	1.497	1008.01603206413	44.6542447573431	29.8291548145244
YIL105C	chrIX	167414	169789	-	2376	2424	2.376	1020.20202020202	71.7308742821734	30.1897619032716
YIL105W-A	chrIX	167664	167804	+	141	0	0.141	0	0	0
YIL104C	chrIX	169883	171562	-	1680	1629	1.68	969.642857142857	48.2052781376487	28.6936179390766
YIL103W	chrIX	171616	173163	+	1548	775	1.548	500.645994832041	22.9337572478071	14.8150886613741
YIL102C-A	chrIX	172179	173718	-	1540	235	1.54	152.597402597403	6.95410703643183	4.51565391976093
YIL102C	chrIX	174582	174887	-	306	79	0.306	258.169934640523	2.33776364203453	7.63975046416513
YIL101C	chrIX	175207	177366	-	2160	254	2.16	117.592592592593	7.51635398831355	3.47979351310812
YIL100C-A	chrIX	177343	177681	-	339	0	0.339	0	0	0
YIL100W	chrIX	177373	177726	+	354	3	0.354	8.47457627118644	0.0887758345076403	0.250779193524408
YIL099W	chrIX	178004	179653	+	1650	105	1.65	63.6363636363636	3.10715420776741	1.88312376228328
YIL098C	chrIX	179677	180324	-	648	338	0.648	521.604938271605	10.0020773545275	15.435304559456
YIL097W	chrIX	180401	182147	+	1747	761	1.747	435.603892386949	22.5194700201048	12.8903663538093
YIL096C	chrIX	181938	183165	-	1228	1195	1.228	973.127035830619	35.3623740788767	28.7967215626032
YIL095W	chrIX	183768	186498	+	2731	1216	2.731	445.258147198828	35.9838049204302	13.1760545296339
YIL094C	chrIX	185969	187705	-	1737	6848	1.737	3942.42947610823	202.645638236107	116.664155576343
YIL093C	chrIX	187615	188893	-	1279	1480	1.279	1157.15402658327	43.7960783571026	34.2424381212686
YIL092W	chrIX	188971	191624	+	2654	768	2.654	289.374529012811	22.7266136339559	8.56315509945589
YIL091C	chrIX	190553	193250	-	2698	2700	2.698	1000.74128984433	79.8982510568763	29.6138810440609
YIL090W	chrIX	193418	195420	+	2003	4195	2.003	2094.35846230654	124.138208586517	61.9761400831338
YIL089W	chrIX	195529	196697	+	1169	288	1.169	246.364414029085	8.52248011273347	7.2904021494726
YIL088C	chrIX	197798	199476	-	1679	3906	1.679	2326.38475282906	115.586136528948	68.8422492727503
YIL087C	chrIX	199552	200362	-	811	385	0.811	474.722564734895	11.3928987618138	14.0479639479825
YIL086C	chrIX	200153	200461	-	309	0	0.309	0	0	0
YIL085C	chrIX	200435	202713	-	2279	572	2.279	250.987275120667	16.9265924461234	7.42720159987864
YIL084C	chrIX	200875	203301	-	2427	185	2.427	76.2257931602802	5.47450979463782	2.25566946627022
YIL083C	chrIX	203157	204752	-	1596	2117	1.596	1326.44110275689	62.6461472175582	39.2519719408259
YIL082W	chrIX	205635	206507	+	873	759	0.873	869.415807560137	22.460286130433	25.7277046167618
YIL079C	chrIX	210799	212227	-	1429	1779	1.429	1244.92652204339	52.6440698630307	36.839796965032
YIL078W	chrIX	212449	214985	+	2537	52658	2.537	20756.0110366575	1558.25263116778	614.210733609687
YIL077C	chrIX	214763	216495	-	1733	1344	1.733	775.533756491633	39.7715738594229	22.9495521404633
YIL076W	chrIX	216245	217711	+	1467	5658	1.467	3856.85071574642	167.43122388141	114.131713620593
YIL075C	chrIX	217759	220768	-	3010	20817	3.01	6915.94684385382	616.015515648516	204.656317491201
YIL074C	chrIX	220971	222624	-	1654	4903	1.654	2964.32889963724	145.08930553032	87.7202572734705
YIL073C	chrIX	222937	225954	-	3018	877	3.018	290.589794565938	25.9521356210669	8.59911717066496
YIL072W	chrIX	226602	228419	+	1818	0	1.818	0	0	0
YIL071W-A	chrIX	228550	229026	+	477	0	0.477	0	0	0
YIL071C	chrIX	226508	230024	-	3517	373	3.517	106.056297981234	11.0377954237833	3.13841211935834
YIL070C	chrIX	230130	231373	-	1244	2112	1.244	1697.74919614148	62.4981874933788	50.2397005573785
YIL069C	chrIX	231059	232600	-	1542	27259	1.542	17677.691309987	806.646824281256	523.117266070853
YIL068W-A	chrIX	233013	233396	+	384	0	0.384	0	0	0
YIL068C	chrIX	232945	235533	-	2589	2129	2.589	822.325222093472	63.0012505555888	24.3342026093429
YIL067C	chrIX	235606	237819	-	2214	2367	2.214	1069.10569105691	70.0441334265282	31.6369166334816
YIL066W-A	chrIX	237366	237809	+	444	0	0.444	0	0	0
YIL066C	chrIX	237955	241732	-	3778	735	3.778	194.547379565908	21.7500794543719	5.75703532407938
YIL065C	chrIX	241093	242263	-	1171	4	1.171	3.41588385994876	0.11836777934352	0.101082646749377
YIL064W	chrIX	241892	242807	+	916	1327	0.916	1448.68995633188	39.2685107972129	42.8695532720665
YIL063C	chrIX	242623	243792	-	1170	1374	1.17	1174.35897435897	40.6593322044993	34.7515659867515
YIL062C	chrIX	243750	244500	-	751	3189	0.751	4246.33821571238	94.3687120816217	125.65740623385
YIL061C	chrIX	244613	245589	-	977	613	0.977	627.430910951894	18.1398621843945	18.5669009052144
YIL060W	chrIX	246392	246826	+	435	0	0.435	0	0	0
YIL059C	chrIX	245984	247463	-	1480	151	1.48	102.027027027027	4.4683836702179	3.01917815555263
YIL058W	chrIX	246914	247198	+	285	0	0.285	0	0	0
YIL057C	chrIX	247615	248471	-	857	44	0.857	51.3418903150525	1.30204557277873	1.51930638597284
YIL056W	chrIX	249653	251969	+	2317	3118	2.317	1345.70565386275	92.2676839982742	39.8220474744386
YIL055C	chrIX	251934	254766	-	2833	328	2.833	115.778326861984	9.70615790616868	3.42610586169032
YIL054W	chrIX	253878	255024	+	1147	2	1.147	1.743679163034	0.0591838896717602	0.0515988576039758
YIL053W	chrIX	254994	256241	+	1248	55808	1.248	44717.9487179487	1651.4672574008	1323.29107163525
YIL052C	chrIX	255938	257934	-	1997	14950	1.997	7486.22934401602	442.399575296408	221.532085776869
YIL051C	chrIX	257564	258495	-	932	9961	0.932	10687.7682403433	294.765362510202	316.271848186912
YIL050W	chrIX	258624	260315	+	1692	1842	1.692	1088.6524822695	54.5083623876912	32.2153442007631
YIL049W	chrIX	259939	261026	+	1088	672	1.088	617.647058823529	19.8857869297114	18.2773776927495
YIL048W	chrIX	261189	265017	+	3829	5602	3.829	1463.04518150953	165.7740749706	43.2943523036303
YIL047C-A	chrIX	264933	267766	-	2834	0	2.834	0	0	0
YIL047C	chrIX	265115	267823	-	2709	0	2.709	0	0	0
YIL046W-A	chrIX	267812	268474	+	663	37	0.663	55.8069381598793	1.09490195892756	1.65143583548652
YIL046W	chrIX	268575	270723	+	2149	2417	2.149	1124.70916705444	71.5237306683222	33.2823316278838
YIL045W	chrIX	271052	273055	+	2004	438	2.004	218.562874251497	12.9612718381155	6.4677005180217
YIL044C	chrIX	272759	273933	-	1175	2090	1.175	1778.72340425532	61.8471647069894	52.6358848570123
YIL043C	chrIX	273881	274987	-	1107	11446	1.107	10339.6567299006	338.709400591484	305.970551573156
YIL042C	chrIX	274971	276366	-	1396	1058	1.396	757.879656160458	31.3082776363612	22.4271329773361
YIL041W	chrIX	276503	277718	+	1216	9060	1.216	7450.65789473684	268.103020213074	220.479457412067
YIL040W	chrIX	277597	278278	+	682	1244	0.682	1824.04692082111	36.8123793758349	53.9770958589954
YIL039W	chrIX	278213	280077	+	1865	5909	1.865	3168.36461126005	174.858802035216	93.7580707963623
YIL038C	chrIX	280142	282652	-	2511	5169	2.511	2058.54241338112	152.960762856664	60.9162735390937
YIL037C	chrIX	283029	284999	-	1971	357	1.971	181.126331811263	10.5643243064092	5.35988041928422
YIL036W	chrIX	285498	287604	+	2107	2251	2.107	1068.34361651637	66.6114678255662	31.6143653657172
YIL035C	chrIX	287154	289079	-	1926	3528	1.926	1831.77570093458	104.400381380985	54.2058054937617
YIL034C	chrIX	288845	290597	-	1753	4401	1.753	2510.55333713634	130.234149222708	74.2921558600733
YIL033C	chrIX	290228	291966	-	1739	5166	1.739	2970.67280046003	152.871987022157	87.9079856366628
YIL032C	chrIX	291961	292317	-	357	19	0.357	53.2212885154062	0.562246951881722	1.57492143384236
YIL031W	chrIX	292463	295893	+	3431	1925	3.431	561.060915185077	56.9644938090692	16.6028836517252
YIL030W-A	chrIX	294922	295926	+	1005	0	1.005	0	0	0
YIL030C	chrIX	295910	300074	-	4165	13065	4.165	3136.85474189676	386.618759280774	92.8256324803778
YIL029W-A	chrIX	299735	300106	+	372	0	0.372	0	0	0
YIL029C	chrIX	300428	301377	-	950	334	0.95	351.578947368421	9.88370957518396	10.4039048159831
YIL028W	chrIX	301542	303668	+	2127	420	2.127	197.461212976023	12.4286168310696	5.84326132161244
YIL027C	chrIX	303458	304162	-	705	1063	0.705	1507.80141843972	31.4562373605406	44.6187763979299
YIL026C	chrIX	304331	307984	-	3654	3849	3.654	1053.36617405583	113.899395673303	31.1711537146422
YIL025C	chrIX	308201	308575	-	375	4	0.375	10.6666666666667	0.11836777934352	0.315647411582721
YIL024C	chrIX	308491	310415	-	1925	261	1.925	135.584415584416	7.72349760216471	4.01220654657907
YIL023C	chrIX	309158	310584	-	1427	8	1.427	5.60616678346181	0.236735558687041	0.165897378196945
YIL022W	chrIX	311047	312793	+	1747	5088	1.747	2912.42129364625	150.563815324958	86.1842102604224
YIL021W	chrIX	312231	314119	+	1889	1302	1.889	689.253573319216	38.5287121763159	20.3963537195955
YIL021C-A	chrIX	313199	313468	-	270	0	0.27	0	0	0
YIL020C-A	chrIX	313713	314051	-	339	0	0.339	0	0	0
YIL020C	chrIX	313898	314909	-	1012	1277	1.012	1261.85770750988	37.7889135554189	37.3408236713626
YIL019W	chrIX	315058	316746	+	1689	303	1.689	179.396092362345	8.96635928527168	5.30867926895896
YIL018W	chrIX	315438	318201	+	2764	107871	2.764	39027.1345875543	3192.11268139122	1154.88881381737
YIL017C	chrIX	318083	321057	-	2975	2155	2.975	724.36974789916	63.7706411213216	21.4355096206123
YIL016W	chrIX	321209	322038	+	830	1216	0.83	1465.06024096386	35.9838049204302	43.3539818318436
YIL015W	chrIX	322342	324105	+	1764	18731	1.764	10618.4807256236	554.28671872087	314.221495873509
YIL014C-A	chrIX	325005	325646	-	642	306	0.642	476.635514018692	9.05513511977932	14.1045718376625
YIL014W	chrIX	325903	328145	+	2243	3259	2.243	1452.96477931342	96.4401482201333	42.9960535979194
YIL013C	chrIX	328207	332442	-	4236	1335	4.236	315.155807365439	39.5052463559	9.32607326626533
YIL012W	chrIX	332921	333679	+	759	54	0.759	71.1462450592885	1.59796502113753	2.10535575907447
YIL011W	chrIX	333430	334666	+	1237	433	1.237	350.040420371867	12.8133121139361	10.3583768099726
YIL010W	chrIX	334766	335772	+	1007	1358	1.007	1348.56007944389	40.1858610871252	39.9065154787738
YIL009C-A	chrIX	335408	336230	-	823	581	0.823	705.95382746051	17.1929199496463	20.8905467188899
YIL009W	chrIX	338782	342308	+	3527	5483	3.527	1554.5789622909	162.252633535131	46.003014895132
YIL008W	chrIX	342454	343590	+	1137	1025	1.137	901.495162708883	30.3317434567771	26.676995124694
YIL007C	chrIX	342841	343861	-	1021	15	1.021	14.6914789422135	0.443879172538202	0.434749434415477
YIL006W	chrIX	343837	345425	+	1589	887	1.589	558.212712397734	26.2480550694257	16.5185997919608
YIL005W	chrIX	345544	348001	+	2458	4092	2.458	1664.76810414972	121.090238268421	49.2637259025311
YIL004C	chrIX	347336	348870	-	1535	577	1.535	375.895765472313	17.0745521703028	11.1234867558976
YIL003W	chrIX	348673	350106	+	1434	1121	1.434	781.729428172943	33.1725701610216	23.1328941150778
YIL002W-A	chrIX	350285	351052	+	768	241	0.768	313.802083333333	7.13165870544711	9.28601393938425
YIL002C	chrIX	350435	353643	-	3209	2028	3.209	631.972577126831	60.0124641271649	18.7012976401262
YIL001W	chrIX	353674	355606	+	1933	1089	1.933	563.372995344025	32.2256279262734	16.6713026002449
YIR001C	chrIX	355810	357012	-	1203	455	1.203	378.221113881962	13.4643349003255	11.1922983377601
YIR002C	chrIX	357415	360396	-	2982	2951	2.982	989.604292421194	87.3258292106822	29.2843156306781
YIR003W	chrIX	360743	362994	+	2252	2503	2.252	1111.45648312611	74.0686379242079	32.8901589361492
YIR004W	chrIX	363130	364680	+	1551	1678	1.551	1081.88265635074	49.6552834346068	32.0150118856266
YIR005W	chrIX	364650	365411	+	762	260	0.762	341.207349081365	7.69390565732883	10.0969890516126
YIR006C	chrIX	365466	369908	-	4443	15314	4.443	3446.7702003151	453.171043216668	101.99663362968
YIR007W	chrIX	370691	373106	+	2416	878	2.416	363.41059602649	25.9817275659027	10.7540263103902
YIR008C	chrIX	372684	374368	-	1685	1303	1.685	773.293768545994	38.5583041211518	22.8832665407429
YIR009W	chrIX	373907	375315	+	1409	613	1.409	435.060326472676	18.1398621843945	12.8742811812594
YIR010W	chrIX	375340	377268	+	1929	1342	1.929	695.697252462416	39.7123899697511	20.5870347173412
YIR011C	chrIX	377177	378280	-	1104	2500	1.104	2264.49275362319	73.9798620897003	67.0107446464676
YIR012W	chrIX	378169	379935	+	1767	9307	1.767	5267.11941143181	275.412230587536	155.864307067083
YIR013C	chrIX	379797	380841	-	1045	24	1.045	22.9665071770335	0.710206676061123	0.67962361345562
YIR014W	chrIX	381062	381826	+	765	265	0.765	346.40522875817	7.84186538150823	10.2508044202722
YIR015W	chrIX	381948	382382	+	435	176	0.435	404.597701149425	5.2081822911149	11.9728328531377
YIR016W	chrIX	382178	383509	+	1332	911	1.332	683.933933933934	26.9582617454868	20.2389352443594
YIR017C	chrIX	383345	384377	-	1033	6	1.033	5.80832526621491	0.177551669015281	0.17187964086668
YIR017W-A	chrIX	383566	384165	+	600	0	0.6	0	0	0
YIR018W	chrIX	384592	385866	+	1275	672	1.275	527.058823529412	19.8857869297114	15.5966956311462
YIR018C-A	chrIX	385345	386485	-	1141	456	1.141	399.649430324277	13.4939268451613	11.8264038958469
YIR019C	chrIX	389572	393675	-	4104	150	4.104	36.5497076023392	4.43879172538202	1.08157693113597
YIR020C	chrIX	393608	397083	-	3476	1307	3.476	376.006904487917	38.6766719004953	11.1267755755165
YIR020W-A	chrIX	394917	395159	+	243	0	0.243	0	0	0
YIR020C-B	chrIX	397215	397949	-	735	1	0.735	1.36054421768707	0.0295919448358801	0.0402611494365716
YIR021W	chrIX	397221	398485	+	1265	627	1.265	495.652173913043	18.5541494120968	14.6673117882188
YIR021W-A	chrIX	398514	398726	+	213	3	0.213	14.0845070422535	0.0887758345076403	0.416787955434931
YIR022W	chrIX	398702	399601	+	900	2434	0.9	2704.44444444444	72.0267937305322	80.0297708117024
YIR023W	chrIX	399759	402799	+	3041	2758	3.041	906.938507070043	81.6145838573574	26.8380742707522
YIR023C-A	chrIX	402383	402706	-	324	0	0.324	0	0	0
YIR024C	chrIX	402645	403543	-	899	362	0.899	402.669632925473	10.7122840305886	11.9157775646147
YIR025W	chrIX	403615	405036	+	1422	75	1.422	52.7426160337553	2.21939586269101	1.56075658417089
YIR026C	chrIX	404617	406031	-	1415	3083	1.415	2178.79858657244	91.2319659290184	64.4748875823451
YIR027C	chrIX	406260	407642	-	1383	228	1.383	164.859002169197	6.74696342258067	4.87849849788913
YIR028W	chrIX	408468	410375	+	1908	261	1.908	136.792452830189	7.72349760216471	4.04795471811568
YIR029W	chrIX	410498	412046	+	1549	218	1.549	140.735958683021	6.45104397422187	4.16465072577267
YIR030C	chrIX	411864	412822	-	959	205	0.959	213.764337851929	6.06634869135542	6.32570249359273
YIR030W-A	chrIX	412899	413282	+	384	1	0.384	2.60416666666667	0.0295919448358801	0.0770623563434378
YIR031C	chrIX	412950	414833	-	1884	594	1.884	315.286624203822	17.5776152325128	9.32994439093035
YIR032C	chrIX	414883	415682	-	800	106	0.8	132.5	3.13674615260329	3.92093269075412
YIR033W	chrIX	416042	419565	+	3524	8881	3.524	2520.14755959137	262.806062087451	74.5760675617058
YIR034C	chrIX	419444	420774	-	1331	1187	1.331	891.810668670173	35.1256385201897	26.3904121113371
YIR035C	chrIX	420946	422526	-	1581	1852	1.581	1171.41049968374	54.80428183605	34.6643148868121
YIR036C	chrIX	421779	422915	-	1137	8	1.137	7.03605980650836	0.236735558687041	0.208210693656149
YIR036W-A	chrIX	422635	423036	+	402	0	0.402	0	0	0
YIR037W	chrIX	423013	423850	+	838	4182	0.838	4990.45346062053	123.753513303651	147.67722351271
YIR038C	chrIX	423687	425265	-	1579	1353	1.579	856.871437618746	40.0379013629458	25.3564923134552
YIR039C	chrIX	430339	432364	-	2026	331	2.026	163.376110562685	9.79493374067632	4.83461685127163
YIR040C	chrIX	433389	433721	-	333	0	0.333	0	0	0
YIR041W	chrIX	432511	434436	+	1926	29	1.926	15.0571131879543	0.858166400240523	0.445569262845547
YIR042C	chrIX	434844	436253	-	1410	197	1.41	139.716312056738	5.82961313266838	4.13447739905559
YJL225C	chrX	466	6130	-	5665	3067	5.665	541.394527802295	90.7584948116443	16.0209170011729
YJL225W-A	chrX	829	1311	+	483	0	0.483	0	0	0
YJL223C	chrX	8776	9138	-	363	10	0.363	27.5482093663912	0.295919448358801	0.815205091897524
YJL222W-B	chrX	9346	9483	+	138	3	0.138	21.7391304347826	0.0887758345076403	0.643303148606089
YJL222W-A	chrX	9452	9679	+	228	5	0.228	21.9298245614035	0.147959724179401	0.648946158681582
YJL222W	chrX	11475	16124	+	4650	3462	4.65	744.516129032258	102.447313021817	22.0316802197456
YJL221C	chrX	16767	18536	-	1770	207	1.77	116.949152542373	6.12553258102718	3.46075287063683
YJL220W	chrX	18243	18695	+	453	17	0.453	37.5275938189845	0.503063062209962	1.11051448611471
YJL219W	chrX	19497	21200	+	1704	188	1.704	110.328638497653	5.56328562914546	3.26483898424029
YJL218W	chrX	21850	22716	+	867	274	0.867	316.03229527105	8.10819288503115	9.35201024801747
YJL217W	chrX	22951	23911	+	961	3510	0.961	3652.44536940687	103.867726373939	108.082961887554
YJL216C	chrX	24341	26086	-	1746	354	1.746	202.749140893471	10.4755484719016	5.99974139284167
YJL215C	chrX	26074	28358	-	2285	168	2.285	73.5229759299781	4.97144673242786	2.17568784788965
YJL214W	chrX	26887	28596	+	1710	67	1.71	39.1812865497076	1.98266030400397	1.15945047017776
YJL213W	chrX	31815	33496	+	1682	1461	1.682	868.608799048752	43.2338314052208	25.7038236654107
YJL212C	chrX	33610	36319	-	2710	10476	2.71	3865.68265682657	310.00521410068	114.39306793383
YJL211C	chrX	36237	37462	-	1226	22	1.226	17.9445350734095	0.651022786389363	0.531013691997849
YJL210W	chrX	36690	38154	+	1465	452	1.465	308.532423208191	13.3755590658178	9.13007444765721
YJL209W	chrX	37939	40067	+	2129	1062	2.129	498.825739783936	31.4266454157047	14.7612237744033
YJL208C	chrX	39495	41251	-	1757	1792	1.757	1019.9203187251	53.0287651458972	30.1814258087064
YJL207C	chrX	41389	47433	-	6045	9389	6.045	1553.18444995864	277.838770064078	45.961748563123
YJL206C	chrX	47659	49935	-	2277	1157	2.277	508.12472551603	34.2378801751133	15.0363988472171
YJL205C	chrX	50023	51336	-	1314	460	1.314	350.076103500761	13.6122946245049	10.3594327431544
YJL204C	chrX	50629	53151	-	2523	910	2.523	360.681728101466	26.9286698006509	10.6732738012885
YJL203W	chrX	53095	54465	+	1371	350	1.371	255.28811086798	10.357180692558	7.5544716940613
YJL202C	chrX	53943	54290	-	348	0	0.348	0	0	0
YJL201W	chrX	54294	56359	+	2066	1740	2.066	842.207163601162	51.4899840144314	24.9225479256686
YJL200C	chrX	56291	58939	-	2649	8783	2.649	3315.59078897697	259.906051493535	98.1147797257588
YJL199C	chrX	59597	60559	-	963	224	0.963	232.606438213915	6.62859564323715	6.88327688809672
YJL198W	chrX	60794	63655	+	2862	7066	2.862	2468.90286512928	209.096682210329	73.059637390052
YJL197W	chrX	63766	67628	+	3863	5395	3.863	1396.58296660626	159.648542389573	41.3276061065424
YJL197C-A	chrX	65805	66086	-	282	0	0.282	0	0	0
YJL196C	chrX	67715	68991	-	1277	5378	1.277	4211.43304620204	159.145479327363	124.624494383213
YJL195C	chrX	69241	69942	-	702	1	0.702	1.42450142450142	0.0295919448358801	0.0421537675724788
YJL194W	chrX	69300	71016	+	1717	1090	1.717	634.828188701223	32.2552198711093	18.7858007403083
YJL193W	chrX	71080	72727	+	1648	970	1.648	588.592233009709	28.7041864908037	17.4175888900508
YJL192C	chrX	72549	73453	-	905	5726	0.905	6327.07182320442	169.44347613025	187.230360364917
YJL191W	chrX	73736	74936	+	1201	9035	1.201	7522.89758534554	267.363221592177	222.617170351521
YJL190C	chrX	74632	75402	-	771	35176	0.771	45623.8651102464	1040.92625154692	1350.09889954205
YJL189W	chrX	75770	76613	+	844	408	0.844	483.412322274882	12.0735134930391	14.305110773743
YJL188C	chrX	76202	76510	-	309	0	0.309	0	0	0
YJL187C	chrX	76700	79355	-	2656	2889	2.656	1087.72590361446	85.4911286308576	32.1879249363169
YJL186W	chrX	79730	82141	+	2412	9997	2.412	4144.69320066335	295.830672524294	122.649532555677
YJL185C	chrX	81903	83216	-	1314	390	1.314	296.803652968037	11.5408584859932	8.78299732571784
YJL184W	chrX	83210	84237	+	1028	739	1.028	718.871595330739	21.8684472337154	21.2728085931084
YJL183W	chrX	83790	85471	+	1682	3495	1.682	2077.88347205707	103.423847201401	61.4886130805
YJL182C	chrX	85435	85752	-	318	0	0.318	0	0	0
YJL181W	chrX	85432	88766	+	3335	1136	3.335	340.629685157421	33.6164493335598	10.0798948526416
YJL180C	chrX	87481	88632	-	1152	0	1.152	0	0	0
YJL179W	chrX	87792	89334	+	1543	470	1.543	304.601425793908	13.9082140728637	9.01374858902376
YJL178C	chrX	89110	90142	-	1033	3223	1.033	3120.03872216844	95.3748382060416	92.3280137522184
YJL177W	chrX	90677	91915	+	1239	24198	1.239	19530.2663438257	716.065881138627	577.938564276535
YJL176C	chrX	91818	94593	-	2776	0	2.776	0	0	0
YJL175W	chrX	91760	94976	+	3217	0	3.217	0	0	0
YJL174W	chrX	94774	96221	+	1448	4536	1.448	3132.59668508287	134.229061775552	92.6996282980333
YJL173C	chrX	95965	96542	-	578	1076	0.578	1861.59169550173	31.840932643407	55.0881187602197
YJL172W	chrX	97698	99631	+	1934	10166	1.934	5256.4632885212	300.831711201557	155.548971665748
YJL171C	chrX	99315	100926	-	1612	8236	1.612	5109.18114143921	243.719257668309	151.190606493988
YJL170C	chrX	101123	101887	-	765	728	0.765	951.633986928105	21.5429358405207	28.1607004451251
YJL169W	chrX	102099	102467	+	369	0	0.369	0	0	0
YJL168C	chrX	101975	104537	-	2563	2264	2.563	883.339836129536	66.9961631084326	26.1397437020806
YJL167W	chrX	104764	106201	+	1438	14305	1.438	9947.84422809458	423.312770877265	294.376057633703
YJL166W	chrX	106332	107051	+	720	1609	0.72	2234.72222222222	47.6134392409311	66.1297767235154
YJL165C	chrX	106881	109626	-	2746	4083	2.746	1486.89002184996	120.823910764899	43.9999675036047
YJL164C	chrX	109539	111403	-	1865	1726	1.865	925.469168900804	51.0756967867291	27.3864325934204
YJL163C	chrX	111550	113413	-	1864	542	1.864	290.772532188841	16.038834101047	8.60452473232136
YJL162C	chrX	113767	115713	-	1947	897	1.947	460.708782742681	26.5439745177845	13.6332688843269
YJL161W	chrX	116457	117947	+	1491	286	1.491	191.817572099262	8.46329622306171	5.67625501211382
YJL160C	chrX	117806	118858	-	1053	182	1.053	172.83950617284	5.38573396013018	5.11465713212743
YJL159W	chrX	119503	121998	+	2496	49219	2.496	19719.1506410256	1456.48593287718	583.528017979641
YJL158C	chrX	121864	122999	-	1136	6978	1.136	6142.60563380282	206.492591064771	181.771647064059
YJL157C	chrX	123836	126328	-	2493	10742	2.493	4308.8648215002	317.876671427024	127.507690103098
YJL156W-A	chrX	126604	126825	+	222	0	0.222	0	0	0
YJL156C	chrX	126427	129037	-	2611	3071	2.611	1176.17770968977	90.8768625909878	34.8053859023316
YJL155C	chrX	129091	130818	-	1728	1241	1.728	718.171296296296	36.7236035413272	21.2520853827125
YJL154C	chrX	131024	134003	-	2980	7578	2.98	2542.95302013423	224.2477579663	75.2509254920468
YJL153C	chrX	134193	135937	-	1745	314	1.745	179.942693409742	9.29187067846636	5.32485425700078
YJL152W	chrX	136174	136533	+	360	0	0.36	0	0	0
YJL151C	chrX	135911	136806	-	896	2073	0.896	2313.61607142857	61.3441016447795	68.46439915712
YJL150W	chrX	137123	137425	+	303	4	0.303	13.2013201320132	0.11836777934352	0.390652737107328
YJL149W	chrX	137343	139434	+	2092	1339	2.092	640.057361376673	39.6236141352435	18.9405421296575
YJL148W	chrX	140380	142094	+	1715	2249	1.715	1311.37026239067	66.5522839358944	38.8059964640784
YJL147C	chrX	141189	142799	-	1611	231	1.611	143.389199255121	6.83573925708831	4.24316527441856
YJL146W	chrX	143166	144940	+	1775	1227	1.775	691.267605633803	36.3093163136249	20.4559528527464
YJL145W	chrX	145082	146157	+	1076	2637	1.076	2450.74349442379	78.0339585322159	72.5222662938809
YJL144W	chrX	145870	146905	+	1036	186	1.036	179.53667953668	5.5041017394737	5.31283951686651
YJL143W	chrX	147055	149372	+	2318	2986	2.318	1288.17946505608	88.361547279938	38.1197356686532
YJL142C	chrX	147810	150372	-	2563	0	2.563	0	0	0
YJL141C	chrX	147861	150514	-	2654	21	2.654	7.91258477769405	0.621430841553482	0.234148772250747
YJL140W	chrX	150836	151796	+	961	0	0.961	0	0	0
YJL139C	chrX	150871	153202	-	2332	1415	2.332	606.775300171527	41.8726019427704	17.9556612104504
YJL138C	chrX	153246	154800	-	1555	64270	1.555	41331.1897106109	1901.87429460201	1223.07028591769
YJL137C	chrX	154673	156221	-	1549	859	1.549	554.551323434474	25.419480614021	16.4102521717373
YJL136W-A	chrX	156169	156252	+	84	0	0.084	0	0	0
YJL136C	chrX	156179	157598	-	1420	21526	1.42	15159.1549295775	636.996204537155	448.588876434616
